"","Team","Rating","Conference"
"1","Washington U.",15.7881298291895,"UAA"
"2","Middlebury",12.9805424753044,"NESCAC"
"3","Messiah",11.9199575953551,"MACC"
"4","Christopher Newport",10.3762702965967,"CAC"
"5","Amherst",9.16342433409367,"NESCAC"
"6","Williams",9.10874032283592,"NESCAC"
"7","Swarthmore",8.73018402144532,"CC"
"8","Lynchburg",8.67097997410431,"ODAC"
"9","William Smith",8.17238864709331,"LL"
"10","Hardin-Simmons",6.99821392374222,"ASC"
"11","Misericordia",6.84111297458332,"MACF"
"12","MIT",6.41434237651277,"NEWMAC"
"13","Johns Hopkins",6.33723773915383,"CC"
"14","Centre",6.06467529273944,"SAA"
"15","Stevens",5.88825229172121,"E8"
"16","TCNJ",5.79251742825948,"NJAC"
"17","Wheaton (Ill.)",5.6502195382005,"CCIW"
"18","Tufts",5.06957900794776,"NESCAC"
"19","Scranton",4.93827102427562,"LAND"
"20","St. Thomas",4.80193321925326,"MIAC"
"21","Emory",4.71995359402532,"UAA"
"22","Brandeis",4.37891344617199,"UAA"
"23","Ithaca",4.35104246015269,"LL"
"24","RIT",4.12740062247148,"LL"
"25","Chicago",4.12198115069358,"UAA"
"26","Farmingdale State",4.09963857768255,"SKY"
"27","UW-La Crosse",4.04556401320552,"WIAC"
"28","Hope",4.03284951186375,"MIAA"
"29","Arcadia",3.65051687951515,"MACC"
"30","Rowan",3.62675502607897,"NJAC"
"31","Penn State-Berks",3.38728606310104,"NEAC"
"32","Geneseo State",3.20241162197324,"SUNYAC"
"33","Hamilton",3.05186242478035,"NESCAC"
"34","New York University",3.04178503289385,"UAA"
"35","Springfield",2.92612797816182,"NEWMAC"
"36","Bridgewater (Va.)",2.83076554147918,"ODAC"
"37","Wesleyan",2.78043409789501,"NESCAC"
"38","Dickinson",2.74279972019145,"CC"
"39","Bowdoin",2.73632059012185,"NESCAC"
"40","Montclair State",2.71673746591821,"NJAC"
"41","Illinois Wesleyan",2.62966345787665,"CCIW"
"42","Vassar",2.56061026759266,"LL"
"43","Rochester",2.48408372116472,"UAA"
"44","Adrian",2.46421616839727,"MIAA"
"45","McDaniel",2.45631207621371,"CC"
"46","Randolph-Macon",2.41813815885398,"ODAC"
"47","St. Lawrence",2.41511847060072,"LL"
"48","Connecticut College",2.35462666077552,"NESCAC"
"49","Otterbein",2.23245783293733,"OAC"
"50","Grove City",2.21242180452847,"PrAC"
"51","Gettysburg",2.17767080380358,"CC"
"52","Mount St. Joseph",2.12251712441916,"HCAC"
"53","Virginia Wesleyan",2.11251794533207,"ODAC"
"54","Augustana",2.11176281497174,"CCIW"
"55","Texas-Dallas",2.1117109956581,"ASC"
"56","Susquehanna",2.09897093184708,"LAND"
"57","Pacific Lutheran",2.04676017441227,"NWC"
"58","Haverford",1.99752560918065,"CC"
"59","Denison",1.96846540971501,"NCAC"
"60","Augsburg",1.96283000490093,"MIAC"
"61","Nazareth",1.94497304861335,"E8"
