"","Team","Rating","Conference"
"1","TCNJ",18.6661407690561,"NJAC"
"2","William Smith",15.2336175702377,"LL"
"3","Williams",10.117893184347,"NESCAC"
"4","Stevens",9.32846009304444,"E8"
"5","Johns Hopkins",9.1578835252338,"CC"
"6","Thomas More",9.14288313066901,"PrAC"
"7","Messiah",8.98262301112369,"MACC"
"8","Pomona-Pitzer",8.06361470566454,"SCIAC"
"9","Amherst",7.23824163537654,"NESCAC"
"10","Lynchburg",7.03213652328836,"ODAC"
"11","Hardin-Simmons",6.86177257634365,"ASC"
"12","McDaniel",6.08426919246666,"CC"
"13","Scranton",5.90946581836686,"LAND"
"14","Trinity (Texas)",5.71318157004243,"SCAC"
"15","Arcadia",5.6409940624791,"MACC"
"16","Trinity (Conn.)",5.60939364348788,"NESCAC"
"17","Middlebury",5.4370429093568,"NESCAC"
"18","Claremont-Mudd-Scripps",4.93324123730266,"SCIAC"
"19","Pacific Lutheran",4.73267752726313,"NWC"
"20","Misericordia",4.65869067824839,"MACF"
"21","Geneseo State",4.27781421563949,"SUNYAC"
"22","Chicago",4.14758749888454,"UAA"
"23","Rowan",4.070401341912,"NJAC"
"24","Cal Lutheran",4.05681210581191,"SCIAC"
"25","Nazareth",3.98972509943861,"E8"
"26","Swarthmore",3.69789720145205,"CC"
"27","Connecticut College",3.63123312599694,"NESCAC"
"28","RPI",3.60591723012097,"LL"
"29","Buffalo State",3.55063262080563,"SUNYAC"
"30","Washington and Lee",3.37149092309095,"ODAC"
"31","Bowdoin",3.34787282805235,"NESCAC"
"32","Washington U.",3.34243806168699,"UAA"
"33","Carnegie Mellon",3.22986676779295,"UAA"
"34","Puget Sound",3.19891363718001,"NWC"
"35","New York University",3.18174388332493,"UAA"
"36","Montclair State",3.17416608297083,"NJAC"
"37","Wentworth",3.06055208412551,"CCC"
"38","Brandeis",2.84441368744818,"UAA"
"39","Virginia Wesleyan",2.83437512734116,"ODAC"
"40","Whittier",2.79951784316295,"SCIAC"
"41","Centre",2.76067754527977,"SAA"
"42","Tufts",2.7213313069491,"NESCAC"
"43","Keene State",2.65962856416991,"LEC"
"44","Ursinus",2.62073868523929,"CC"
"45","Haverford",2.55865498663698,"CC"
"46","MIT",2.51149655130306,"NEWMAC"
"47","UW-Whitewater",2.46603208191654,"WIAC"
"48","Vassar",2.35699914570913,"LL"
"49","Western Connecticut",2.33796050391908,"LEC"
"50","Ohio Northern",2.30891843845508,"OAC"
"51","Emory",2.30345256858906,"UAA"
"52","St. Lawrence",2.30204503457842,"LL"
"53","Christopher Newport",2.29579771864495,"CAC"
"54","Farmingdale State",2.26249994224422,"SKY"
"55","Rochester",2.24198036384147,"UAA"
"56","Oneonta State",2.19063719576681,"SUNYAC"
"57","Chapman",2.16306391147198,"SCIAC"
"58","Stockton",2.14153988129293,"NJAC"
"59","St. Mary's (Md.)",2.13615186138815,"CAC"
"60","Eastern Connecticut",2.13607736434361,"LEC"
"61","Grove City",2.10536711377067,"PrAC"
"62","Endicott",2.1003338359437,"CCC"
"63","Wittenberg",2.01427190957319,"NCAC"
"64","Bridgewater (Va.)",1.98580273255816,"ODAC"
"65","Muhlenberg",1.93619015980278,"CC"
"66","Occidental",1.88214535556312,"SCIAC"
"67","Roanoke",1.86455523716846,"ODAC"
"68","WPI",1.83613314698531,"NEWMAC"
"69","Denison",1.79208959364645,"NCAC"
"70","Penn State-Behrend",1.76351966216793,"AMCC"
"71","Hartwick",1.70351340822489,"E8"
"72","Gettysburg",1.69939417783541,"CC"
"73","Hanover",1.68695611328175,"HCAC"
"74","Mary Hardin-Baylor",1.62915350428353,"ASC"
