"","Team","Rating","Conference"
"1","William Smith",19.7441484775307,"LL"
"2","TCNJ",14.6755522589414,"NJAC"
"3","Messiah",9.72987276893957,"MACC"
"4","Williams",9.66798903592182,"NESCAC"
"5","Johns Hopkins",9.03243956044733,"CC"
"6","Stevens",9.01935203593736,"E8"
"7","Thomas More",8.87789898441815,"PrAC"
"8","Amherst",8.87705074211249,"NESCAC"
"9","Hardin-Simmons",7.7284477870505,"ASC"
"10","Rowan",6.41149922335579,"NJAC"
"11","Trinity (Conn.)",6.25824456572126,"NESCAC"
"12","Scranton",6.15514910859389,"LAND"
"13","Lynchburg",5.86318740890026,"ODAC"
"14","Pomona-Pitzer",5.61300560753228,"SCIAC"
"15","McDaniel",5.42315728027248,"CC"
"16","Misericordia",5.294033901055,"MACF"
"17","Middlebury",5.11254255310311,"NESCAC"
"18","Pacific Lutheran",4.77105238652966,"NWC"
"19","Trinity (Texas)",4.73131465860847,"SCAC"
"20","Arcadia",4.67846644279823,"MACC"
"21","Geneseo State",4.52956177602147,"SUNYAC"
"22","Buffalo State",4.26899334067344,"SUNYAC"
"23","Washington and Lee",4.20322779159295,"ODAC"
"24","Claremont-Mudd-Scripps",4.01531017436017,"SCIAC"
"25","Nazareth",3.87569659495652,"E8"
"26","Washington U.",3.78491429587326,"UAA"
"27","Chicago",3.66767156467452,"UAA"
"28","Virginia Wesleyan",3.54651686649551,"ODAC"
"29","Montclair State",3.46878916277179,"NJAC"
"30","RPI",3.45266035729061,"LL"
"31","Carnegie Mellon",3.44829761778787,"UAA"
"32","Connecticut College",3.44475418617295,"NESCAC"
"33","Wentworth",3.42338569299947,"CCC"
"34","Centre",3.23463327435281,"SAA"
"35","New York University",3.21960896817441,"UAA"
"36","Swarthmore",3.20655796767142,"CC"
"37","Bowdoin",3.16487445778314,"NESCAC"
"38","Cal Lutheran",2.98398043331485,"SCIAC"
"39","Western Connecticut",2.77152430443804,"LEC"
"40","Puget Sound",2.76445145342041,"NWC"
"41","Keene State",2.71767070268414,"LEC"
"42","Brandeis",2.70787044183589,"UAA"
"43","UW-Whitewater",2.69766133431817,"WIAC"
"44","MIT",2.67349363196217,"NEWMAC"
"45","Tufts",2.57654527938601,"NESCAC"
"46","Rochester",2.53486101186576,"UAA"
"47","Grove City",2.51761374318304,"PrAC"
"48","WPI",2.47406009702825,"NEWMAC"
"49","St. Lawrence",2.42462394702878,"LL"
"50","Vassar",2.37613513141929,"LL"
"51","Emory",2.33228721888095,"UAA"
"52","Penn State-Behrend",2.31979490219694,"AMCC"
"53","Ursinus",2.29826175717801,"CC"
"54","Oneonta State",2.2603235910142,"SUNYAC"
"55","Christopher Newport",2.23774899303564,"CAC"
"56","Whittier",2.19779782793587,"SCIAC"
"57","Ithaca",2.15780457979912,"E8"
"58","Farmingdale State",2.12677025854077,"SKY"
"59","Endicott",2.08827045909592,"CCC"
"60","Ohio Northern",2.08455352057854,"OAC"
"61","Stockton",2.03050671179328,"NJAC"
"62","Haverford",2.02946690198556,"CC"
"63","Roanoke",2.01573360992118,"ODAC"
"64","Hartwick",1.98899635917533,"E8"
"65","Eastern Connecticut",1.98634902022209,"LEC"
"66","St. Mary's (Md.)",1.97061546370416,"CAC"
"67","Wittenberg",1.89541824169321,"NCAC"
"68","Bridgewater (Va.)",1.89291460101597,"ODAC"
"69","Hanover",1.86457429908264,"HCAC"
"70","Lasell",1.79756641591935,"GNAC"
"71","Muhlenberg",1.68869269413218,"CC"
"72","Augsburg",1.6033642813507,"MIAC"
"73","Denison",1.58126785584491,"NCAC"
"74","Washington and Jefferson",1.56340050175655,"PrAC"
"75","St. Thomas",1.54665976074401,"MIAC"
"76","Springfield",1.52414534412147,"NEWMAC"
"77","Wheaton (Mass.)",1.5230287836147,"NEWMAC"
"78","Gettysburg",1.52224089750497,"CC"
"79","Chapman",1.49533816611456,"SCIAC"
"80","Shenandoah",1.46895311309943,"ODAC"
"81","Occidental",1.45135480955449,"SCIAC"
"82","Susquehanna",1.43605304326517,"LAND"
"83","Linfield",1.4196465171536,"NWC"
"84","Mary Hardin-Baylor",1.40731873063535,"ASC"
"85","Illinois Wesleyan",1.37837277390637,"CCIW"
"86","Franklin",1.36147087819366,"HCAC"
"87","Whitworth",1.35652879149864,"NWC"
"88","Albright",1.32526235251184,"MACC"
"89","Babson",1.317431561436,"NEWMAC"
"90","Rochester Tech",1.31406850044814,"LL"
"91","Moravian",1.31056958224376,"LAND"
"92","Stevenson",1.3028518412172,"MACC"
"93","Rhodes",1.30070198002523,"SAA"
"94","Lebanon Valley",1.27811330688203,"MACC"
"95","Baldwin Wallace",1.27379761964095,"OAC"
"96","Willamette",1.26302154177713,"NWC"
"97","Catholic",1.25756393009548,"LAND"
"98","Kean",1.24138567529669,"NJAC"
"99","Mary Washington",1.22112097036663,"CAC"
"100","Hope",1.19791757221722,"MIAA"
"101","Wheaton (Ill.)",1.17597778477092,"CCIW"
"102","Oswego State",1.17559765413419,"SUNYAC"
"103","Union",1.17551617744688,"LL"
"104","Texas-Tyler",1.17322281560812,"ASC"
"105","Skidmore",1.127570592777,"LL"
"106","Plattsburgh State",1.10652805520088,"SUNYAC"
"107","Cortland State",1.10291030005607,"SUNYAC"
"108","Potsdam State",1.06975384856994,"SUNYAC"
"109","Frostburg State",1.06485308542157,"CAC"
"110","Mount Union",1.03702888320114,"OAC"
"111","Rutgers-Camden",1.03277663725334,"NJAC"
"112","Whitman",1.02318662850384,"NWC"
"113","Pacific",1.00896862835952,"NWC"
"114","Dickinson",0.990630495471072,"CC"
"115","Luther",0.986809058380705,"IIAC"
"116","Roger Williams",0.981867260996118,"CCC"
"117","Franklin and Marshall",0.977654590511033,"CC"
"118","Colby",0.961136250102523,"NESCAC"
"119","Case Western Reserve",0.958823330816134,"UAA"
"120","John Carroll",0.958662792520429,"OAC"
"121","Lewis and Clark",0.956370209135641,"NWC"
"122","Penn State-Berks",0.950155814665254,"NEAC"
"123","William Paterson",0.935849142633,"NJAC"
"124","Southwestern",0.934503772494745,"SCAC"
"125","Redlands",0.932540442330595,"SCIAC"
"126","University of New England",0.931868314732824,"CCC"
"127","Carroll",0.92585192137306,"CCIW"
"128","Elms",0.92189707054618,"NECC"
"129","Brockport State",0.905045900397076,"SUNYAC"
"130","Berry",0.890588620614904,"SAA"
"131","Kalamazoo",0.871502492042596,"MIAA"
"132","Salisbury",0.837975167962508,"CAC"
"133","Capital",0.799907877679844,"OAC"
"134","FDU-Florham",0.796054478691485,"MACF"
"135","Hamilton",0.782299497349163,"NESCAC"
"136","DeSales",0.779142338584854,"MACF"
"137","Wesleyan",0.761346206735584,"NESCAC"
"138","Salem",0.756123968654658,"GSAC"
"139","Sewanee",0.750304313494278,"SAA"
"140","Texas-Dallas",0.749404091168046,"ASC"
"141","Lesley",0.742917414655122,"NECC"
"142","Johnson and Wales",0.740378533490477,"GNAC"
"143","DePauw",0.739078754252968,"NCAC"
"144","Loras",0.726082851177743,"IIAC"
"145","Houghton",0.720785685749359,"E8"
"146","Eastern",0.709202920921019,"MACF"
"147","UW-La Crosse",0.702630160523478,"WIAC"
"148","Westfield State",0.698179890241659,"MASCAC"
"149","Allegheny",0.689713579826258,"NCAC"
"150","Wellesley",0.688673968817191,"NEWMAC"
"151","Wartburg",0.688175385827816,"IIAC"
"152","La Verne",0.669556657460375,"SCIAC"
"153","Knox",0.668020294113773,"MWC"
"154","Wilkes",0.667277379716769,"MACF"
"155","Chatham",0.652521884397496,"PrAC"
"156","Otterbein",0.645628452182468,"OAC"
"157","Smith",0.626047052446865,"NEWMAC"
"158","UW-Eau Claire",0.622223565617151,"WIAC"
"159","Elizabethtown",0.59611685105438,"LAND"
"160","St. John Fisher",0.589049009356809,"E8"
"161","Clarkson",0.58672332801368,"LL"
"162","Framingham State",0.582739041033492,"MASCAC"
"163","Alfred",0.578476267233621,"E8"
"164","Wooster",0.566832422869801,"NCAC"
"165","Castleton",0.563970118370813,"NAC"
"166","UW-Oshkosh",0.560419458837098,"WIAC"
"167","Bard",0.555194509760517,"LL"
"168","Bethel",0.554790247548531,"MIAC"
"169","George Fox",0.552329892830582,"NWC"
"170","Saint Benedict",0.546637645582681,"MIAC"
"171","Hamline",0.545438932413426,"MIAC"
"172","Randolph-Macon",0.54515997802435,"ODAC"
"173","Macalester",0.537804663914991,"MIAC"
"174","North Carolina Wesleyan",0.536607151164633,"USAC"
"175","Ferrum",0.534467025766026,"USAC"
"176","St. Olaf",0.52848025178263,"MIAC"
"177","Albion",0.518363975564265,"MIAA"
"178","Calvin",0.514913577766403,"MIAA"
"179","Piedmont",0.513510477182309,"USAC"
"180","Mount St. Joseph",0.512521651616568,"HCAC"
"181","Carthage",0.509891612134972,"CCIW"
"182","Westminster (Pa.)",0.508556689289892,"PrAC"
"183","Alma",0.495863410082474,"MIAA"
"184","Emerson",0.495071639733967,"NEWMAC"
"185","Coast Guard",0.49363608973958,"NEWMAC"
"186","Clark",0.492376166944574,"NEWMAC"
"187","York (Pa.)",0.486643059205093,"CAC"
"188","Bridgewater State",0.482063993025761,"MASCAC"
"189","Milwaukee Engineering",0.478513545113753,"NACC"
"190","UC Santa Cruz",0.472517344188765,"IND"
"191","Kenyon",0.460658335459988,"NCAC"
"192","Methodist",0.459030830987962,"USAC"
"193","Covenant",0.445291936596707,"USAC"
"194","Central",0.441652731355199,"IIAC"
"195","Bates",0.438121385444748,"NESCAC"
"196","St. Catherine",0.426951461338207,"MIAC"
"197","Mount Holyoke",0.421533018195142,"NEWMAC"
"198","Wilmington",0.419458336904992,"OAC"
"199","Simmons",0.415224923060369,"GNAC"
"200","Plymouth State",0.414249109008046,"LEC"
"201","Gustavus Adolphus",0.412032890607026,"MIAC"
"202","Hendrix",0.407046923018672,"SAA"
"203","Meredith",0.397363173601474,"USAC"
"204","Goucher",0.393612729498561,"LAND"
"205","Worcester State",0.389319047024557,"MASCAC"
"206","UW-Stout",0.384609013577318,"WIAC"
"207","Rose-Hulman",0.382815007031074,"HCAC"
"208","Curry",0.38077743433426,"CCC"
"209","King's",0.373006928392782,"MACF"
"210","Schreiner",0.370836163146,"SCAC"
