"","Team","Rating","Conference"
"77","RPI",1.69656056200859,"LL"
"78","Eastern",1.68471461911894,"MACF"
"79","WPI",1.65404033387198,"NEWMAC"
"80","Wesleyan",1.6522225961286,"NESCAC"
"81","Mass-Dartmouth",1.63119132843118,"LEC"
"82","Grove City",1.61784336750743,"PrAC"
"83","Geneseo State",1.61727338965483,"SUNYAC"
"84","Misericordia",1.61621252013789,"MACF"
"85","Carnegie Mellon",1.60586075244084,"UAA"
"86","Rochester",1.58659758990949,"UAA"
"87","Stockton",1.57710558646973,"NJAC"
"88","Dickinson",1.57277820205102,"CC"
"89","Eastern Connecticut",1.56042111745635,"LEC"
"90","North Carolina Wesleyan",1.54967391228982,"USAC"
"91","Hanover",1.53065567785333,"HCAC"
"92","Coast Guard",1.52432754462751,"NEWMAC"
"93","Knox",1.51051585502142,"MWC"
"94","Trinity (Conn.)",1.49924924539489,"NESCAC"
"95","Buffalo State",1.4802361510494,"SUNYAC"
"96","York (Pa.)",1.47399854495978,"CAC"
"97","DePauw",1.46809505308255,"NCAC"
"98","Macalester",1.46731972052744,"MIAC"
"99","North Park",1.4659459735491,"CCIW"
"100","Wentworth",1.46206933001188,"CCC"
"101","Roanoke",1.45760704108632,"ODAC"
"102","Bates",1.45042276916214,"NESCAC"
"103","Wartburg",1.43872852648098,"IIAC"
"104","St. Norbert",1.43718507176896,"MWC"
"105","Medaille",1.43465218596634,"AMCC"
"106","Benedictine",1.43405460105781,"NACC"
"107","Dubuque",1.42738784588486,"IIAC"
"108","Washington College",1.41949571501395,"CC"
"109","Pacific",1.41853100038698,"NWC"
"110","Frostburg State",1.41606702151213,"CAC"
"111","Morrisville State",1.40448132192615,"NEAC"
"112","Virginia Wesleyan",1.39288213268653,"ODAC"
"113","Wabash",1.39192532611489,"NCAC"
"114","Luther",1.391877255314,"IIAC"
"115","Whitman",1.38521687471848,"NWC"
"116","Stevens",1.37385159956421,"E8"
"117","Randolph-Macon",1.35999915558043,"ODAC"
"118","Puget Sound",1.34848880930075,"NWC"
"119","Austin",1.33964854590727,"SCAC"
"120","Hobart",1.30409801620507,"LL"
"121","Salisbury",1.27654329336912,"CAC"
"122","Skidmore",1.27216919078645,"LL"
"123","Hardin-Simmons",1.26912544409298,"ASC"
"124","Keene State",1.25685037287506,"LEC"
"125","Simpson",1.25566565324187,"IIAC"
"126","Penn State-Harrisburg",1.25236316436111,"CAC"
"127","Capital",1.25121041290025,"OAC"
"128","Rose-Hulman",1.25017698324055,"HCAC"
"129","Oglethorpe",1.23011766267272,"SAA"
"130","Swarthmore",1.22583006956052,"CC"
"131","Manhattanville",1.21557410595989,"MACF"
"132","Potsdam State",1.21209631991522,"SUNYAC"
"133","Centre",1.21014642901496,"SAA"
"134","University of Dallas",1.20367721616457,"SCAC"
"135","Geneva",1.20342599840588,"PrAC"
"136","Dominican",1.20200487157176,"NACC"
"137","William Paterson",1.19489805038617,"NJAC"
"138","Colby",1.19387407374804,"NESCAC"
"139","Randolph",1.19345247460516,"ODAC"
"140","Susquehanna",1.18377575102096,"LAND"
"141","Johnson and Wales",1.17951298503181,"GNAC"
"142","Mary Hardin-Baylor",1.17769286352498,"ASC"
"143","Merchant Marine",1.16841003403474,"SKY"
"144","Concordia (Wis.)",1.16708042737596,"NACC"
"145","Willamette",1.16382468798228,"NWC"
"146","UW-Platteville",1.1627761146814,"WIAC"
"147","Wheaton (Ill.)",1.15631608686105,"CCIW"
"148","Whittier",1.14909213420909,"SCIAC"
"149","Texas-Tyler",1.14757545649884,"ASC"
"150","Clarkson",1.13379026375628,"LL"
"151","Greensboro",1.09963534169715,"USAC"
"152","Union",1.09961255244928,"LL"
"153","Thomas More",1.09421790223891,"PrAC"
"154","Brockport State",1.09261108627641,"SUNYAC"
"155","MIT",1.08335743861396,"NEWMAC"
"156","Rochester Tech",1.07904116197014,"LL"
"157","Muhlenberg",1.07538523564342,"CC"
"158","Catholic",1.07441298686085,"LAND"
"159","Denison",1.06431152951047,"NCAC"
"160","Roger Williams",1.04844483128028,"CCC"
"161","Concordia (Texas)",1.04634387524358,"ASC"
"162","Alvernia",1.04077676778744,"MACC"
"163","Berry",1.02767662618487,"SAA"
"164","Elmhurst",1.00436921593856,"CCIW"
"165","Adrian",1.00413686612888,"MIAA"
"166","Lake Forest",1.00268220273787,"MWC"
"167","Western New England",1.00092715908296,"CCC"
"168","Bridgewater (Va.)",0.999024183462587,"ODAC"
"169","St. Joseph's (Maine)",0.995758528949159,"GNAC"
"170","Birmingham-Southern",0.984581269544192,"SAA"
"171","Southwestern",0.961111140545445,"SCAC"
"172","Carleton",0.960268186127134,"MIAC"
"173","St. Olaf",0.956579175072786,"MIAC"
"174","Goucher",0.941929650790357,"LAND"
"175","Arcadia",0.933718092126466,"MACC"
"176","Marietta",0.914129155032635,"OAC"
"177","Colby-Sawyer",0.913549794410931,"NAC"
"178","Hampden-Sydney",0.912025167632631,"ODAC"
"179","Heidelberg",0.896735001418654,"OAC"
"180","Transylvania",0.895145226096927,"HCAC"
"181","Moravian",0.894489475986097,"LAND"
"182","Norwich",0.890067081463311,"GNAC"
"183","Centenary (N.J.)",0.888423587694508,"CSAC"
"184","St. John's",0.883087187456479,"MIAC"
"185","Staten Island",0.87866325877169,"CUNYAC"
"186","Texas Lutheran",0.876560420641101,"SCAC"
"187","Ithaca",0.849546669864231,"E8"
"188","UW-Superior",0.835028159474843,"UMAC"
"189","Ursinus",0.833235884677818,"CC"
"190","Otterbein",0.833114043593528,"OAC"
"191","Hamline",0.83022460471801,"MIAC"
"192","Alfred",0.826866339302305,"E8"
"193","Eastern Mennonite",0.823691481531105,"ODAC"
"194","Hiram",0.818895525445923,"NCAC"
"195","Gustavus Adolphus",0.818738866511257,"MIAC"
"196","Milwaukee Engineering",0.813117359304981,"NACC"
"197","Belhaven",0.81230719790832,"ASC"
"198","FDU-Florham",0.811328181265613,"MACF"
"199","King's",0.797633942338182,"MACF"
"200","Massachusetts Maritime",0.792519194525688,"MASCAC"
"201","Illinois Wesleyan",0.786900690095819,"CCIW"
"202","Nichols",0.783848695793329,"CCC"
"203","SUNY-Old Westbury",0.783212636467891,"SKY"
"204","DeSales",0.768997990266034,"MACF"
"205","Bridgewater State",0.765339626064795,"MASCAC"
"206","Carroll",0.762068986366508,"CCIW"
"207","Millsaps",0.745543480508789,"SAA"
"208","Bard",0.731951637401026,"LL"
"209","New Jersey City",0.726745039990925,"NJAC"
"210","Allegheny",0.722743434967366,"NCAC"
"211","Augsburg",0.70916941166492,"MIAC"
"212","Castleton",0.702830629207291,"NAC"
"213","Methodist",0.692979948373979,"USAC"
"214","Worcester State",0.684944818310073,"MASCAC"
"215","Grinnell",0.684793925733277,"MWC"
"216","Fitchburg State",0.66777225776939,"MASCAC"
"217","Keystone",0.659596814446423,"CSAC"
"218","Oswego State",0.659319912087879,"SUNYAC"
"219","Westminster (Mo.)",0.658520251996608,"SLIAC"
"220","Westfield State",0.656401451441043,"MASCAC"
"221","Alma",0.65375980197067,"MIAA"
"222","Marymount",0.641154976507653,"CAC"
"223","Cabrini",0.631311135417236,"CSAC"
"224","Saint Mary's (Minn.)",0.627692128000808,"MIAC"
"225","Mount Union",0.621135720826977,"OAC"
"226","Bethel",0.620550530377955,"MIAC"
"227","Centenary (La.)",0.619972895336003,"SCAC"
"228","St. John Fisher",0.617400523768166,"E8"
"229","Massachusetts College",0.612517557545671,"MASCAC"
"230","New England College",0.610480356209651,"NAC"
"231","McDaniel",0.608904648589651,"CC"
"232","Westminster (Pa.)",0.599723546588897,"PrAC"
"233","Albertus Magnus",0.599593703430842,"GNAC"
"234","Western Connecticut",0.599008957263925,"LEC"
"235","Kalamazoo",0.59828698287052,"MIAA"
"236","Central",0.59697599836953,"IIAC"
"237","North Central (Ill.)",0.59302411581877,"CCIW"
"238","UC Santa Cruz",0.581428302344689,"IND"
"239","University of the Ozarks",0.578898335557586,"ASC"
"240","Aurora",0.575238864428381,"NACC"
"241","Mount St. Mary",0.570853560327931,"SKY"
"242","Immaculata",0.570817750439756,"CSAC"
"243","Lancaster Bible",0.570495423700578,"NEAC"
"244","Keuka",0.570074191866943,"NEAC"
"245","Spalding",0.563300271975056,"SLIAC"
"246","Nazareth",0.562578929575778,"E8"
"247","Penn State-Abington",0.561861072423567,"NEAC"
"248","Albion",0.561689755432209,"MIAA"
"249","East Texas Baptist",0.558080548468342,"ASC"
"250","SUNY Poly",0.557530174262651,"NEAC"
"251","Rhodes",0.550240501599942,"SAA"
"252","Penn State-Altoona",0.549849080771493,"AMCC"
"253","Stevenson",0.549081983122219,"MACC"
"254","Baldwin Wallace",0.546228616185836,"OAC"
"255","Linfield",0.542552932972883,"NWC"
"256","Elmira",0.542386342901544,"E8"
"257","La Roche",0.536388442142727,"AMCC"
"258","Wooster",0.536377912197535,"NCAC"
"259","Framingham State",0.536224509413458,"MASCAC"
"260","Neumann",0.535987317012887,"CSAC"
"261","Wells",0.53521511643839,"NEAC"
"262","Concordia-Moorhead",0.530137684437666,"MIAC"
"263","Millikin",0.526185327539125,"CCIW"
"264","Husson",0.522264828256121,"NAC"
"265","University of New England",0.52198814924295,"CCC"
"266","Widener",0.520766181005995,"MACC"
"267","Hope",0.518636551482562,"MIAA"
"268","Salve Regina",0.516591961003083,"CCC"
"269","Sewanee",0.511472932210983,"SAA"
"270","St. Scholastica",0.511383769233426,"UMAC"
"271","Mount Aloysius",0.506244534046795,"AMCC"
"272","New York University",0.503026133661868,"UAA"
"273","Covenant",0.49862138737498,"USAC"
"274","Bethany",0.497290165558895,"PrAC"
"275","Hunter",0.495462992676919,"CUNYAC"
"276","Mount St. Joseph",0.484086383795666,"HCAC"
"277","George Fox",0.482184706260152,"NWC"
"278","Schreiner",0.480239791609789,"SCAC"
"279","Guilford",0.478488648809827,"ODAC"
"280","Sage",0.474407225448112,"SKY"
"281","Emmanuel",0.468736898849625,"GNAC"
"282","Wesley",0.444929117987062,"CAC"
"283","Newbury",0.444361870994881,"NECC"
"284","Wilkes",0.441415344777621,"MACF"
"285","Wisconsin Lutheran",0.438921796315781,"NACC"
"286","Ferrum",0.432142241838402,"USAC"
"287","Daniel Webster",0.425500348951809,"NECC"
"288","Washington and Jefferson",0.42244594604843,"PrAC"
"289","Suffolk",0.419983710552956,"GNAC"
"290","Albright",0.412512624835262,"MACC"
"291","Marian",0.410197066081291,"NACC"
"292","Salem State",0.405953487079754,"MASCAC"
"293","Anderson",0.404548302910173,"HCAC"
"294","Wilmington",0.39937770156993,"OAC"
"295","Gwynedd-Mercy",0.39747884418527,"CSAC"
"296","Emory and Henry",0.392793148619072,"ODAC"
"297","Averett",0.387749890476703,"USAC"
"298","Franciscan",0.382750086846125,"AMCC"
"299","Plymouth State",0.380503680890382,"LEC"
"300","Earlham",0.37117282117702,"HCAC"
"301","Penn State-Berks",0.367616172936403,"NEAC"
"302","Southern Virginia",0.364597068888428,"CAC"
"303","Franklin",0.362166122845807,"HCAC"
"304","Regis (Mass.)",0.357128880706456,"NECC"
"305","Augustana",0.355828649485167,"CCIW"
"306","Northwestern (Minn.)",0.353627835989341,"UMAC"
"307","Webster",0.352279595637614,"SLIAC"
"308","Emerson",0.349924553956777,"NEWMAC"
"309","Utica",0.348941766687207,"E8"
"310","McMurry",0.339484414991036,"ASC"
"311","Olivet",0.336523688449248,"MIAA"
"312","Cairn",0.327173823514842,"CSAC"
"313","Curry",0.323094992587342,"CCC"
"314","Rivier",0.32181148870547,"GNAC"
"315","Illinois College",0.318101040781566,"MWC"
"316","William Peace",0.312837800362641,"USAC"
"317","Brooklyn",0.309511473444191,"CUNYAC"
"318","Monmouth",0.304823801380872,"MWC"
"319","Juniata",0.300778621250978,"LAND"
"320","Waynesburg",0.300183551171511,"PrAC"
"321","Piedmont",0.297189816150927,"USAC"
"322","Cornell",0.290083702641064,"MWC"
"323","St. Joseph's (L.I.)",0.284758913878399,"SKY"
"324","Lesley",0.281408333491587,"NECC"
"325","LeTourneau",0.280928088856562,"ASC"
"326","Lawrence",0.280774861574793,"MWC"
"327","Wittenberg",0.27029713589676,"NCAC"
"328","Lehman",0.268060633520231,"CUNYAC"
"329","Baruch",0.256587133178323,"CUNYAC"
"330","Mount St. Vincent",0.250015791260047,"SKY"
"331","SUNY-Cobleskill",0.249915496168629,"NEAC"
"332","Shenandoah",0.241766759747479,"ODAC"
"333","Farmingdale State",0.238681947327529,"SKY"
"334","Maine Maritime",0.235187588141844,"NAC"
"335","Fontbonne",0.234893156309371,"SLIAC"
"336","Minnesota-Morris",0.231472338014211,"UMAC"
"337","Mount Ida",0.228779266717944,"GNAC"
"338","Muskingum",0.224347364464408,"OAC"
"339","SUNY Canton",0.222245558417439,"IND"
"340","Nebraska Wesleyan",0.222084947138884,"IIAC"
"341","Marywood",0.220944592906677,"CSAC"
"342","Trine",0.217383774459628,"MIAA"
"343","Alfred State",0.216411770510282,"IND"
"344","Eastern Nazarene",0.207760871396824,"CCC"
"345","Hendrix",0.2073874022417,"SAA"
"346","Mitchell",0.196564354356117,"NECC"
"347","Southern Maine",0.19503228335145,"LEC"
"348","CCNY",0.194581867481086,"CUNYAC"
"349","Illinois Tech",0.191527638992679,"IND"
"350","Pitt-Greensburg",0.189303999841448,"AMCC"
"351","Howard Payne",0.181984313209856,"ASC"
"352","Buena Vista",0.181982054768001,"IIAC"
"353","Penn College",0.18175880837902,"NEAC"
"354","SUNY-Maritime",0.180846878296842,"SKY"
"355","Defiance",0.18082429408936,"HCAC"
"356","Caltech",0.173431181368,"SCIAC"
"357","Manchester",0.172800437325475,"HCAC"
"358","St. Vincent",0.168407446723982,"PrAC"
"359","St. Joseph's (Bklyn.)",0.166901896912207,"SKY"
"360","Greenville",0.16556905585895,"SLIAC"
"361","Elms",0.158584182711998,"NECC"
"362","Lyndon State",0.155956273785271,"NAC"
"363","Edgewood",0.154373447041626,"NACC"
"364","New Rochelle",0.147920426733987,"IND"
"365","Lasell",0.146707460324997,"GNAC"
"366","Rosemont",0.145897492447241,"CSAC"
"367","Thiel",0.14558588395301,"PrAC"
"368","Pine Manor",0.145094601887583,""
"369","Delaware Valley",0.144623802686658,"MACF"
"370","Wilson",0.143459185624322,"NEAC"
"371","Beloit",0.138082964857788,"MWC"
"372","Cazenovia",0.138060078425853,"NEAC"
"373","Maine-Farmington",0.136878257507752,"NAC"
"374","Coe",0.13643082515081,"IIAC"
"375","Bryn Athyn",0.136318535128287,"NEAC"
"376","Principia",0.125838546424786,"SLIAC"
"377","Martin Luther",0.125517147636725,"UMAC"
"378","North Central (Minn.)",0.12481204409401,"UMAC"
"379","D'Youville",0.119375220686322,"AMCC"
"380","Crown",0.114207129117005,"UMAC"
"381","Gallaudet",0.113149568723159,"NEAC"
"382","Rockford",0.107859300032024,"NACC"
"383","Lakeland",0.106433154115513,"NACC"
"384","Blackburn",0.104352859440764,"SLIAC"
"385","John Jay",0.101616548335052,"CUNYAC"
"386","Medgar Evers",0.098909560110547,"CUNYAC"
"387","Anna Maria",0.0971900184712493,"GNAC"
"388","Huntingdon",0.0966465979927101,"USAC"
"389","Clarks Summit",0.0937002800905618,"CSAC"
"390","Concordia-Chicago",0.0888011315674881,"NACC"
"391","Pitt-Bradford",0.0883045680288548,"AMCC"
"392","Hilbert",0.082015627009968,"AMCC"
"393","Finlandia",0.0787063479227557,""
"394","LaGrange",0.0749386929578722,"USAC"
"395","SUNY-Purchase",0.0711826551877106,"SKY"
"396","Ripon",0.068086837604666,"MWC"
"397","Yeshiva",0.0679555828375937,"IND"
"398","Iowa Wesleyan",0.067806975961637,"SLIAC"
"399","Southern Vermont",0.0676722702023943,"NECC"
"400","Bluffton",0.0675933164035002,"HCAC"
"401","Berea",0.0626521327306045,"IND"
"402","Becker",0.0589283704124831,"NECC"
"403","Valley Forge",0.0565136333283367,"IND"
"404","Sarah Lawrence",0.0499802412067234,"SKY"
"405","Bethany Lutheran",0.0437922564493861,"UMAC"
"406","Eureka",0.0368187548673026,"SLIAC"
"407","Louisiana College",0.0319472280170994,"ASC"
"408","MacMurray",0.0284067313612109,"SLIAC"
"409","Maranatha Baptist",0.0274944565449339,"IND"
"410","Northland",0.0266377890566717,"UMAC"
"411","York (N.Y.)",0.0153983672432411,"CUNYAC"
"412","Johnson State",0.00984362946262952,"NAC"
"413","Maine-Presque Isle",0.00787784996750615,"IND"
"414","Green Mountain",0.00743618361510679,"NAC"
"415","St. Elizabeth",0.00591403428257216,"NEAC"
"416","Wheelock",0,"NECC"
