"","Team","Rating","Conference"
"1","TCNJ",16.6771448537498,"NJAC"
"2","William Smith",15.2358154448696,"LL"
"3","Williams",11.442227595776,"NESCAC"
"4","Messiah",9.26167494073513,"MACC"
"5","Stevens",9.20261279869328,"E8"
"6","Thomas More",9.04162238037726,"PrAC"
"7","Johns Hopkins",8.92591401192373,"CC"
"8","Amherst",7.98193851497893,"NESCAC"
"9","Lynchburg",6.91048451364252,"ODAC"
"10","McDaniel",6.90038110082936,"CC"
"11","Pomona-Pitzer",6.84066151478062,"SCIAC"
"12","Hardin-Simmons",6.72580548216097,"ASC"
"13","Middlebury",5.70963997170957,"NESCAC"
"14","Arcadia",5.64533680495673,"MACC"
"15","Trinity (Texas)",5.51692940152703,"SCAC"
"16","Trinity (Conn.)",5.50178099175847,"NESCAC"
"17","Scranton",5.02903612777252,"LAND"
"18","Claremont-Mudd-Scripps",4.8681768832789,"SCIAC"
"19","Misericordia",4.49578707442633,"MACF"
"20","Rowan",4.21932900611755,"NJAC"
"21","Cal Lutheran",4.19744481853591,"SCIAC"
"22","Chicago",4.19418613166931,"UAA"
"23","Connecticut College",4.12996731930859,"NESCAC"
"24","Geneseo State",4.11095881707604,"SUNYAC"
"25","Pacific Lutheran",4.05683546296518,"NWC"
"26","Buffalo State",3.66619599697201,"SUNYAC"
"27","Nazareth",3.65989788033648,"E8"
"28","Carnegie Mellon",3.6389781848761,"UAA"
"29","Swarthmore",3.63886445596479,"CC"
"30","RPI",3.61763713953415,"LL"
"31","Washington U.",3.56362933954263,"UAA"
"32","Washington and Lee",3.33835770143842,"ODAC"
"33","Bowdoin",3.20140571488783,"NESCAC"
"34","Puget Sound",3.18253369467218,"NWC"
"35","Montclair State",3.12885823311701,"NJAC"
"36","New York University",3.12239023182802,"UAA"
"37","Brandeis",3.08404145737325,"UAA"
"38","Centre",3.08044684213702,"SAA"
"39","Wentworth",2.75389676117432,"CCC"
"40","Virginia Wesleyan",2.71857103750829,"ODAC"
"41","Tufts",2.71355386637425,"NESCAC"
"42","MIT",2.70966097812206,"NEWMAC"
"43","UW-Whitewater",2.67374129954269,"WIAC"
"44","Whittier",2.66656451434449,"SCIAC"
"45","Emory",2.64260004012099,"UAA"
"46","Ursinus",2.61626220057738,"CC"
"47","Keene State",2.61214912160884,"LEC"
"48","Vassar",2.44917428008325,"LL"
"49","Christopher Newport",2.43624948104453,"CAC"
"50","Endicott",2.42730579402419,"CCC"
"51","Western Connecticut",2.41204681470248,"LEC"
"52","Farmingdale State",2.39873100891365,"SKY"
"53","Rochester",2.37564559930499,"UAA"
"54","Ohio Northern",2.26937670235252,"OAC"
"55","Eastern Connecticut",2.2291331108416,"LEC"
"56","Grove City",2.22232309605643,"PrAC"
"57","Oneonta State",2.21453311846196,"SUNYAC"
"58","Chapman",2.21223031837373,"SCIAC"
"59","St. Lawrence",2.16128106783465,"LL"
"60","St. Mary's (Md.)",2.03075646540327,"CAC"
"61","Haverford",2.02591040333121,"CC"
"62","Wittenberg",2.01868197495734,"NCAC"
"63","Bridgewater (Va.)",1.96421868832756,"ODAC"
"64","Stockton",1.9497825027258,"NJAC"
"65","Roanoke",1.85889049561229,"ODAC"
"66","Muhlenberg",1.84853465656865,"CC"
"67","Penn State-Berks",1.84672716682426,"NEAC"
"68","Occidental",1.81079400848271,"SCIAC"
"69","Denison",1.80909745516454,"NCAC"
"70","WPI",1.78105132797728,"NEWMAC"
"71","Susquehanna",1.73515549354047,"LAND"
"72","Penn State-Behrend",1.69617853185446,"AMCC"
"73","Washington and Jefferson",1.65125160247259,"PrAC"
"74","Hartwick",1.64053739911983,"E8"
"75","Hanover",1.6291191171553,"HCAC"
"76","St. Thomas",1.61283401377535,"MIAC"
"77","Augsburg",1.6020242116597,"MIAC"
"78","Shenandoah",1.56110088880102,"ODAC"
"79","Lasell",1.51484318093794,"GNAC"
"80","Baldwin Wallace",1.50944966977932,"OAC"
"81","Rochester Tech",1.50630939896027,"LL"
"82","Kean",1.49435137071545,"NJAC"
"83","Union",1.48884064605816,"LL"
"84","Mary Hardin-Baylor",1.42344204273781,"ASC"
"85","Ithaca",1.39523178408972,"E8"
"86","Catholic",1.36204747145091,"LAND"
"87","Mary Washington",1.35144336451794,"CAC"
"88","Franklin",1.34431081652918,"HCAC"
"89","Wheaton (Ill.)",1.33375264521415,"CCIW"
"90","Linfield",1.32679672618353,"NWC"
"91","Albright",1.31066810672814,"MACC"
"92","Gettysburg",1.28190635373233,"CC"
"93","Whitworth",1.2706523020061,"NWC"
"94","Wheaton (Mass.)",1.26532845482219,"NEWMAC"
"95","Illinois Wesleyan",1.25455723819557,"CCIW"
"96","Springfield",1.24723036989859,"NEWMAC"
"97","Skidmore",1.21920474514016,"LL"
"98","Plattsburgh State",1.20294987846237,"SUNYAC"
"99","Lebanon Valley",1.19704405884282,"MACC"
"100","DeSales",1.18673667202088,"MACF"
"101","Babson",1.16332478379485,"NEWMAC"
"102","Oswego State",1.15051606829502,"SUNYAC"
"103","Colby",1.12112330084285,"NESCAC"
"104","Kalamazoo",1.12028450458125,"MIAA"
"105","DePauw",1.11932097733998,"NCAC"
"106","University of New England",1.11580875428556,"CCC"
"107","Franklin and Marshall",1.09829772756859,"CC"
"108","Dickinson",1.0961258157374,"CC"
"109","Luther",1.08840765070932,"IIAC"
"110","Moravian",1.07988095707704,"LAND"
"111","Case Western Reserve",1.07232788999806,"UAA"
"112","Redlands",1.07080561647163,"SCIAC"
"113","Rutgers-Camden",1.07005260447327,"NJAC"
"114","Carroll",1.05882830950719,"CCIW"
"115","Hope",1.04708715447267,"MIAA"
"116","Cortland State",1.04487721107202,"SUNYAC"
"117","Stevenson",1.00784341293309,"MACC"
"118","Frostburg State",0.992861150968133,"CAC"
"119","Whitman",0.988787781825146,"NWC"
"120","Knox",0.978099498280042,"MWC"
"121","John Carroll",0.973184475816428,"OAC"
"122","Willamette",0.972442097281453,"NWC"
"123","UW-La Crosse",0.96378087018503,"WIAC"
"124","Brockport State",0.909271560063288,"SUNYAC"
"125","La Verne",0.90336450704977,"SCIAC"
"126","William Paterson",0.863981296839667,"NJAC"
"127","Roger Williams",0.860127511006693,"CCC"
"128","Elms",0.857493652903263,"NECC"
"129","Lewis and Clark",0.849131773788771,"NWC"
"130","Salem",0.840049923180825,"GSAC"
"131","Pacific",0.836075728029863,"NWC"
"132","Lesley",0.813783428577536,"NECC"
"133","Sewanee",0.78770040029284,"SAA"
"134","Hamilton",0.785350153268148,"NESCAC"
"135","Eastern",0.782075840649718,"MACF"
"136","FDU-Florham",0.78165573711341,"MACF"
"137","Loras",0.781324439578384,"IIAC"
"138","Rhodes",0.779989772939727,"SAA"
"139","Wesleyan",0.762828615071958,"NESCAC"
"140","Potsdam State",0.761038062519432,"SUNYAC"
"141","Berry",0.760241802823352,"SAA"
"142","Salisbury",0.747803134955985,"CAC"
"143","Chatham",0.747110625042159,"PrAC"
"144","Wartburg",0.745554033974753,"IIAC"
"145","Bethel",0.733198987481383,"MIAC"
"146","Capital",0.724574074222128,"OAC"
"147","UW-Eau Claire",0.71412654761986,"WIAC"
"148","Texas-Dallas",0.706907936470871,"ASC"
"149","Saint Benedict",0.696712959332332,"MIAC"
"150","St. Olaf",0.692005563115222,"MIAC"
"151","Alfred",0.690692314881937,"E8"
"152","Mount Union",0.687501705012263,"OAC"
"153","Allegheny",0.67308960827858,"NCAC"
"154","George Fox",0.669559661402313,"NWC"
"155","Albion",0.643288236981417,"MIAA"
"156","Carthage",0.64128163937632,"CCIW"
"157","St. John Fisher",0.639427732437782,"E8"
"158","Wilkes",0.634239127774493,"MACF"
"159","Piedmont",0.628571584174808,"USAC"
"160","Alma",0.627357851341433,"MIAA"
"161","Castleton",0.618506511324843,"NAC"
"162","Houghton",0.617967124743518,"E8"
"163","Central",0.615516495695073,"IIAC"
"164","Johnson and Wales",0.611178945707305,"GNAC"
"165","Texas-Tyler",0.606152715805939,"ASC"
"166","Randolph-Macon",0.603097651362759,"ODAC"
"167","Goucher",0.601670916330409,"LAND"
"168","Bates",0.601657358179586,"NESCAC"
"169","Calvin",0.596121481471993,"MIAA"
"170","Wooster",0.595598079425786,"NCAC"
"171","Wellesley",0.587418432432864,"NEWMAC"
"172","Covenant",0.585948381859638,"USAC"
"173","North Carolina Wesleyan",0.583849815151028,"USAC"
"174","Southwestern",0.581320722035475,"SCAC"
"175","Elizabethtown",0.581029836892168,"LAND"
"176","Westfield State",0.575180648734502,"MASCAC"
"177","UW-Oshkosh",0.563512429145203,"WIAC"
"178","Smith",0.556901103633413,"NEWMAC"
"179","Framingham State",0.530628196549187,"MASCAC"
"180","Clarkson",0.523749550853676,"LL"
"181","Ripon",0.517802111071706,"MWC"
"182","St. Catherine",0.512009066255335,"MIAC"
"183","Ferrum",0.510468883958201,"USAC"
"184","Hamline",0.503551140335509,"MIAC"
"185","Milwaukee Engineering",0.498540746706811,"NACC"
"186","Otterbein",0.492828338821758,"OAC"
"187","Coast Guard",0.486465638098995,"NEWMAC"
"188","Kenyon",0.486154688888917,"NCAC"
"189","Mount St. Joseph",0.477283456424184,"HCAC"
"190","UC Santa Cruz",0.475453057446995,"IND"
"191","York (Pa.)",0.471336887360457,"CAC"
"192","Hendrix",0.468382086774659,"SAA"
"193","Clark",0.459367951962913,"NEWMAC"
"194","Oberlin",0.455482562963521,"NCAC"
"195","Emerson",0.453606351545315,"NEWMAC"
"196","Simmons",0.452704614303137,"GNAC"
"197","Wilmington",0.434430924151543,"OAC"
"198","Mount Aloysius",0.425182769707743,"AMCC"
"199","Macalester",0.423513745820691,"MIAC"
"200","Westminster (Pa.)",0.414769547640508,"PrAC"
"201","Bard",0.409928823273883,"LL"
"202","Staten Island",0.401612660568658,"CUNYAC"
"203","Curry",0.400567276172999,"CCC"
"204","Plymouth State",0.397549778718256,"LEC"
"205","UW-Stout",0.388380746942613,"WIAC"
"206","Greensboro",0.382478088728929,"USAC"
"207","Gustavus Adolphus",0.373818664250565,"MIAC"
"208","Gordon",0.359832226554925,"CCC"
"209","Transylvania",0.353914540033411,"HCAC"
"210","Mount Holyoke",0.349677540904856,"NEWMAC"
"211","Rose-Hulman",0.349314203425621,"HCAC"
"212","Washington College",0.347667203614967,"CC"
"213","Elmhurst",0.347456360841434,"CCIW"
"214","Lycoming",0.34408360570219,"MACC"
"215","Augustana",0.339298310970776,"CCIW"
"216","Meredith",0.338173709187541,"USAC"
"217","King's",0.337846140386948,"MACF"
"218","Ohio Wesleyan",0.333628185429992,"NCAC"
"219","New England College",0.328789765905748,"NAC"
"220","Lancaster Bible",0.326373623525258,"NEAC"
"221","Methodist",0.324982197654479,"USAC"
"222","Hilbert",0.322136720846865,"AMCC"
"223","Maryville (Tenn.)",0.319479525379249,"USAC"
"224","Hiram",0.316489440230185,"NCAC"
"225","Penn College",0.300311439109533,"NEAC"
"226","Coe",0.296464950321732,"IIAC"
"227","Adrian",0.296165071849543,"MIAA"
"228","Bridgewater State",0.294416881992408,"MASCAC"
"229","Mass-Dartmouth",0.293222723893824,"LEC"
"230","Concordia (Wis.)",0.290809943446111,"NACC"
"231","D'Youville",0.287693143464229,"AMCC"
"232","Franciscan",0.2819364072376,"AMCC"
"233","St. Vincent",0.280466463696061,"PrAC"
"234","Pitt-Bradford",0.279944085287954,"AMCC"
"235","St. Norbert",0.275126083692704,"MWC"
"236","Maine Maritime",0.273961680795831,"NAC"
"237","Marietta",0.266562378952431,"OAC"
"238","Averett",0.265374759796226,"USAC"
"239","Worcester State",0.263950442935583,"MASCAC"
"240","Edgewood",0.261296467273687,"NACC"
"241","LeTourneau",0.260784744902975,"ASC"
"242","St. Joseph's (Maine)",0.260707846700802,"GNAC"
"243","Albertus Magnus",0.259979024949628,"GNAC"
"244","Salve Regina",0.256989778602871,"CCC"
"245","Heidelberg",0.255068005717482,"OAC"
"246","Pitt-Greensburg",0.25435765763759,"AMCC"
"247","Colby-Sawyer",0.253654905863882,"NAC"
"248","Penn State-Harrisburg",0.246254556646976,"CAC"
"249","Olivet",0.240772678634851,"MIAA"
"250","Mount St. Mary",0.239547954794416,"SKY"
"251","Lake Forest",0.237839345511204,"MWC"
"252","Sage",0.237691264580709,"SKY"
"253","Emmanuel",0.236048073643158,"GNAC"
"254","Drew",0.230990921912174,"LAND"
"255","UW-Platteville",0.229125877153206,"WIAC"
"256","Concordia-Moorhead",0.224231751005744,"MIAC"
"257","Webster",0.219327167986292,"SLIAC"
"258","Trine",0.217443537615317,"MIAA"
"259","Mount St. Vincent",0.216226283755472,"SKY"
"260","Ramapo",0.215720323784554,"NJAC"
"261","Keuka",0.212601737130125,"NEAC"
"262","Carleton",0.211913874905688,"MIAC"
"263","Fredonia State",0.209915971495095,"SUNYAC"
"264","Fontbonne",0.207826376870408,"SLIAC"
"265","North Central (Ill.)",0.207606402202593,"CCIW"
"266","New Paltz State",0.207376134751404,"SUNYAC"
"267","Millikin",0.205572957334211,"CCIW"
"268","Aurora",0.194600059657077,"NACC"
"269","Anderson",0.193611960954066,"HCAC"
"270","Gwynedd-Mercy",0.191856534736921,"CSAC"
"271","Grinnell",0.190560863069029,"MWC"
"272","UW-River Falls",0.19004546258542,"WIAC"
"273","Cabrini",0.189843549226991,"CSAC"
"274","Bethany",0.186961989607218,"PrAC"
"275","Widener",0.183453133734032,"MACC"
"276","Penn State-Altoona",0.18318481296179,"AMCC"
"277","Delaware Valley",0.181674263061912,"MACF"
"278","North Park",0.176919933972825,"CCIW"
"279","Suffolk",0.175159889986901,"GNAC"
"280","Dominican",0.173798444790746,"NACC"
"281","Juniata",0.173238691001396,"LAND"
"282","Texas Lutheran",0.172541260633136,"SCAC"
"283","Husson",0.171947577774977,"NAC"
"284","La Roche",0.171539849258751,"AMCC"
"285","Geneva",0.170003702135252,"PrAC"
"286","Western New England",0.166922332431788,"CCC"
"287","St. Scholastica",0.165926408241573,"UMAC"
"288","Randolph",0.159933769347878,"ODAC"
"289","Waynesburg",0.158800619812419,"PrAC"
"290","Schreiner",0.158387409873901,"SCAC"
"291","St. Joseph (Conn.)",0.154786560503934,"GNAC"
"292","New Jersey City",0.153411495867382,"NJAC"
"293","Alvernia",0.149707342672116,"MACC"
"294","Dubuque",0.149418573043173,"IIAC"
"295","Spalding",0.148702911740439,"SLIAC"
"296","Utica",0.147150989874039,"E8"
"297","Benedictine",0.141112543010246,"NACC"
"298","Illinois College",0.135596031260745,"MWC"
"299","Marymount",0.130928505608398,"CAC"
"300","Monmouth",0.130144045641103,"MWC"
"301","University of the Ozarks",0.130018067688082,"ASC"
"302","Nebraska Wesleyan",0.128187463645796,"IIAC"
"303","Penn State-Abington",0.124654738384673,"NEAC"
"304","Birmingham-Southern",0.123774503916834,"SAA"
"305","Concordia-Chicago",0.118458146979017,"NACC"
"306","Rhode Island College",0.114505755272636,"LEC"
"307","Sul Ross State",0.114133181784201,"ASC"
"308","Guilford",0.113475819071439,"ODAC"
"309","Nichols",0.111058141464212,"CCC"
"310","Eastern Mennonite",0.109751569974928,"ODAC"
"311","St. Joseph's (L.I.)",0.106166211680516,"SKY"
"312","East Texas Baptist",0.106052248284393,"ASC"
"313","SUNY Poly",0.104006754675771,"NEAC"
"314","Elmira",0.103084658003611,"E8"
"315","Immaculata",0.101542500120329,"CSAC"
"316","Manhattanville",0.100854646169119,"MACF"
"317","Centenary (N.J.)",0.0994229581484021,"CSAC"
"318","Massachusetts College",0.0944397255791803,"MASCAC"
"319","UW-Stevens Point",0.0930702730634243,"WIAC"
"320","Marywood",0.0924736727318988,"CSAC"
"321","Regis (Mass.)",0.090297855823628,"NECC"
"322","Westminster (Mo.)",0.0880485145850779,"SLIAC"
"323","Southern Vermont",0.0875688858522203,"NECC"
"324","Southern Virginia",0.0825475451481085,"CAC"
"325","Rutgers-Newark",0.0822019310680604,"NJAC"
"326","Muskingum",0.0820522951680569,"OAC"
"327","Wells",0.0817842168116,"NEAC"
"328","Thiel",0.0778850856322453,"PrAC"
"329","Saint Mary's (Minn.)",0.0776953667304526,"MIAC"
"330","Fitchburg State",0.0764267861546573,"MASCAC"
"331","Agnes Scott",0.0762692862532448,"GSAC"
"332","Huntingdon",0.0746529874552199,"USAC"
"333","Rivier",0.07414789348419,"GNAC"
"334","Bethany Lutheran",0.0713474168514267,"UMAC"
"335","Mass-Boston",0.0698673234535406,"LEC"
"336","Salem State",0.0670490414122091,"MASCAC"
"337","Northland",0.066379116443265,"UMAC"
"338","Greenville",0.0650375665063758,"SLIAC"
"339","Brooklyn",0.0637506117615393,"CUNYAC"
"340","Maine-Farmington",0.0633836346846437,"NAC"
"341","Earlham",0.0632001874820851,"HCAC"
"342","LaGrange",0.062586138741962,"USAC"
"343","Beloit",0.0597862189007704,"MWC"
"344","Emory and Henry",0.0589591238942937,"ODAC"
"345","Morrisville State",0.0585506559427489,"NEAC"
"346","Cazenovia",0.0579006114998214,"NEAC"
"347","Austin",0.0579000319589255,"SCAC"
"348","Wesley",0.0571507568559622,"CAC"
"349","Eastern Nazarene",0.0551034728901955,"CCC"
"350","Southern Maine",0.052496356082124,"LEC"
"351","Simpson",0.0498019704526246,"IIAC"
"352","Minnesota-Morris",0.0496935612856906,"UMAC"
"353","Concordia (Texas)",0.0490219097636628,"ASC"
"354","Alfred State",0.0478207978593809,"IND"
"355","Manchester",0.046856366367806,"HCAC"
"356","Illinois Tech",0.0467674525240349,"IND"
"357","Newbury",0.0450618670234811,"NECC"
"358","SUNY-Purchase",0.0434080165688252,"SKY"
"359","Neumann",0.0425840607432499,"CSAC"
"360","University of Dallas",0.0416580744707675,"SCAC"
"361","Belhaven",0.0412287521580603,"ASC"
"362","Principia",0.0411828953041273,"SLIAC"
"363","Centenary (La.)",0.0390475265616008,"SCAC"
"364","Keystone",0.039013542918196,"CSAC"
"365","Bryn Mawr",0.0375610029693353,"CC"
"366","Norwich",0.0358400642287566,"GNAC"
"367","Notre Dame (Md.)",0.0357715675162065,"CSAC"
"368","SUNY-Old Westbury",0.0351278467571849,"SKY"
"369","Cornell",0.0349832811862914,"MWC"
"370","Howard Payne",0.032270593746453,"ASC"
"371","Medaille",0.0309661488016648,"AMCC"
"372","Buena Vista",0.0300563876908203,"IIAC"
"373","St. Mary's (Ind.)",0.0268242382067898,"MIAA"
"374","Martin Luther",0.0267108154308366,"UMAC"
"375","Marian",0.0266981957059576,"NACC"
"376","Lehman",0.0250658652544137,"CUNYAC"
"377","Oglethorpe",0.0236778471167551,"SAA"
"378","Bay Path",0.0232129599902374,"NECC"
"379","Northwestern (Minn.)",0.0229355900420708,"UMAC"
"380","Wesleyan (Ga.)",0.0228628730707008,"GSAC"
"381","William Peace",0.0228448469145738,"USAC"
"382","Hood",0.0213305616889275,"MACC"
"383","Cedar Crest",0.0200415042542447,"CSAC"
