"","Team","Rating","Conference"
"1","Amherst",4.84010679860747,"NESCAC"
"2","Chicago",4.82525828113074,"UAA"
"3","Rowan",4.65463873722281,"NJAC"
"4","Mass-Boston",4.44587858223207,"LEC"
"5","Messiah",4.38416347602528,"MACC"
"6","Trinity (Texas)",4.26584998432668,"SCAC"
"7","Rutgers-Newark",4.26068964576875,"NJAC"
"8","Redlands",4.21160092955506,"SCIAC"
"9","Oneonta State",4.18158360448311,"SUNYAC"
"10","Tufts",3.9266469586664,"NESCAC"
"11","Christopher Newport",3.4966471824586,"CAC"
"12","Springfield",3.46007569357513,"NEWMAC"
"13","Montclair State",3.43431936769441,"NJAC"
"14","Chapman",3.26272826331621,"SCIAC"
"15","Maryville (Tenn.)",3.20251912135711,"USAC"
"16","Franklin and Marshall",3.1737011874288,"CC"
"17","Bowdoin",3.14965545713329,"NESCAC"
"18","Middlebury",3.1374252250991,"NESCAC"
"19","Ohio Northern",3.12911907180893,"OAC"
"20","Williams",2.94112535152712,"NESCAC"
"21","Elizabethtown",2.90701915900755,"LAND"
"22","Hamilton",2.87023682393301,"NESCAC"
"23","Cortland State",2.81187709287431,"SUNYAC"
"24","Babson",2.7729610269404,"NEWMAC"
"25","La Verne",2.72416575683055,"SCIAC"
"26","Washington and Lee",2.6057987685784,"ODAC"
"27","Brandeis",2.56117988164188,"UAA"
"28","Lynchburg",2.54513469321075,"ODAC"
"29","Kenyon",2.54230407861209,"NCAC"
"30","Calvin",2.53058619390074,"MIAA"
"31","Wheaton (Mass.)",2.50712469299395,"NEWMAC"
"32","Lycoming",2.48710144365093,"MACC"
"33","Connecticut College",2.42501869270279,"NESCAC"
"34","Gordon",2.41452617382582,"CCC"
"35","Haverford",2.40382449543265,"CC"
"36","Rutgers-Camden",2.35201368805238,"NJAC"
"37","Kean",2.34471245300053,"NJAC"
"38","Lebanon Valley",2.30402232278417,"MACC"
"39","Scranton",2.1794608680266,"LAND"
"40","Rhode Island College",2.17356918787268,"LEC"
"41","TCNJ",2.16925579504572,"NJAC"
"42","Vassar",2.14389048689597,"LL"
"43","Mary Washington",2.09771114715853,"CAC"
"44","Johns Hopkins",2.08732672005595,"CC"
"45","Colorado College",2.07692198404032,"SCAC"
"46","Whitworth",2.05934982037511,"NWC"
"47","John Carroll",2.05648852642343,"OAC"
"48","Drew",2.02587009843118,"LAND"
"49","Case Western Reserve",1.94715606243131,"UAA"
"50","Carthage",1.94617452613553,"CCIW"
"51","Carnegie Mellon",1.94285190414242,"UAA"
"52","Cal Lutheran",1.90093219573437,"SCIAC"
"53","Gettysburg",1.89827111784342,"CC"
"54","Hood",1.86291127277016,"MACC"
"55","Clark",1.86250135937145,"NEWMAC"
"56","Thomas",1.83200323936541,"NAC"
"57","Ramapo",1.82965376018112,"NJAC"
"58","Pomona-Pitzer",1.82619601537509,"SCIAC"
"59","Misericordia",1.82001681632147,"MACF"
"60","Oberlin",1.81244232439392,"NCAC"
"61","St. Lawrence",1.81185904359881,"LL"
"62","Dickinson",1.80186476071905,"CC"
"63","Claremont-Mudd-Scripps",1.80141145465774,"SCIAC"
"64","Loras",1.79066731608353,"IIAC"
"65","New Paltz State",1.78369982733488,"SUNYAC"
"66","Wentworth",1.74729995675904,"CCC"
"67","Endicott",1.72487666554538,"CCC"
"68","Emory",1.70824755880622,"UAA"
"69","Plattsburgh State",1.70813986737857,"SUNYAC"
"70","Eastern",1.70198400829287,"MACF"
"71","Houghton",1.69329600584972,"E8"
"72","Buffalo State",1.68412427992749,"SUNYAC"
"73","Penn State-Behrend",1.67941827611873,"AMCC"
"74","St. Mary's (Md.)",1.66422955176993,"CAC"
"75","Texas-Dallas",1.65741893496386,"ASC"
"76","Pacific Lutheran",1.65699595097472,"NWC"
"77","Fredonia State",1.65006562967618,"SUNYAC"
"78","UW-Whitewater",1.64363822259371,"WIAC"
"79","York (Pa.)",1.62234392159877,"CAC"
"80","Ohio Wesleyan",1.61876402290725,"NCAC"
"81","RPI",1.61556563006469,"LL"
"82","Wesleyan",1.61475250245918,"NESCAC"
"83","Washington U.",1.59742630297022,"UAA"
"84","Coast Guard",1.58294000359786,"NEWMAC"
"85","Roanoke",1.572030594172,"ODAC"
"86","WPI",1.56483184010102,"NEWMAC"
"87","Frostburg State",1.55494796320718,"CAC"
"88","Mass-Dartmouth",1.54458195039121,"LEC"
"89","Washington College",1.53616520683089,"CC"
"90","St. Thomas",1.52078952538642,"MIAC"
"91","Medaille",1.51567855238896,"AMCC"
"92","Keene State",1.50874947655843,"LEC"
"93","Occidental",1.50833100541131,"SCIAC"
"94","Luther",1.50745379494615,"IIAC"
"95","Geneseo State",1.5033265050134,"SUNYAC"
"96","North Carolina Wesleyan",1.5004601702288,"USAC"
"97","Grove City",1.50045153387068,"PrAC"
"98","Morrisville State",1.48135724670938,"NEAC"
"99","Trinity (Conn.)",1.47817030934478,"NESCAC"
"100","DePauw",1.47714867130999,"NCAC"
"101","Macalester",1.47366735567196,"MIAC"
"102","Randolph-Macon",1.46892554748838,"ODAC"
"103","Stockton",1.46473271974706,"NJAC"
"104","Puget Sound",1.45669551775524,"NWC"
"105","Rochester",1.4484962724612,"UAA"
"106","Stevens",1.44768075252756,"E8"
"107","Bates",1.43095979685636,"NESCAC"
"108","Hobart",1.40037907723412,"LL"
"109","Hanover",1.38938907508156,"HCAC"
"110","Wabash",1.38633282966514,"NCAC"
"111","Rose-Hulman",1.37177618992256,"HCAC"
"112","Manhattanville",1.36850980641862,"MACF"
"113","Eastern Connecticut",1.35041011287379,"LEC"
"114","Virginia Wesleyan",1.32874710967311,"ODAC"
"115","Pacific",1.32575905050348,"NWC"
"116","Hardin-Simmons",1.32144139014635,"ASC"
"117","St. Norbert",1.31221673380176,"MWC"
"118","Benedictine",1.30847448345182,"NACC"
"119","Skidmore",1.30340249472038,"LL"
"120","Randolph",1.29405831862241,"ODAC"
"121","Whitman",1.27299250123255,"NWC"
"122","Knox",1.27156054453402,"MWC"
"123","Mary Hardin-Baylor",1.2512821021411,"ASC"
"124","Clarkson",1.24495124097969,"LL"
"125","Johnson and Wales",1.2303531071858,"GNAC"
"126","MIT",1.2297310381065,"NEWMAC"
"127","Susquehanna",1.22394743747746,"LAND"
"128","Austin",1.22238198283753,"SCAC"
"129","Centre",1.22071599450289,"SAA"
"130","North Park",1.21813960157017,"CCIW"
"131","Wartburg",1.21523323917406,"IIAC"
"132","Alvernia",1.2119907752185,"MACC"
"133","St. Joseph's (Maine)",1.20773879216972,"GNAC"
"134","Swarthmore",1.20712464612143,"CC"
"135","Geneva",1.19816675905309,"PrAC"
"136","Capital",1.18868406503738,"OAC"
"137","Willamette",1.18732626643008,"NWC"
"138","Western New England",1.18256739487525,"CCC"
"139","Penn State-Harrisburg",1.17514400374965,"CAC"
"140","Union",1.17461655398617,"LL"
"141","Thomas More",1.17322326352641,"PrAC"
"142","Oglethorpe",1.17100737371313,"SAA"
"143","Colby",1.1695517184149,"NESCAC"
"144","Salisbury",1.16670285158227,"CAC"
"145","University of Dallas",1.15296488977785,"SCAC"
"146","Potsdam State",1.13795077802353,"SUNYAC"
"147","Wheaton (Ill.)",1.13367760269048,"CCIW"
"148","Muhlenberg",1.12154424989809,"CC"
"149","Concordia (Texas)",1.11361890044181,"ASC"
"150","Merchant Marine",1.1135942666095,"SKY"
"151","Marietta",1.10410899078118,"OAC"
"152","William Paterson",1.10066233143261,"NJAC"
"153","Texas-Tyler",1.09951342451122,"ASC"
"154","Catholic",1.09296532148341,"LAND"
"155","Norwich",1.08306789437948,"GNAC"
"156","Greensboro",1.07677925721607,"USAC"
"157","Simpson",1.07076188814342,"IIAC"
"158","Dubuque",1.06960621622629,"IIAC"
"159","Rochester Tech",1.06691163333769,"LL"
"160","Whittier",1.04725079587597,"SCIAC"
"161","Roger Williams",1.0342879208047,"CCC"
"162","Brockport State",1.02812144728296,"SUNYAC"
"163","Denison",1.02011923258566,"NCAC"
"164","Dominican",1.0175156409913,"NACC"
"165","St. John's",1.01520561926942,"MIAC"
"166","Centenary (N.J.)",1.00153436154282,"CSAC"
"167","King's",0.994068230785195,"MACF"
"168","Concordia (Wis.)",0.984250569808631,"NACC"
"169","Berry",0.978283711729146,"SAA"
"170","UW-Platteville",0.97095116943132,"WIAC"
"171","Elmhurst",0.958210713467426,"CCIW"
"172","Arcadia",0.937209497358617,"MACC"
"173","Southwestern",0.928148837132648,"SCAC"
"174","Transylvania",0.922604633571327,"HCAC"
"175","Adrian",0.920187028111254,"MIAA"
"176","Lake Forest",0.916487958540227,"MWC"
"177","Colby-Sawyer",0.910592494185665,"NAC"
"178","Moravian",0.902128352663222,"LAND"
"179","Bridgewater (Va.)",0.893298266951969,"ODAC"
"180","Texas Lutheran",0.878000975376764,"SCAC"
"181","Augsburg",0.874633323629224,"MIAC"
"182","UW-Superior",0.868984223855948,"UMAC"
"183","Ithaca",0.865991302434111,"E8"
"184","Goucher",0.85931769474316,"LAND"
"185","Carleton",0.8415591802106,"MIAC"
"186","Eastern Mennonite",0.834628026884015,"ODAC"
"187","Staten Island",0.825152695929846,"CUNYAC"
"188","Bridgewater State",0.822982731675373,"MASCAC"
"189","Heidelberg",0.821137707140961,"OAC"
"190","Hiram",0.813156633558752,"NCAC"
"191","Alfred",0.812265829017042,"E8"
"192","Massachusetts Maritime",0.807853756685948,"MASCAC"
"193","Cabrini",0.802309585422516,"CSAC"
"194","Birmingham-Southern",0.800897861833421,"SAA"
"195","Gustavus Adolphus",0.797140818542015,"MIAC"
"196","Otterbein",0.795394822253527,"OAC"
"197","Ursinus",0.78324022514591,"CC"
"198","Hampden-Sydney",0.783118967087921,"ODAC"
"199","SUNY-Old Westbury",0.781944251730181,"SKY"
"200","St. Olaf",0.780623668120474,"MIAC"
"201","DeSales",0.758656126964818,"MACF"
"202","Hamline",0.753264542655683,"MIAC"
"203","Belhaven",0.746997154124692,"ASC"
"204","Carroll",0.737309243606351,"CCIW"
"205","Castleton",0.729086642041208,"NAC"
"206","Worcester State",0.727192801945334,"MASCAC"
"207","Fitchburg State",0.725735980621763,"MASCAC"
"208","New England College",0.724140249179628,"NAC"
"209","Alma",0.723884557636959,"MIAA"
