"","Team","Rating","Conference"
"1","Christopher Newport",6.41366701348712,"CAC"
"2","Johns Hopkins",6.32778694109506,"CC"
"3","Mary Washington",6.30005646758944,"CAC"
"4","Amherst",6.01638896178569,"NESCAC"
"5","Washington and Lee",5.57246330921738,"ODAC"
"6","Calvin",5.49314519392448,"MIAA"
"7","Franklin and Marshall",5.45379855325606,"CC"
"8","Oneonta State",4.48527628396823,"SUNYAC"
"9","Messiah",4.36325691689104,"MACC"
"10","Tufts",4.08786796433962,"NESCAC"
"11","Catholic",3.97108261202366,"LAND"
"12","Oglethorpe",3.94055421353725,"SAA"
"13","Roanoke",3.84097959705457,"ODAC"
"14","Connecticut College",3.60455676889064,"NESCAC"
"15","Gettysburg",3.56278574918624,"CC"
"16","Montclair State",3.47266951966128,"NJAC"
"17","Chicago",3.38728582173075,"UAA"
"18","RPI",3.36119340798709,"LL"
"19","Ohio Wesleyan",3.29746931366359,"NCAC"
"20","Gustavus Adolphus",3.21086152759561,"MIAC"
"21","Haverford",3.13875370971763,"CC"
"22","Rowan",3.08668915380395,"NJAC"
"23","Luther",3.03180405539756,"ARC"
"24","Kenyon",3.02274245657969,"NCAC"
"25","Claremont-Mudd-Scripps",2.98025938280011,"SCIAC"
"26","Hobart",2.97914318233149,"LL"
"27","Covenant",2.96639647849919,"USAC"
"28","Eastern Connecticut",2.94976103706543,"LEC"
"29","Rutgers-Camden",2.89132788404022,"NJAC"
"30","Centre",2.86110701232118,"SAA"
"31","St. Mary's (Md.)",2.78282508225155,"CAC"
"32","Ramapo",2.78043499184859,"NJAC"
"33","North Park",2.77725299127045,"CCIW"
"34","Williams",2.7654788511523,"NESCAC"
"35","Swarthmore",2.76042874502831,"CC"
"36","Babson",2.74641784053693,"NEWMAC"
"37","Middlebury",2.71977662806029,"NESCAC"
"38","Dickinson",2.70576298931115,"CC"
"39","Stockton",2.68897095910478,"NJAC"
"40","St. Thomas",2.68740884912048,"MIAC"
"41","Loras",2.66719551159383,"ARC"
"42","John Carroll",2.63731229457168,"OAC"
"43","Texas-Dallas",2.62113288358929,"ASC"
"44","Buffalo State",2.61995440712541,"SUNYAC"
"45","Ithaca",2.59079223171231,"LL"
"46","Salisbury",2.41839347704691,"CAC"
"47","WPI",2.36258588947536,"NEWMAC"
"48","Lynchburg",2.33866331379369,"ODAC"
"49","Muhlenberg",2.32649119018428,"CC"
"50","Lycoming",2.30234943256369,"MACC"
"51","Brandeis",2.24934755236428,"UAA"
"52","Cortland State",2.23947167128201,"SUNYAC"
"53","York (Pa.)",2.1782970618199,"CAC"
"54","Wheaton (Ill.)",2.16101119824451,"CCIW"
"55","Hardin-Simmons",2.15509090623167,"ASC"
"56","Redlands",2.0984386044449,"SCIAC"
"57","TCNJ",2.09107385951073,"NJAC"
"58","Otterbein",2.0859173649169,"OAC"
"59","Trinity (Texas)",2.07612974126039,"SCAC"
"60","Colorado College",2.06376290843362,"SCAC"
"61","Elizabethtown",2.0424845018989,"LAND"
"62","Scranton",1.99926229740762,"LAND"
"63","Clarkson",1.94342080331922,"LL"
"64","Kean",1.92432700228861,"NJAC"
"65","Pacific Lutheran",1.91332520890707,"NWC"
"66","Rochester",1.88022698048358,"UAA"
"67","Penn State-Behrend",1.87687554715438,"AMCC"
"68","Hope",1.86635646054983,"MIAA"
"69","North Central (Ill.)",1.85400640133208,"CCIW"
"70","McDaniel",1.8225617268242,"CC"
"71","Simpson",1.79512358397414,"ARC"
"72","King's",1.79391361047158,"MACF"
"73","North Carolina Wesleyan",1.79017416635089,"USAC"
"74","Bates",1.78873040084849,"NESCAC"
"75","Central",1.78276664112624,"ARC"
"76","Stevens",1.78144678587477,"MACF"
"77","UW-Whitewater",1.75757851450995,"WIAC"
"78","Plattsburgh State",1.75116937886253,"SUNYAC"
"79","Ohio Northern",1.72687687227992,"OAC"
"80","Texas Lutheran",1.70587021147363,"SCAC"
"81","Emory",1.6771481554416,"UAA"
"82","Wesleyan",1.66094035540044,"NESCAC"
"83","Hampden-Sydney",1.62607482247608,"ODAC"
"84","Washington U.",1.62215832896451,"UAA"
"85","Illinois Wesleyan",1.6189832870489,"CCIW"
"86","Kalamazoo",1.59861982679558,"MIAA"
"87","Brockport State",1.59409734483218,"SUNYAC"
"88","Macalester",1.59212356528344,"MIAC"
"89","Stevenson",1.5802255965332,"MACC"
"90","Mount Union",1.56630749129538,"OAC"
"91","Carthage",1.548720447942,"CCIW"
"92","St. Norbert",1.5449795059305,"MWC"
"93","Skidmore",1.53104273744686,"LL"
"94","St. Joseph's (Maine)",1.52037505564326,"GNAC"
"95","Endicott",1.51274440858234,"CCC"
"96","Sewanee",1.48726849691378,"SAA"
"97","Knox",1.47327823792846,"MWC"
"98","Dominican",1.46982110927199,"NACC"
"99","Whitman",1.43862624182456,"NWC"
"100","Lebanon Valley",1.43550989874957,"MACC"
"101","Willamette",1.42593860687155,"NWC"
"102","Staten Island",1.40772935230562,"CUNYAC"
"103","Oswego State",1.39882092479935,"SUNYAC"
"104","Mass-Boston",1.39680081000799,"LEC"
"105","Mary Hardin-Baylor",1.36614263258007,"ASC"
"106","Rutgers-Newark",1.36200913079078,"NJAC"
"107","UW-Superior",1.3409077480836,"UMAC"
"108","Concordia (Texas)",1.34046926278274,"ASC"
"109","Wartburg",1.33587599846125,"ARC"
"110","Rose-Hulman",1.32947292712364,"HCAC"
"111","Carleton",1.32729357389379,"MIAC"
"112","William Paterson",1.31724474547849,"NJAC"
"113","Washington College",1.30674267786176,"CC"
"114","Vassar",1.29770965094438,"LL"
"115","Case Western Reserve",1.27399119808761,"UAA"
"116","Carnegie Mellon",1.27198333727333,"UAA"
"117","Western Connecticut",1.26864633991353,"LEC"
"118","Bowdoin",1.24519317097666,"NESCAC"
"119","Whittier",1.23704645263826,"SCIAC"
"120","Clark",1.23293406116505,"NEWMAC"
"121","Capital",1.22523912801635,"OAC"
"122","RIT",1.22006322813196,"LL"
"123","Arcadia",1.20555693677764,"MACC"
"124","Widener",1.19363420502031,"MACC"
"125","New Paltz State",1.19308172890666,"SUNYAC"
"126","New York University",1.18895082350544,"UAA"
"127","Drew",1.17458196171634,"LAND"
"128","Salve Regina",1.16641355629269,"CCC"
"129","Augsburg",1.16246138375493,"MIAC"
