"","Team","Rating","Conference"
"1","Pomona-Pitzer",13.2409228439659,"SCIAC"
"2","Arcadia",12.9367744380076,"MACC"
"3","Messiah",12.8948769063222,"MACC"
"4","MIT",10.4031199174083,"NEWMAC"
"5","William Smith",8.70303832629827,"LL"
"6","Haverford",7.99473831833749,"CC"
"7","Tufts",7.64264657357891,"NESCAC"
"8","Washington U.",7.53994838516986,"UAA"
"9","Johns Hopkins",7.46878785908337,"CC"
"10","Wheaton (Ill.)",7.42042734788067,"CCIW"
"11","TCNJ",7.28244989745038,"NJAC"
"12","Centre",6.82783010215033,"SAA"
"13","Gettysburg",6.75636274192295,"CC"
"14","Christopher Newport",6.3695296416538,"CAC"
"15","Chicago",5.92922472867513,"UAA"
"16","Dickinson",5.72177825137786,"CC"
"17","Geneseo State",5.65594464647899,"SUNYAC"
"18","Washington and Lee",5.40774259672903,"ODAC"
"19","Middlebury",5.28683450369513,"NESCAC"
"20","Randolph-Macon",4.99319383640213,"ODAC"
"21","Salisbury",4.98674516803852,"CAC"
"22","Claremont-Mudd-Scripps",4.93174221902055,"SCIAC"
"23","Stevens",4.81868375157809,"MACF"
"24","McDaniel",4.80209695203748,"CC"
"25","Chapman",4.62873300497457,"SCIAC"
"26","Rochester",3.96349109315736,"UAA"
"27","Otterbein",3.9539855252122,"OAC"
"28","St. Thomas",3.63848582055885,"MIAC"
"29","Pacific Lutheran",3.59690629784985,"NWC"
"30","Swarthmore",3.50562415925822,"CC"
"31","Trinity (Texas)",3.47924841500698,"SCAC"
"32","Cal Lutheran",3.37473761368717,"SCIAC"
"33","Williams",3.22411961804479,"NESCAC"
"34","Virginia Wesleyan",2.98616414578191,"ODAC"
"35","Wartburg",2.92993365372263,"ARC"
"36","Hamilton",2.69474264437704,"NESCAC"
"37","RIT",2.63241646271247,"LL"
"38","Elizabethtown",2.62145386387227,"LAND"
"39","Montclair State",2.6107483143896,"NJAC"
"40","Case Western Reserve",2.58023258547026,"UAA"
"41","Emory",2.56128893133927,"UAA"
"42","Susquehanna",2.55700905334781,"LAND"
"43","Roanoke",2.55633698636389,"ODAC"
"44","Misericordia",2.54880699004296,"MACF"
"45","Hardin-Simmons",2.49705472874646,"ASC"
"46","Lynchburg",2.38030176246764,"ODAC"
"47","Redlands",2.37683777432468,"SCIAC"
"48","Ithaca",2.3459104535846,"LL"
"49","Stockton",2.30393222042246,"NJAC"
"50","Scranton",2.22666130986865,"LAND"
"51","Wesleyan",2.18660384013415,"NESCAC"
"52","St. Lawrence",2.11468058847691,"LL"
"53","Ohio Northern",2.11064964430702,"OAC"
"54","Wheaton (Mass.)",2.09256673084978,"NEWMAC"
"55","UW-La Crosse",2.07338678214012,"WIAC"
"56","Amherst",2.06621810052322,"NESCAC"
"57","Bethel",2.05685382208142,"MIAC"
"58","Brandeis",2.04399854137054,"UAA"
"59","Illinois Wesleyan",1.9935352210537,"CCIW"
"60","Denison",1.95519792158429,"NCAC"
"61","Bridgewater (Va.)",1.9185417963713,"ODAC"
"62","Cortland State",1.9132954595364,"SUNYAC"
"63","Puget Sound",1.91226226785155,"NWC"
"64","Rowan",1.90808415121162,"NJAC"
