"","Team","Rating","Conference"
"1","Messiah",13.5734919197534,"MACC"
"2","Arcadia",13.5261144418328,"MACC"
"3","Pomona-Pitzer",13.0214588925887,"SCIAC"
"4","MIT",11.1396021540129,"NEWMAC"
"5","William Smith",8.51552096959134,"LL"
"6","Tufts",7.89217755450905,"NESCAC"
"7","Haverford",7.74596726150826,"CC"
"8","Washington U.",7.2920496433482,"UAA"
"9","Johns Hopkins",7.24016670390704,"CC"
"10","Wheaton (Ill.)",7.21597189468148,"CCIW"
"11","TCNJ",6.91304749135811,"NJAC"
"12","Centre",6.57263812899817,"SAA"
"13","Gettysburg",6.4996419296946,"CC"
"14","Christopher Newport",6.2753324743027,"CAC"
"15","Washington and Lee",5.95459331551459,"ODAC"
"16","Chicago",5.79889774834923,"UAA"
"17","Geneseo State",5.53334524366003,"SUNYAC"
"18","Dickinson",5.52628767530299,"CC"
"19","Middlebury",5.1640773893079,"NESCAC"
"20","Stevens",4.88070336392718,"MACF"
"21","Salisbury",4.85515622250512,"CAC"
"22","Claremont-Mudd-Scripps",4.82504001569877,"SCIAC"
"23","Randolph-Macon",4.75580927126163,"ODAC"
"24","McDaniel",4.56366502755066,"CC"
"25","Chapman",4.56325269925619,"SCIAC"
"26","Rochester",3.8981960232067,"UAA"
"27","Otterbein",3.76450585953814,"OAC"
"28","St. Thomas",3.53194339234251,"MIAC"
"29","Swarthmore",3.52092307165914,"CC"
"30","Pacific Lutheran",3.47488363866992,"NWC"
"31","Trinity (Texas)",3.45689888446478,"SCAC"
"32","Cal Lutheran",3.30727786094252,"SCIAC"
"33","Williams",3.2993476649193,"NESCAC"
"34","Wartburg",3.08247136251312,"ARC"
"35","Virginia Wesleyan",2.91261876727191,"ODAC"
"36","Misericordia",2.90436007885092,"MACF"
"37","Montclair State",2.7448828013258,"NJAC"
"38","Hamilton",2.74432230669163,"NESCAC"
"39","Lynchburg",2.6846016158715,"ODAC"
"40","Roanoke",2.65127181758309,"ODAC"
"41","Elizabethtown",2.50554011392579,"LAND"
"42","RIT",2.50440793795613,"LL"
"43","Emory",2.49956877203101,"UAA"
"44","Susquehanna",2.48957906507935,"LAND"
"45","Case Western Reserve",2.45672131862188,"UAA"
"46","Amherst",2.44388320709294,"NESCAC"
"47","Hardin-Simmons",2.42725747299055,"ASC"
"48","Redlands",2.32259231461411,"SCIAC"
"49","Ithaca",2.28702388670728,"LL"
"50","Stockton",2.23881471495119,"NJAC"
"51","Wesleyan",2.23059300185812,"NESCAC"
"52","Scranton",2.14820809474069,"LAND"
"53","St. Lawrence",2.07033212655965,"LL"
"54","UW-La Crosse",2.05857064095604,"WIAC"
"55","Augsburg",2.05384016097332,"MIAC"
"56","Ohio Northern",2.03122904445273,"OAC"
"57","Brandeis",2.01363582029127,"UAA"
"58","Wheaton (Mass.)",2.00250758616698,"NEWMAC"
"59","WPI",1.95393758975827,"NEWMAC"
"60","DeSales",1.94019285967461,"MACF"
"61","Illinois Wesleyan",1.9086591035823,"CCIW"
"62","Denison",1.90449359725959,"NCAC"
"63","Cortland State",1.87368398062437,"SUNYAC"
"64","Puget Sound",1.86933060939111,"NWC"
"65","Rowan",1.86550570231319,"NJAC"
"66","Occidental",1.85368549925295,"SCIAC"
"67","Bridgewater (Va.)",1.82836317185491,"ODAC"
"68","Carleton",1.82536425391162,"MIAC"
"69","Nazareth",1.82533057746604,"E8"
"70","Carnegie Mellon",1.78536956947377,"UAA"
"71","Muhlenberg",1.77992933177547,"CC"
