"","Team","Rating","Conference"
"1","Messiah",12.8807227902798,"MACC"
"2","Dickinson",8.93129155082546,"CC"
"3","Pomona-Pitzer",8.79487449248116,"SCIAC"
"4","MIT",8.43123311049554,"NEWMAC"
"5","Centre",8.0053257239785,"SAA"
"6","Arcadia",7.87912364154299,"MACC"
"7","Christopher Newport",7.76492621287492,"CAC"
"8","TCNJ",7.5840118687072,"NJAC"
"9","Johns Hopkins",7.37738978046748,"CC"
"10","William Smith",7.22067475837223,"LL"
"11","Randolph-Macon",6.88670142539824,"ODAC"
"12","Wheaton (Ill.)",6.27197195445639,"CCIW"
"13","Haverford",6.22064116472862,"CC"
"14","Gettysburg",6.18512874458411,"CC"
"15","Cal Lutheran",6.04712135853985,"SCIAC"
"16","Washington U.",5.91923862450941,"UAA"
"17","Salisbury",5.54199989392362,"CAC"
"18","Tufts",5.33135756621567,"NESCAC"
"19","Claremont-Mudd-Scripps",5.00916148524526,"SCIAC"
"20","Swarthmore",4.71175964782223,"CC"
"21","McDaniel",4.68533628598634,"CC"
"22","Chapman",4.64916516936658,"SCIAC"
"23","Stevens",4.4909816188914,"MACF"
"24","Washington and Lee",4.21781970120915,"ODAC"
"25","Middlebury",4.1312309279407,"NESCAC"
"26","Chicago",4.06301612754456,"UAA"
"27","Emory",4.01828105353359,"UAA"
"28","Amherst",3.95627332021504,"NESCAC"
"29","Virginia Wesleyan",3.92993676214492,"ODAC"
"30","Geneseo State",3.66726829001455,"SUNYAC"
"31","Trinity (Texas)",3.35324991810083,"SCAC"
"32","Case Western Reserve",3.31970724274237,"UAA"
"33","St. Thomas",3.24489010827462,"MIAC"
"34","Pacific Lutheran",3.14862784007426,"NWC"
"35","Elizabethtown",3.08328045515338,"LAND"
"36","Susquehanna",3.0148118238702,"LAND"
"37","Otterbein",2.91409717688859,"OAC"
"38","Williams",2.89104895946433,"NESCAC"
"39","Misericordia",2.87895030751086,"MACF"
"40","Ohio Northern",2.83766732357548,"OAC"
"41","Roanoke",2.82059699443655,"ODAC"
"42","Lynchburg",2.74772648698049,"ODAC"
"43","Franklin and Marshall",2.73317226976814,"CC"
"44","Hardin-Simmons",2.62028328848283,"ASC"
"45","Muhlenberg",2.6080465094889,"CC"
"46","Stockton",2.58608911043459,"NJAC"
"47","Rochester",2.55947906429372,"UAA"
"48","Wartburg",2.53528419925542,"ARC"
"49","RIT",2.48369108087061,"LL"
"50","Scranton",2.42110815339542,"LAND"
"51","Bridgewater (Va.)",2.41789953585428,"ODAC"
"52","Hamilton",2.40482170960312,"NESCAC"
"53","Wesleyan",2.34232225839655,"NESCAC"
"54","Occidental",2.32821218194267,"SCIAC"
"55","Carnegie Mellon",2.32293521251779,"UAA"
"56","Capital",2.30227903421696,"OAC"
"57","Connecticut College",2.198128335986,"NESCAC"
"58","Illinois Wesleyan",2.15422956209024,"CCIW"
"59","St. Lawrence",2.15095070365251,"LL"
"60","Montclair State",2.12407688009223,"NJAC"
