"","Team","Rating","Conference"
"1","Pomona-Pitzer",13.9338414482112,"SCIAC"
"2","Messiah",12.1561770472168,"MACC"
"3","Arcadia",11.8872977358604,"MACC"
"4","Gettysburg",11.1245576471285,"CC"
"5","MIT",8.96564915828262,"NEWMAC"
"6","Wheaton (Ill.)",8.96411816426715,"CCIW"
"7","William Smith",8.85449632683373,"LL"
"8","TCNJ",8.65029380357679,"NJAC"
"9","Johns Hopkins",8.62506542921208,"CC"
"10","Centre",8.18012597722986,"SAA"
"11","Christopher Newport",8.07452893700147,"CAC"
"12","Case Western Reserve",7.2976807981998,"UAA"
"13","Washington U.",7.2593706900141,"UAA"
"14","Chicago",7.22525710368008,"UAA"
"15","Geneseo State",6.4274375542026,"SUNYAC"
"16","Washington and Lee",5.78350496409649,"ODAC"
"17","Middlebury",5.32543983891759,"NESCAC"
"18","Randolph-Macon",5.24854874186818,"ODAC"
"19","Stevens",5.14029827297185,"MACF"
"20","McDaniel",4.84154294734851,"CC"
"21","Chapman",4.75733911603081,"SCIAC"
"22","Tufts",4.62963144327055,"NESCAC"
"23","Rochester",4.62739092164229,"UAA"
"24","Swarthmore",4.28720635372939,"CC"
"25","Dickinson",4.27038207286757,"CC"
"26","Haverford",4.09332586015656,"CC"
"27","St. Thomas",3.76705964220771,"MIAC"
"28","Otterbein",3.67433401672516,"OAC"
"29","Williams",3.66586668066604,"NESCAC"
"30","Trinity (Texas)",3.54957924778941,"SCAC"
"31","St. Lawrence",3.22615519587591,"LL"
"32","Misericordia",3.12676178646092,"MACF"
"33","Hamilton",3.044708201523,"NESCAC"
"34","Roanoke",2.97168063986662,"ODAC"
"35","Montclair State",2.91215020453615,"NJAC"
"36","Wartburg",2.80931253936637,"ARC"
"37","Bethel",2.80477870878983,"MIAC"
"38","Washington College",2.71534188064275,"CC"
"39","Virginia Wesleyan",2.69528094015447,"ODAC"
"40","Elizabethtown",2.64955042305853,"LAND"
"41","Susquehanna",2.61238076443655,"LAND"
"42","Salisbury",2.57319482843432,"CAC"
"43","Wesleyan",2.4919910140671,"NESCAC"
"44","Emory",2.40595108700564,"UAA"
"45","Claremont-Mudd-Scripps",2.38500171065469,"SCIAC"
"46","Nazareth",2.36809304825832,"E8"
"47","Capital",2.32948663146562,"OAC"
"48","Hardin-Simmons",2.27484970503518,"ASC"
"49","Ohio Northern",2.25757234767179,"OAC"
"50","Rowan",2.24571262179906,"NJAC"
"51","Cortland State",2.19487418687521,"SUNYAC"
"52","Bridgewater (Va.)",2.18912781105602,"ODAC"
"53","Cal Lutheran",2.17933427352321,"SCIAC"
"54","Denison",2.12254186107929,"NCAC"
"55","Amherst",2.11289787139186,"NESCAC"
"56","RIT",2.10412107506961,"LL"
"57","Ithaca",2.07616754103505,"LL"
"58","Clarkson",2.01036361227287,"LL"
"59","Wheaton (Mass.)",2.00852407810651,"NEWMAC"
"60","UW-La Crosse",2.00374661255516,"WIAC"
"61","WPI",1.99570367328791,"NEWMAC"
"62","Pacific Lutheran",1.93015047931748,"NWC"
"63","Ursinus",1.92601332611523,"CC"
"64","Augsburg",1.92383909714361,"MIAC"
"65","Puget Sound",1.89972316927825,"NWC"
"66","Lynchburg",1.87127787894048,"ODAC"
"67","Connecticut College",1.83581558719386,"NESCAC"
"68","Scranton",1.76735967947576,"LAND"
"69","Adrian",1.74450079974662,"MIAA"
"70","Mary Washington",1.69982819848693,"CAC"
"71","Carleton",1.68508558000076,"MIAC"
"72","Illinois Wesleyan",1.64712625257267,"CCIW"
"73","UW-Eau Claire",1.59471643182276,"WIAC"
"74","Redlands",1.59156261647866,"SCIAC"
"75","York (Pa.)",1.5562852626355,"CAC"
"76","Carnegie Mellon",1.51820452446166,"UAA"
"77","Bowdoin",1.50931497848618,"NESCAC"
"78","Catholic",1.42551541374135,"LAND"
"79","Dominican",1.42444667572314,"NACC"
"80","DeSales",1.42403781181023,"MACF"
"81","Texas-Dallas",1.42378860033314,"ASC"
"82","Dubuque",1.38047977684676,"ARC"
"83","Farmingdale State",1.37425063427577,"SKY"
"84","Endicott",1.32727755621808,"CCC"
"85","Skidmore",1.31004384343956,"LL"
"86","Pitt-Greensburg",1.30889478277926,"AMCC"
"87","Wittenberg",1.3086642698212,"NCAC"
"88","Concordia (Wis.)",1.30110119582452,"NACC"
"89","Brockport State",1.29030197513209,"SUNYAC"
"90","North Central (Ill.)",1.28519058145864,"CCIW"
"91","Brandeis",1.26915734538746,"UAA"
"92","Muhlenberg",1.26840835234821,"CC"
"93","Hope",1.26181539405778,"MIAA"
"94","Willamette",1.25852888309967,"NWC"
"95","Greensboro",1.25767289040725,"USAC"
"96","Trinity (Conn.)",1.24695302904824,"NESCAC"
"97","Loras",1.24368344285574,"ARC"
"98","Webster",1.24252694052976,"SLIAC"
"99","Ohio Wesleyan",1.19765339341638,"NCAC"
