"","Team","Rating","Conference"
"1","Christopher Newport",6.20643604590791,"CAC"
"2","Amherst",6.0511304202813,"NESCAC"
"3","Johns Hopkins",5.82932020235085,"CC"
"4","Washington and Lee",5.73391498666362,"ODAC"
"5","Mary Washington",5.69248648340679,"CAC"
"6","Calvin",5.57552204335734,"MIAA"
"7","Franklin and Marshall",4.7212244324563,"CC"
"8","Oneonta State",4.56924872288067,"SUNYAC"
"9","Tufts",4.37418250767828,"NESCAC"
"10","Connecticut College",4.18014107617938,"NESCAC"
"11","Messiah",4.0348120194996,"MACC"
"12","Oglethorpe",3.94965107610533,"SAA"
"13","Roanoke",3.91610958843021,"ODAC"
"14","Catholic",3.64261264410186,"LAND"
"15","Gettysburg",3.62170278495486,"CC"
"16","Eastern Connecticut",3.6165535972374,"LEC"
"17","RPI",3.51138355623015,"LL"
"18","Covenant",3.35334720766289,"USAC"
"19","Montclair State",3.31484142479988,"NJAC"
"20","Chicago",3.25957956719987,"UAA"
"21","Hobart",3.14304379423272,"LL"
"22","Swarthmore",3.08903064253535,"CC"
"23","Buffalo State",2.99482782287162,"SUNYAC"
"24","Middlebury",2.97711647147093,"NESCAC"
"25","Ohio Wesleyan",2.96146258126505,"NCAC"
"26","Centre",2.90308852777744,"SAA"
"27","Dickinson",2.9019057755177,"CC"
"28","St. Mary's (Md.)",2.83761273776288,"CAC"
"29","Gustavus Adolphus",2.79829304512671,"MIAC"
"30","Haverford",2.77946085682072,"CC"
"31","Williams",2.77619229047169,"NESCAC"
"32","Rutgers-Camden",2.74896082421188,"NJAC"
"33","Stockton",2.72073149698951,"NJAC"
"34","Rowan",2.66821961873987,"NJAC"
"35","Babson",2.64296424909842,"NEWMAC"
"36","Ithaca",2.635508919854,"LL"
"37","Ramapo",2.63426964595929,"NJAC"
"38","North Park",2.58683310193344,"CCIW"
"39","Brandeis",2.56470201326439,"UAA"
"40","WPI",2.54239188150172,"NEWMAC"
"41","Muhlenberg",2.5287898215272,"CC"
"42","Loras",2.51957542417565,"ARC"
"43","Luther",2.49514070558542,"ARC"
"44","Claremont-Mudd-Scripps",2.48211160389026,"SCIAC"
"45","Salisbury",2.4814247197493,"CAC"
"46","York (Pa.)",2.45891181388239,"CAC"
"47","Cortland State",2.4366855750876,"SUNYAC"
"48","Bates",2.36036110652691,"NESCAC"
"49","Lynchburg",2.34732290931876,"ODAC"
"50","Kenyon",2.34654343100254,"NCAC"
"51","Texas-Dallas",2.3395630876513,"ASC"
"52","John Carroll",2.32325574474217,"OAC"
"53","TCNJ",2.29267419825194,"NJAC"
"54","St. Thomas",2.21587333998385,"MIAC"
"55","Hardin-Simmons",2.20708683209969,"ASC"
"56","Elizabethtown",2.17153060990723,"LAND"
"57","Scranton",2.15127216746277,"LAND"
"58","Trinity (Texas)",2.10679169297188,"SCAC"
"59","Lycoming",2.0781163205188,"MACC"
"60","McDaniel",2.04947224862021,"CC"
"61","Central",2.03172767662852,"ARC"
"62","Wheaton (Ill.)",2.01244012061043,"CCIW"
"63","Kean",1.98934583551208,"NJAC"
