"","Team","Rating","Conference"
"1","Messiah",13.78439575898,"MACC"
"2","Arcadia",10.5365457677692,"MACC"
"3","MIT",10.2004479636925,"NEWMAC"
"4","Pomona-Pitzer",10.1701300511738,"SCIAC"
"5","Haverford",7.62996992964768,"CC"
"6","Johns Hopkins",7.47600905847162,"CC"
"7","Christopher Newport",7.23791486997164,"CAC"
"8","William Smith",7.23740557442826,"LL"
"9","Centre",7.07783217985879,"SAA"
"10","Wheaton (Ill.)",6.67682964514207,"CCIW"
"11","Tufts",6.50335099255908,"NESCAC"
"12","TCNJ",6.29801525043535,"NJAC"
"13","Dickinson",6.25941957912862,"CC"
"14","Washington U.",6.2545836592369,"UAA"
"15","Claremont-Mudd-Scripps",5.88299380608289,"SCIAC"
"16","Cal Lutheran",5.7644269774578,"SCIAC"
"17","Randolph-Macon",5.29907903818378,"ODAC"
"18","Salisbury",5.2757868834914,"CAC"
"19","Washington and Lee",5.22588547408827,"ODAC"
"20","Chicago",5.06866391395226,"UAA"
"21","Chapman",4.97239564566427,"SCIAC"
"22","Gettysburg",4.93099280633121,"CC"
"23","McDaniel",4.85041107653917,"CC"
"24","Stevens",4.41987416337527,"MACF"
"25","Geneseo State",4.38720954063051,"SUNYAC"
"26","Otterbein",4.05661075172589,"OAC"
"27","Trinity (Texas)",3.73392959258601,"SCAC"
"28","Swarthmore",3.70134966951065,"CC"
"29","St. Thomas",3.65815132941451,"MIAC"
"30","Middlebury",3.38473364460018,"NESCAC"
"31","Pacific Lutheran",3.32141472535019,"NWC"
"32","Virginia Wesleyan",3.29217908697215,"ODAC"
"33","Amherst",3.28905947313304,"NESCAC"
"34","Williams",2.99150103867651,"NESCAC"
"35","Roanoke",2.95579514126669,"ODAC"
"36","Emory",2.92819019663488,"UAA"
"37","Wartburg",2.87354607793072,"ARC"
"38","Montclair State",2.80425705278212,"NJAC"
"39","Misericordia",2.79284629763827,"MACF"
"40","Stockton",2.7686585798152,"NJAC"
"41","Susquehanna",2.76201017057332,"LAND"
"42","Rochester",2.75919948720647,"UAA"
"43","Wesleyan",2.74310702630936,"NESCAC"
"44","RIT",2.66651038615176,"LL"
"45","Lynchburg",2.59957246808474,"ODAC"
