"","Team","Rating","Conference"
"1","Johns Hopkins",6.48112637696538,"CC"
"2","Amherst",6.27048640604615,"NESCAC"
"3","Mary Washington",5.91437252922399,"CAC"
"4","Christopher Newport",5.84837074789579,"CAC"
"5","Franklin and Marshall",5.63758996343766,"CC"
"6","Washington and Lee",5.58880046048901,"ODAC"
"7","Calvin",5.27519255289375,"MIAA"
"8","Tufts",4.2442212760164,"NESCAC"
"9","Oneonta State",4.15920313502672,"SUNYAC"
"10","Messiah",4.03093409511297,"MACC"
"11","Oglethorpe",3.97754998521037,"SAA"
"12","Roanoke",3.86253558612395,"ODAC"
"13","Catholic",3.75979181978297,"LAND"
"14","Connecticut College",3.74457213032414,"NESCAC"
"15","RPI",3.44095707056018,"LL"
"16","Chicago",3.430156383821,"UAA"
"17","Gettysburg",3.31216695399724,"CC"
"18","Montclair State",3.30760321471944,"NJAC"
"19","Ohio Wesleyan",3.24593189231613,"NCAC"
"20","Haverford",3.1597796131384,"CC"
"21","Eastern Connecticut",3.08753997181988,"LEC"
"22","Hobart",3.04312987198368,"LL"
"23","Covenant",3.01236991853697,"USAC"
"24","Rutgers-Camden",3.0084423687087,"NJAC"
"25","Gustavus Adolphus",3.00070836401354,"MIAC"
"26","Buffalo State",2.96095061569085,"SUNYAC"
"27","Centre",2.94032107260162,"SAA"
"28","Rowan",2.91868737400172,"NJAC"
"29","St. Mary's (Md.)",2.90121113339714,"CAC"
"30","Williams",2.87708683185461,"NESCAC"
"31","Ramapo",2.86233828538374,"NJAC"
"32","Middlebury",2.83170428510552,"NESCAC"
"33","Swarthmore",2.83095576896029,"CC"
"34","Kenyon",2.80451536513482,"NCAC"
"35","Stockton",2.76487317435462,"NJAC"
"36","Dickinson",2.75974431126257,"CC"
"37","Claremont-Mudd-Scripps",2.75306043375532,"SCIAC"
"38","Babson",2.73839238258407,"NEWMAC"
"39","Ithaca",2.67456459965176,"LL"
"40","North Park",2.67138043980212,"CCIW"
"41","Luther",2.62986565871571,"ARC"
"42","John Carroll",2.57625137324187,"OAC"
"43","Loras",2.52580895703288,"ARC"
"44","Salisbury",2.47297704292721,"CAC"
"45","St. Thomas",2.39503293883544,"MIAC"
"46","Muhlenberg",2.39240122017909,"CC"
"47","Cortland State",2.37291862366215,"SUNYAC"
"48","Texas-Dallas",2.356743598542,"ASC"
"49","Lynchburg",2.33749384450121,"ODAC"
"50","York (Pa.)",2.33031401343365,"CAC"
"51","Brandeis",2.31127230064263,"UAA"
"52","WPI",2.31118294057501,"NEWMAC"
"53","Wheaton (Ill.)",2.23094702834109,"CCIW"
"54","TCNJ",2.15424424435476,"NJAC"
"55","Lycoming",2.09935269490835,"MACC"
"56","Hardin-Simmons",2.09455406780144,"ASC"
"57","Scranton",2.05822430069556,"LAND"
"58","Trinity (Texas)",2.05603179187301,"SCAC"
"59","Colorado College",2.01925558424564,"SCAC"
"60","Central",2.00799986168769,"ARC"
"61","Kean",1.98316839308312,"NJAC"
"62","Otterbein",1.95494128769489,"OAC"
"63","Pacific Lutheran",1.93626836472556,"NWC"
"64","Rochester",1.93564984078508,"UAA"
"65","Simpson",1.93372739559757,"ARC"
"66","Elizabethtown",1.91981221199422,"LAND"
"67","North Central (Ill.)",1.88664747107107,"CCIW"
"68","McDaniel",1.8826614388794,"CC"
"69","Bates",1.86114891304537,"NESCAC"
"70","Stevens",1.85033041824979,"MACF"
"71","North Carolina Wesleyan",1.8153540290278,"USAC"
"72","Ohio Northern",1.81363278647397,"OAC"
"73","Redlands",1.81246979057626,"SCIAC"
"74","UW-Whitewater",1.79760219457244,"WIAC"
"75","Kalamazoo",1.74920605566098,"MIAA"
"76","Clarkson",1.74114592867751,"LL"
"77","Wesleyan",1.72694636359799,"NESCAC"
"78","Penn State-Behrend",1.7004291734457,"AMCC"
"79","Emory",1.69690363072351,"UAA"
"80","Texas Lutheran",1.69030108099156,"SCAC"
"81","King's",1.66904867463855,"MACF"
"82","Washington U.",1.66408917851335,"UAA"
"83","Hope",1.65613223360959,"MIAA"
"84","Hampden-Sydney",1.649721122153,"ODAC"
"85","Brockport State",1.62322702590296,"SUNYAC"
"86","St. Norbert",1.59836499162739,"MWC"
"87","Illinois Wesleyan",1.59743123102912,"CCIW"
