"","Team","Rating","Conference"
"1","Amherst",8.36372159375628,"NESCAC"
"2","Johns Hopkins",6.43537899162888,"CC"
"3","Tufts",5.77251378962765,"NESCAC"
"4","Mary Washington",5.70078703859205,"CAC"
"5","Calvin",5.56714014116684,"MIAA"
"6","Christopher Newport",5.54330862982741,"CAC"
"7","Washington and Lee",5.41844159755991,"ODAC"
"8","Covenant",5.21567855796817,"USAC"
"9","Roanoke",5.19343938233363,"ODAC"
"10","Franklin and Marshall",4.37823361746816,"CC"
"11","Connecticut College",4.26196071007348,"NESCAC"
"12","Middlebury",4.20839516065482,"NESCAC"
"13","Oneonta State",3.98324200681797,"SUNYAC"
"14","Catholic",3.88337507866408,"LAND"
"15","Gettysburg",3.87416340875996,"CC"
"16","Chicago",3.67176634998566,"UAA"
"17","Ithaca",3.64100709260295,"LL"
"18","Hardin-Simmons",3.58037918514034,"ASC"
"19","Rowan",3.53541096166969,"NJAC"
"20","Oglethorpe",3.50390314485067,"SAA"
"21","Bates",3.46997356059611,"NESCAC"
"22","RPI",3.46353320557666,"LL"
"23","Claremont-Mudd-Scripps",3.31492405509998,"SCIAC"
"24","Messiah",3.30123819016124,"MACC"
"25","Ohio Wesleyan",3.1864082030437,"NCAC"
"26","Haverford",3.17141156632,"CC"
"27","St. Mary's (Md.)",3.14709450534796,"CAC"
"28","Central",3.14098784235745,"ARC"
"29","Stockton",3.11080603806931,"NJAC"
"30","Centre",3.10070104683044,"SAA"
"31","Rutgers-Camden",3.05237425076242,"NJAC"
"32","Loras",3.02853474666137,"ARC"
"33","Gustavus Adolphus",2.93519768873404,"MIAC"
"34","Muhlenberg",2.8175078482256,"CC"
"35","Hobart",2.80547355601366,"LL"
"36","Dickinson",2.7727048860363,"CC"
"37","Buffalo State",2.75255181818303,"SUNYAC"
"38","TCNJ",2.75046661245833,"NJAC"
"39","Montclair State",2.74972910417702,"NJAC"
"40","St. Thomas",2.66717612945777,"MIAC"
"41","Wheaton (Ill.)",2.58226320483651,"CCIW"
"42","Carleton",2.58110244022055,"MIAC"
"43","Wesleyan",2.57418371973363,"NESCAC"
"44","Kenyon",2.56789610081725,"NCAC"
"45","Cortland State",2.53554640479579,"SUNYAC"
"46","Macalester",2.51329042658038,"MIAC"
"47","Williams",2.49610121310458,"NESCAC"
"48","Washington U.",2.47148384082343,"UAA"
"49","Eastern Connecticut",2.46701963161409,"LEC"
"50","Berry",2.39935329243195,"SAA"
"51","Sewanee",2.38917468633828,"SAA"
"52","Penn State-Behrend",2.38493133541218,"AMCC"
"53","Trinity (Texas)",2.37129926502272,"SCAC"
"54","Bowdoin",2.32295935034977,"NESCAC"
"55","Lynchburg",2.31033995440773,"ODAC"
"56","Pacific Lutheran",2.29053137261647,"NWC"
"57","Swarthmore",2.27886666827909,"CC"
"58","North Park",2.22973631763451,"CCIW"
"59","Lycoming",2.21276363393373,"MACC"
"60","Brandeis",2.20503224698081,"UAA"
"61","Luther",2.18064913076862,"ARC"
"62","Texas-Dallas",2.09139518743997,"ASC"
"63","St. Norbert",2.09046960230621,"MWC"
"64","Ramapo",2.05548352817272,"NJAC"
"65","Salisbury",2.04150145437734,"CAC"
"66","Ohio Northern",1.98336256829015,"OAC"
"67","North Central (Ill.)",1.94881656173488,"CCIW"
"68","Kean",1.86369322822699,"NJAC"
"69","Carthage",1.82119342786865,"CCIW"
"70","North Carolina Wesleyan",1.78735450540221,"USAC"
"71","John Carroll",1.75746650586639,"OAC"
"72","Knox",1.73845728950933,"MWC"
"73","Simpson",1.72118058339506,"ARC"
"74","Maryville (Tenn.)",1.72045090130975,"USAC"
"75","Willamette",1.71385643182361,"NWC"
"76","WPI",1.71370703655492,"NEWMAC"
"77","New Paltz State",1.70747853865112,"SUNYAC"
"78","Union",1.69109476437641,"LL"
"79","York (Pa.)",1.69095068447878,"CAC"
"80","Rochester",1.68765405194045,"UAA"
"81","Kalamazoo",1.64166652693279,"MIAA"
"82","Stevenson",1.62475841028566,"MACC"
"83","McDaniel",1.62242345415223,"CC"
"84","Augsburg",1.60796791491488,"MIAC"
"85","UW-Whitewater",1.60589341152776,"WIAC"
"86","Elizabethtown",1.58399759938343,"LAND"
"87","Oswego State",1.57861659186842,"SUNYAC"
"88","Keene State",1.55269122467304,"LEC"
"89","Mount Union",1.54806092262863,"OAC"
"90","William Paterson",1.54406728386587,"NJAC"
"91","Babson",1.54315436596149,"NEWMAC"
"92","Moravian",1.54233660588731,"LAND"
"93","Puget Sound",1.54181204890866,"NWC"
"94","Texas Lutheran",1.52808025696875,"SCAC"
"95","Otterbein",1.48566538530777,"OAC"
"96","Scranton",1.47806139495938,"LAND"
"97","Staten Island",1.42159895600459,"CUNYAC"
"98","Skidmore",1.40200098455758,"LL"
"99","Hope",1.38686511264939,"MIAA"
"100","Stevens",1.36845399942055,"MACF"
"101","Colorado College",1.36250952888478,"SCAC"
"102","Emory",1.35802571608677,"UAA"
"103","Illinois Wesleyan",1.34332118907981,"CCIW"
"104","Southwestern",1.33630825987137,"SCAC"
"105","Baldwin Wallace",1.32304367757911,"OAC"
"106","Clarkson",1.31794687898587,"LL"
"107","St. John's",1.31652143995698,"MIAC"
"108","Nazareth",1.31342798122525,"E8"
"109","Wilkes",1.28671892520955,"MACF"
"110","Lebanon Valley",1.28664301005562,"MACC"
"111","Widener",1.28174984159471,"MACC"
"112","Redlands",1.2801323379228,"SCIAC"
"113","Whittier",1.27107408775646,"SCIAC"
"114","Spalding",1.26311274681551,"SLIAC"
"115","Clark",1.26137552793486,"NEWMAC"
"116","Roger Williams",1.2391013256737,"CCC"
"117","Drew",1.23909108597852,"LAND"
