"","Team","Rating","Conference"
"1","Messiah",13.459134641495,"MACC"
"2","MIT",9.90816779086716,"NEWMAC"
"3","Pomona-Pitzer",9.31125296961466,"SCIAC"
"4","Arcadia",9.13940187738211,"MACC"
"5","William Smith",7.52427389830124,"LL"
"6","Haverford",7.51923188628906,"CC"
"7","Centre",7.44653148743208,"SAA"
"8","Christopher Newport",7.43548087741518,"CAC"
"9","Cal Lutheran",7.09863801023568,"SCIAC"
"10","Johns Hopkins",6.96002146266127,"CC"
"11","Dickinson",6.86557563396077,"CC"
"12","TCNJ",6.62487750564436,"NJAC"
"13","Wheaton (Ill.)",6.04580570760364,"CCIW"
"14","Claremont-Mudd-Scripps",5.93224081447304,"SCIAC"
"15","Gettysburg",5.85376881442776,"CC"
"16","Tufts",5.79303330285888,"NESCAC"
"17","Washington U.",5.67044812031218,"UAA"
"18","Randolph-Macon",5.5859477515248,"ODAC"
"19","Salisbury",5.24389317261567,"CAC"
"20","McDaniel",4.96770947669521,"CC"
"21","Chapman",4.88690246943128,"SCIAC"
"22","Washington and Lee",4.74146039343867,"ODAC"
"23","Chicago",4.62875964358226,"UAA"
"24","Stevens",4.36973257374454,"MACF"
"25","Middlebury",4.26745315017731,"NESCAC"
"26","Otterbein",4.13777048137839,"OAC"
"27","Geneseo State",4.01733713245105,"SUNYAC"
"28","Amherst",4.00630871789798,"NESCAC"
"29","Virginia Wesleyan",3.5860061457203,"ODAC"
"30","Pacific Lutheran",3.41390141869298,"NWC"
"31","St. Thomas",3.33353142429047,"MIAC"
"32","Trinity (Texas)",3.24823531646748,"SCAC"
"33","Swarthmore",3.10069820461775,"CC"
"34","Emory",2.9208324755113,"UAA"
"35","Williams",2.90651628057488,"NESCAC"
"36","Susquehanna",2.90304875794092,"LAND"
"37","Franklin and Marshall",2.82959525932106,"CC"
"38","Roanoke",2.8116173940878,"ODAC"
"39","Hardin-Simmons",2.7275299003672,"ASC"
"40","Wartburg",2.72718775323721,"ARC"
"41","Misericordia",2.71804032964564,"MACF"
"42","Rochester",2.64136146847784,"UAA"
"43","RIT",2.6376809789297,"LL"
"44","Stockton",2.63659113987495,"NJAC"
"45","Lynchburg",2.54432619125868,"ODAC"
"46","Wesleyan",2.53622285416593,"NESCAC"
"47","Occidental",2.51582828295362,"SCIAC"
"48","Case Western Reserve",2.48516586307243,"UAA"
"49","Elizabethtown",2.46913628561679,"LAND"
"50","Hamilton",2.46675562946903,"NESCAC"
