"","Team","Rating","Conference"
"1","Messiah",13.7937705594342,"MACC"
"2","Pomona-Pitzer",9.64336458031251,"SCIAC"
"3","MIT",9.05727781996758,"NEWMAC"
"4","Dickinson",8.61171309006198,"CC"
"5","Randolph-Macon",8.08985409510485,"ODAC"
"6","Arcadia",8.0639288612036,"MACC"
"7","TCNJ",7.74682073044812,"NJAC"
"8","Centre",7.51177667712582,"SAA"
"9","William Smith",7.14224022094323,"LL"
"10","Johns Hopkins",7.11518717278019,"CC"
"11","Christopher Newport",7.04546141162647,"CAC"
"12","Cal Lutheran",6.6303787370393,"SCIAC"
"13","Gettysburg",6.57895827870993,"CC"
"14","Haverford",6.02071471461,"CC"
"15","Wheaton (Ill.)",5.6985419177319,"CCIW"
"16","Washington U.",5.55815449031357,"UAA"
"17","Tufts",5.28078926910269,"NESCAC"
"18","Salisbury",5.03189728851768,"CAC"
"19","Claremont-Mudd-Scripps",4.82749817624577,"SCIAC"
"20","Stevens",4.65953267905791,"MACF"
"21","Chapman",4.6569793491081,"SCIAC"
"22","McDaniel",4.64023358510064,"CC"
"23","Swarthmore",4.54748059362171,"CC"
"24","Washington and Lee",4.44945794327665,"ODAC"
"25","Middlebury",4.02677847005071,"NESCAC"
"26","Virginia Wesleyan",3.96818023133365,"ODAC"
"27","Chicago",3.90420824926408,"UAA"
"28","Amherst",3.84648094755231,"NESCAC"
"29","Emory",3.76735647470889,"UAA"
"30","Geneseo State",3.64550966225628,"SUNYAC"
"31","St. Thomas",3.52778390665921,"MIAC"
"32","Misericordia",3.24959637049378,"MACF"
"33","Case Western Reserve",3.16970196693224,"UAA"
"34","Trinity (Texas)",3.16349912092317,"SCAC"
"35","Otterbein",3.07493021043798,"OAC"
"36","Pacific Lutheran",3.01831468950898,"NWC"
"37","Susquehanna",2.98411528921633,"LAND"
"38","Elizabethtown",2.97526721479645,"LAND"
"39","Williams",2.834562530151,"NESCAC"
"40","Wartburg",2.79638321812282,"ARC"
"41","Roanoke",2.7510186240039,"ODAC"
"42","Ohio Northern",2.72547540263543,"OAC"
"43","Hardin-Simmons",2.71667683850248,"ASC"
"44","Scranton",2.70004936831333,"LAND"
"45","Franklin and Marshall",2.64588870626174,"CC"
"46","Lynchburg",2.63351432606315,"ODAC"
"47","Bridgewater (Va.)",2.60726031291831,"ODAC"
"48","WPI",2.54160210161142,"NEWMAC"
"49","Muhlenberg",2.51247930658229,"CC"
"50","Rochester",2.48498305687222,"UAA"
"51","Mary Washington",2.4691995767961,"CAC"
"52","RIT",2.38199957544809,"LL"
"53","Hamilton",2.36183253780987,"NESCAC"
"54","Stockton",2.32356890551671,"NJAC"
"55","St. Lawrence",2.30191681596056,"LL"
"56","Montclair State",2.28309366659138,"NJAC"
"57","Augsburg",2.27036152828446,"MIAC"
"58","Wesleyan",2.26880668119729,"NESCAC"
"59","Illinois Wesleyan",2.23753746484121,"CCIW"
"60","Capital",2.22179791045986,"OAC"
"61","Carnegie Mellon",2.19692681129871,"UAA"
"62","Occidental",2.17057369186877,"SCIAC"
"63","Connecticut College",2.14351667593228,"NESCAC"
"64","Puget Sound",2.04458022353387,"NWC"
"65","New York University",2.02076603055447,"UAA"
"66","Albright",1.991097038256,"MACC"
"67","UW-La Crosse",1.93711722349557,"WIAC"
"68","York (Pa.)",1.88794044372136,"CAC"
"69","DeSales",1.83213022883469,"MACF"
"70","Redlands",1.8184100180527,"SCIAC"
"71","Washington College",1.81075288104981,"CC"
"72","Ithaca",1.79760893928391,"LL"
"73","Catholic",1.78145861337755,"LAND"
"74","Shenandoah",1.74258877367303,"ODAC"
"75","Brandeis",1.73727300888912,"UAA"
"76","Bowdoin",1.69865539534431,"NESCAC"
"77","Penn State-Berks",1.65319599163464,"NEAC"
"78","Union",1.61819863402822,"LL"
"79","Cortland State",1.61702594089291,"SUNYAC"
"80","UW-Eau Claire",1.60372379833705,"WIAC"
"81","Vassar",1.58657422449238,"LL"
"82","Stevenson",1.58454031506947,"MACC"
"83","Loras",1.5573410627394,"ARC"
"84","St. Catherine",1.50339037850301,"MIAC"
"85","Adrian",1.5017820444017,"MIAA"
"86","Concordia (Wis.)",1.49499309479883,"NACC"
"87","Bethel",1.45253282294498,"MIAC"
"88","Farmingdale State",1.45181332233138,"SKY"
"89","Denison",1.4447786744057,"NCAC"
"90","Rowan",1.41022940700597,"NJAC"
"91","Texas-Dallas",1.38970899768183,"ASC"
"92","Wooster",1.38792879235735,"NCAC"
"93","Carleton",1.37811405462612,"MIAC"
"94","Saint Benedict",1.36425837432998,"MIAC"
"95","Maryville (Tenn.)",1.32675933174288,"USAC"
"96","UW-Whitewater",1.31754166254367,"WIAC"
"97","Trinity (Conn.)",1.2958069079104,"NESCAC"
"98","UW-Stevens Point",1.29154282542352,"WIAC"
"99","DePauw",1.29087114584652,"NCAC"
"100","Wheaton (Mass.)",1.28224243889213,"NEWMAC"
"101","RPI",1.26854850195761,"LL"
"102","Hope",1.26331925494676,"MIAA"
"103","Brockport State",1.24527038752123,"SUNYAC"
"104","Wittenberg",1.23794950723752,"NCAC"
"105","Nazareth",1.22980844515414,"E8"
"106","Emerson",1.19962843451027,"NEWMAC"
"107","Moravian",1.16599962891839,"LAND"
"108","Springfield",1.14243780432623,"NEWMAC"
"109","Mary Hardin-Baylor",1.13160143972956,"ASC"
"110","Dubuque",1.09840152383947,"ARC"
"111","Whittier",1.09833008061023,"SCIAC"
"112","Ursinus",1.08356961734411,"CC"
"113","North Central (Ill.)",1.07684949527872,"CCIW"
"114","Plattsburgh State",1.05407472582906,"SUNYAC"
"115","Augustana",1.04716213081151,"CCIW"
"116","Cabrini",1.04550632875705,"AEC"
"117","Dominican",1.0126534598037,"NACC"
"118","Willamette",0.994905864567933,"NWC"
"119","FDU-Florham",0.986033572005375,"MACF"
"120","John Carroll",0.984860856874567,"OAC"
"121","Hood",0.980885451231343,"MACC"
"122","UW-Oshkosh",0.965243569183597,"WIAC"
"123","Pitt-Greensburg",0.96047102402092,"AMCC"
"124","William Paterson",0.952240539746598,"NJAC"
"125","Coast Guard",0.948496320033972,"NEWMAC"
"126","Wilkes",0.924930547981001,"MACF"
"127","UC Santa Cruz",0.898154134629855,"ACAA"
"128","Greensboro",0.868562196705449,"USAC"
"129","Gordon",0.841003384798578,"CCC"
"130","Ohio Wesleyan",0.840715306780691,"NCAC"
"131","Babson",0.829499879878237,"NEWMAC"
"132","Webster",0.828181996455185,"SLIAC"
"133","Rhodes",0.82001611865907,"SAA"
"134","Western Connecticut",0.817673730072103,"LEC"
"135","Simpson",0.804414137978417,"ARC"
"136","Luther",0.801883325420203,"ARC"
"137","Oneonta State",0.788346382789553,"SUNYAC"
"138","Knox",0.785372049327386,"MWC"
"139","Kalamazoo",0.781102611440014,"MIAA"
"140","Clark",0.781026718833497,"NEWMAC"
"141","McMurry",0.774214075851503,"ASC"
"142","Linfield",0.764784661438297,"NWC"
"143","Endicott",0.75851408012626,"CCC"
"144","Lesley",0.752355846418196,"NECC"
"145","Mass-Boston",0.748984864288076,"LEC"
"146","Southwestern",0.748420223585971,"SCAC"
"147","Clarkson",0.746455963123818,"LL"
"148","Lewis and Clark",0.734071997099566,"NWC"
"149","Berry",0.733599304458935,"SAA"
"150","Widener",0.732727533873922,"MACC"
"151","Colby",0.725768681344393,"NESCAC"
"152","St. Mary's (Md.)",0.72369911076633,"CAC"
"153","Saint Mary's (Minn.)",0.721238658825088,"MIAC"
"154","Ferrum",0.703364298257927,"ODAC"
"155","Drew",0.701631680973367,"LAND"
"156","Kenyon",0.671384940011154,"NCAC"
"157","Hartwick",0.664871090816602,"E8"
"158","Rose-Hulman",0.658394262286158,"HCAC"
"159","Pfeiffer",0.657444402892499,"USAC"
"160","Nebraska Wesleyan",0.657226937820693,"ARC"
"161","St. Olaf",0.644256702676157,"MIAC"
"162","Potsdam State",0.635904393606187,"SUNYAC"
"163","Coe",0.632939213892857,"ARC"
"164","Monmouth",0.630139184061688,"MWC"
"165","Illinois Tech",0.629306511225439,"NACC"
"166","Smith",0.625003426594231,"NEWMAC"
"167","Carthage",0.623640600743519,"CCIW"
"168","Hanover",0.618672642940502,"HCAC"
"169","Skidmore",0.616960540126512,"LL"
"170","Fredonia State",0.613107905230043,"SUNYAC"
"171","Whitworth",0.60916166893834,"NWC"
"172","Eastern Mennonite",0.603624964834113,"ODAC"
"173","Alfred",0.602261050460486,"E8"
"174","Piedmont",0.600652199242971,"USAC"
"175","George Fox",0.593726174225704,"NWC"
"176","Eastern",0.55675662224149,"MACF"
"177","Utica",0.548675172566067,"E8"
"178","University of New England",0.544304348298578,"CCC"
"179","Fontbonne",0.541162409466979,"SLIAC"
"180","Guilford",0.540925036116336,"ODAC"
"181","Roger Williams",0.508474366050682,"CCC"
"182","Gustavus Adolphus",0.503952500507233,"MIAC"
"183","Rutgers-Newark",0.50108409003772,"NJAC"
"184","MSOE",0.498284616467344,"NACC"
"185","Carroll",0.497985160888089,"CCIW"
"186","Sewanee",0.481190217764912,"SAA"
"187","Centenary (La.)",0.474167062232491,"SCAC"
"188","Belhaven",0.46856181766603,"ASC"
"189","Calvin",0.4680460642834,"MIAA"
"190","St. Joseph's (Maine)",0.464904848332786,"GNAC"
"191","Macalester",0.460852345265316,"MIAC"
"192","Johnson and Wales",0.450613489276869,"GNAC"
"193","Wilmington",0.445064605236693,"OAC"
"194","LeTourneau",0.443841331444937,"ASC"
"195","Alma",0.427898769944537,"MIAA"
"196","Chatham",0.426964212909337,"PrAC"
"197","Lebanon Valley",0.424915939709505,"MACC"
"198","St. John Fisher",0.421506699826662,"E8"
"199","Baldwin Wallace",0.413000803386372,"OAC"
"200","St. Scholastica",0.404464517365069,"UMAC"
"201","Westminster (Pa.)",0.402105050916272,"PrAC"
"202","Penn State-Harrisburg",0.401537180432814,"NEAC"
"203","New Paltz State",0.39484447623704,"SUNYAC"
"204","Aurora",0.392653326819902,"NACC"
"205","Cornell",0.392124258290286,"MWC"
"206","Westfield State",0.387604004595842,"MASCAC"
"207","Howard Payne",0.383057674352128,"ASC"
"208","Houghton",0.382507391427584,"E8"
"209","Birmingham-Southern",0.380506545900862,"SAA"
"210","UW-River Falls",0.380387264894015,"WIAC"
"211","Elmhurst",0.371474579665765,"CCIW"
"212","Worcester State",0.370285848491552,"MASCAC"
"213","Buffalo State",0.370050828341649,"SUNYAC"
"214","Wesley",0.36536814233257,"AEC"
"215","King's",0.363277360423425,"MACF"
"216","St. Norbert",0.350998818383669,"MWC"
"217","Kean",0.3495507543912,"NJAC"
"218","Heidelberg",0.348346916337441,"OAC"
"219","Anderson",0.341641951443318,"HCAC"
"220","Sul Ross State",0.340887558080405,"ASC"
"221","Concordia-Moorhead",0.338206040360661,"MIAC"
"222","Rutgers-Camden",0.333360512829459,"NJAC"
"223","UW-Platteville",0.328019966730828,"WIAC"
"224","Grove City",0.32567030092517,"PrAC"
"225","Mount St. Joseph",0.325611330169667,"HCAC"
"226","Mount Aloysius",0.317929128094106,"AMCC"
"227","Marywood",0.317605280462035,"AEC"
"228","Albion",0.317004683655819,"MIAA"
"229","La Verne",0.315675217173755,"SCIAC"
"230","Westminster (Mo.)",0.314262109148896,"SLIAC"
"231","Allegheny",0.313856865852423,"NCAC"
"232","Lake Forest",0.311869726045457,"MWC"
"233","Salem",0.309755246525249,"USAC"
"234","Goucher",0.305453561741295,"LAND"
"235","Emmanuel",0.302628453552537,"GNAC"
"236","Keuka",0.30130114869533,"NEAC"
"237","East Texas Baptist",0.300017344874745,"ASC"
"238","Central",0.296432691305134,"ARC"
"239","Covenant",0.292856352315007,"USAC"
"240","Salve Regina",0.29283884376213,"CCC"
"241","Whitman",0.290846490566953,"NWC"
"242","Keene State",0.290057826745778,"LEC"
"243","Millikin",0.288806120846603,"CCIW"
"244","Lycoming",0.287661585006498,"MACC"
"245","Bryn Mawr",0.287616871082449,"CC"
"246","University of Dallas",0.281426288051375,"SCAC"
"247","Sage",0.276978182734401,"E8"
"248","Eastern Connecticut",0.273621429535947,"LEC"
"249","Oswego State",0.270673161380375,"SUNYAC"
"250","Wellesley",0.270047944023034,"NEWMAC"
"251","Salem State",0.268740939955442,"MASCAC"
"252","Mount St. Mary",0.268475343016933,"SKY"
"253","Grinnell",0.266878427293232,"MWC"
"254","Greenville",0.266248191358455,"SLIAC"
"255","Franklin",0.261382405567451,"HCAC"
"256","Southern Virginia",0.255586628160015,"CAC"
"257","University of the Ozarks",0.248717456981225,"ASC"
"258","Washington and Jefferson",0.245057096429458,"PrAC"
"259","Western New England",0.243636965690141,"CCC"
"260","Schreiner",0.239590642636396,"SCAC"
"261","Benedictine",0.238254226882033,"NACC"
"262","Bard",0.234028638709397,"LL"
"263","Hamline",0.230731612955869,"MIAC"
"264","D'Youville",0.229738455695197,"AMCC"
"265","Immaculata",0.227727923850407,"AEC"
"266","Oberlin",0.227488391341844,"NCAC"
"267","Bridgewater State",0.223412822109988,"MASCAC"
"268","Castleton",0.219307092701047,"LEC"
"269","Hiram",0.215656343972246,"NCAC"
"270","Pacific",0.213076902508331,"NWC"
"271","Marietta",0.21011493505449,"OAC"
"272","Southern Maine",0.206959936045463,"LEC"
"273","Mount Union",0.206903384334259,"OAC"
"274","Penn State-Behrend",0.20439412634084,"AMCC"
"275","Bates",0.19825342132501,"NESCAC"
"276","Hendrix",0.192550439592739,"SAA"
"277","Randolph",0.189528056953478,"ODAC"
"278","Caltech",0.18936564912593,"SCIAC"
"279","John Jay",0.18923796594619,"CUNYAC"
"280","Texas Lutheran",0.183148591292626,"SCAC"
"281","Plymouth State",0.176844329305269,"LEC"
"282","Ripon",0.176681565103834,"MWC"
"283","Wentworth",0.175564427914105,"CCC"
"284","Edgewood",0.173720776642275,"NACC"
"285","Olivet",0.173164001880838,"MIAA"
"286","Elms",0.171562175256498,"NECC"
"287","Transylvania",0.166752503039963,"HCAC"
"288","Trine",0.165718181341334,"MIAA"
"289","Alvernia",0.1607965550494,"MACC"
"290","Waynesburg",0.158283335873501,"PrAC"
"291","Nichols",0.156482823942288,"CCC"
"292","Earlham",0.15401284210059,"HCAC"
"293","Mass-Dartmouth",0.152173468495439,"LEC"
"294","Franciscan",0.148434799072212,"AMCC"
"295","UW-Stout",0.14712192955826,"WIAC"
"296","Concordia (Texas)",0.144358223235695,"ASC"
"297","Curry",0.144009922062326,"CCC"
"298","St. Thomas (Texas)",0.14158092079748,"SCAC"
"299","Huntingdon",0.140873728538063,"USAC"
"300","St. Joseph (Conn.)",0.14070152164934,"GNAC"
"301","North Carolina Wesleyan",0.140068137645482,"USAC"
"302","Regis (Mass.)",0.139747655504194,"GNAC"
"303","Geneva",0.138821202238407,"PrAC"
"304","Juniata",0.138730428035173,"LAND"
"305","Concordia-Chicago",0.13191634247283,"NACC"
"306","Muskingum",0.13139868286243,"OAC"
"307","Methodist",0.129703380364619,"USAC"
"308","Ramapo",0.126557827949011,"NJAC"
"309","Lasell",0.125887404786897,"GNAC"
"310","Marian",0.11689196415646,"NACC"
"311","St. Mary's (Ind.)",0.113451392866949,"MIAA"
"312","Sarah Lawrence",0.113104605923067,"SKY"
"313","Meredith",0.112955420070111,"USAC"
"314","Manhattanville",0.109727046161191,"SKY"
"315","Brevard",0.108495495800806,"USAC"
"316","La Roche",0.108351239726911,"AMCC"
"317","Centenary (N.J.)",0.107907688017494,"CSAC"
"318","Spalding",0.102469399091524,"SLIAC"
"319","Cairn",0.0993864586365661,"CSAC"
"320","Cedar Crest",0.0983882912910394,"CSAC"
"321","Oglethorpe",0.0979351885437684,"SAA"
"322","Penn College",0.0975005610338011,"NEAC"
"323","Emory and Henry",0.0974655542115612,"ODAC"
"324","Maine Maritime",0.0948384809078956,"NAC"
"325","Becker",0.0938883506316233,"NECC"
"326","Suffolk",0.0893912404014384,"GNAC"
"327","Marymount",0.0873435558230659,"AEC"
"328","Penn State-Altoona",0.0863832540095811,"AMCC"
"329","Colby-Sawyer",0.0851950277059771,"GNAC"
"330","Rhode Island College",0.0849697391193941,"LEC"
"331","Mount St. Vincent",0.0838083812217777,"SKY"
"332","Lancaster Bible",0.0817549117614153,"NEAC"
"333","Neumann",0.0810116640647525,"AEC"
"334","Austin",0.077757805251809,"SCAC"
"335","Johnson and Wales-Denver",0.0763784723531947,"SCAC"
"336","William Peace",0.0742502381366943,"USAC"
"337","Maine-Farmington",0.0734597845549977,"NAC"
"338","St. Joseph's (L.I.)",0.0726398371122591,"SKY"
"339","Bluffton",0.071803935837111,"HCAC"
"340","Wesleyan (Ga.)",0.071637947251565,"USAC"
"341","Northwestern (Minn.)",0.0697934792292651,"UMAC"
"342","Morrisville State",0.0696111792579151,"NEAC"
"343","Albertus Magnus",0.0647680541498063,"GNAC"
"344","North Park",0.06168278131129,"CCIW"
"345","Agnes Scott",0.0603713506315121,"USAC"
"346","Simmons",0.0600174953669048,"GNAC"
"347","Fitchburg State",0.058597385063353,"MASCAC"
"348","SUNY-Old Westbury",0.0584454909395391,"SKY"
"349","Delaware Valley",0.0564721419559861,"MACF"
"350","SUNY Delhi",0.054766008629079,"NAC"
"351","Penn State-Abington",0.0535188045144871,"NEAC"
"352","Beloit",0.0473493693957316,"MWC"
"353","Staten Island",0.046842423451426,"CUNYAC"
