"","Team","Rating","Conference"
"1","Pomona-Pitzer",14.4335961425694,"SCIAC"
"2","TCNJ",13.5977029352528,"NJAC"
"3","Arcadia",11.4422131547349,"MACC"
"4","Christopher Newport",11.3647307470204,"CAC"
"5","Washington U.",9.89896421347155,"UAA"
"6","Wheaton (Ill.)",9.25554408077979,"CCIW"
"7","Gettysburg",9.24108660514219,"CC"
"8","Chicago",9.17551263415812,"UAA"
"9","MIT",9.11958840137429,"NEWMAC"
"10","Messiah",7.31106242717819,"MACC"
"11","Tufts",6.75491237496982,"NESCAC"
"12","Centre",6.40131103476951,"SAA"
"13","Chapman",6.10643705817321,"SCIAC"
"14","William Smith",6.02942473831576,"LL"
"15","Case Western Reserve",5.98403313670105,"UAA"
"16","Pacific Lutheran",5.43945213844621,"NWC"
"17","St. Thomas",5.42928053491035,"MIAC"
"18","Johns Hopkins",5.35230210344625,"CC"
"19","Claremont-Mudd-Scripps",5.32414544937434,"SCIAC"
"20","Dickinson",5.2039135199064,"CC"
"21","Middlebury",4.7495953382294,"NESCAC"
"22","Swarthmore",4.45602532905287,"CC"
"23","Randolph-Macon",4.43645922243855,"ODAC"
"24","Geneseo State",4.39507955653951,"SUNYAC"
"25","McDaniel",4.33925881337304,"CC"
"26","Stevens",4.26686839764054,"MACF"
"27","Trinity (Texas)",4.21512709535422,"SCAC"
"28","Williams",4.09008408026403,"NESCAC"
"29","Washington and Lee",3.77389106713865,"ODAC"
"30","Elizabethtown",3.56746899821892,"LAND"
"31","Puget Sound",3.49087887908033,"NWC"
"32","Haverford",3.37218789709285,"CC"
"33","Whittier",3.19141264966104,"SCIAC"
"34","Illinois Wesleyan",3.01403765857473,"CCIW"
"35","Hamilton",2.94453346016663,"NESCAC"
"36","Capital",2.93356657823078,"OAC"
"37","Redlands",2.8896172024237,"SCIAC"
"38","Virginia Wesleyan",2.86959955336075,"ODAC"
"39","Susquehanna",2.83283550711198,"LAND"
"40","Brandeis",2.75174010250099,"UAA"
"41","Washington College",2.70278511201451,"CC"
"42","Roanoke",2.69862589881912,"ODAC"
"43","Wartburg",2.65055877754846,"ARC"
"44","Rochester",2.59261824729765,"UAA"
"45","Montclair State",2.53451526450712,"NJAC"
"46","Otterbein",2.46599667112676,"OAC"
"47","Cal Lutheran",2.44412739887562,"SCIAC"
"48","St. Lawrence",2.44148849835989,"LL"
"49","Salisbury",2.34195336808015,"CAC"
"50","Ithaca",2.3343500828838,"LL"
"51","Emory",2.31043400300499,"UAA"
"52","Muhlenberg",2.2900436160916,"CC"
"53","Amherst",2.1605732805077,"NESCAC"
"54","Wesleyan",2.15230159459112,"NESCAC"
"55","Bridgewater (Va.)",2.09955029480293,"ODAC"
"56","Bethel",2.01894268543467,"MIAC"
"57","RIT",2.01671634697986,"LL"
"58","Ohio Northern",1.94031884307776,"OAC"
"59","Willamette",1.9193363993902,"NWC"
"60","UC Santa Cruz",1.91486994253158,"ACAA"
"61","Hardin-Simmons",1.88389693621546,"ASC"
"62","Franklin and Marshall",1.85182439619768,"CC"
"63","Mary Washington",1.84728528003367,"CAC"
"64","Dubuque",1.83551582850105,"ARC"
"65","Misericordia",1.8340686825092,"MACF"
"66","UW-Stevens Point",1.8336386628898,"WIAC"
"67","UW-Eau Claire",1.78820547486698,"WIAC"
"68","Nazareth",1.78644012141833,"E8"
"69","Adrian",1.77300672959447,"MIAA"
"70","Rowan",1.76831532989766,"NJAC"
"71","Clarkson",1.76476139342536,"LL"
"72","Cabrini",1.71455324596082,"AEC"
"73","Scranton",1.70170952421798,"LAND"
"74","Connecticut College",1.68413360673887,"NESCAC"
"75","Carleton",1.67764015907714,"MIAC"
"76","Loras",1.65177413311355,"ARC"
"77","York (Pa.)",1.63017443205533,"CAC"
"78","WPI",1.6130856506547,"NEWMAC"
"79","Oneonta State",1.60330690724161,"SUNYAC"
"80","Hope",1.59237093448215,"MIAA"
"81","North Central (Ill.)",1.59106893316473,"CCIW"
"82","Texas-Dallas",1.5884351494209,"ASC"
"83","Stockton",1.5629361116115,"NJAC"
"84","Ursinus",1.53889598779185,"CC"
"85","Cortland State",1.52872320779622,"SUNYAC"
"86","Monmouth",1.52692881735465,"MWC"
"87","Wheaton (Mass.)",1.52339789947397,"NEWMAC"
"88","UW-La Crosse",1.43268010489876,"WIAC"
"89","Occidental",1.40099103941743,"SCIAC"
"90","Ohio Wesleyan",1.38444437648359,"NCAC"
"91","Bowdoin",1.33177831613062,"NESCAC"
"92","Linfield",1.31221100283237,"NWC"
"93","Trinity (Conn.)",1.26023667137738,"NESCAC"
"94","Colby",1.2528406844397,"NESCAC"
"95","Wittenberg",1.242941576366,"NCAC"
"96","DePauw",1.22992985471693,"NCAC"
"97","Drew",1.22791154077173,"LAND"
"98","Augsburg",1.22767128173244,"MIAC"
"99","Concordia (Wis.)",1.21215718843903,"NACC"
"100","DeSales",1.18158266230235,"MACF"
"101","Webster",1.15479565808894,"SLIAC"
"102","Denison",1.14671042748718,"NCAC"
"103","Greensboro",1.13925921259518,"USAC"
"104","John Carroll",1.13163154013882,"OAC"
"105","La Verne",1.10493023672652,"SCIAC"
"106","Dominican",1.10318084657925,"NACC"
"107","UW-Oshkosh",1.08265728025047,"WIAC"
"108","St. Catherine",1.07278341547986,"MIAC"
"109","Stevenson",1.06922382675826,"MACC"
"110","Rhodes",1.06042951607826,"SAA"
"111","Penn State-Berks",1.04436158354126,"NEAC"
"112","Farmingdale State",1.04375869027705,"SKY"
"113","Saint Benedict",1.04192234347974,"MIAC"
"114","Nebraska Wesleyan",1.01905676530801,"ARC"
"115","Coast Guard",1.01403304832993,"NEWMAC"
"116","St. Olaf",0.987519126151683,"MIAC"
"117","Brockport State",0.984043671376695,"SUNYAC"
"118","Lesley",0.974730576190954,"NECC"
"119","Endicott",0.974655430960998,"CCC"
"120","Carthage",0.948526434235987,"CCIW"
"121","Carnegie Mellon",0.944805950064324,"UAA"
"122","UW-Whitewater",0.931739148137638,"WIAC"
"123","Lynchburg",0.919197084284068,"ODAC"
"124","RPI",0.898288787448697,"LL"
"125","Maryville (Tenn.)",0.885574861931487,"USAC"
"126","Simpson",0.88537736597856,"ARC"
"127","Fontbonne",0.87999237602975,"SLIAC"
"128","Fredonia State",0.875559551915513,"SUNYAC"
"129","Potsdam State",0.874385046799537,"SUNYAC"
