"","Team","Rating","Conference"
"1","Calvin",7.47838135151952,"MIAA"
"2","Amherst",6.55044448723827,"NESCAC"
"3","North Carolina Wesleyan",5.86364187089866,"USAC"
"4","Johns Hopkins",5.57785384429612,"CC"
"5","Christopher Newport",5.4483887507373,"CAC"
"6","Franklin and Marshall",5.22344486706677,"CC"
"7","Catholic",5.16075414368136,"LAND"
"8","Washington and Lee",5.07062878839665,"ODAC"
"9","Mary Washington",4.96647255251844,"CAC"
"10","Connecticut College",4.61010798781321,"NESCAC"
"11","Ohio Wesleyan",4.48855134801252,"NCAC"
"12","Oneonta State",4.45423993998437,"SUNYAC"
"13","Messiah",4.33155416967442,"MACC"
"14","Roanoke",4.06599391855888,"ODAC"
"15","Tufts",4.00873199278147,"NESCAC"
"16","Chicago",4.00776801903434,"UAA"
"17","Hardin-Simmons",4.00372490666827,"ASC"
"18","Middlebury",3.74207226791288,"NESCAC"
"19","RPI",3.57539128866188,"LL"
"20","Stockton",3.53694600397376,"NJAC"
"21","Claremont-Mudd-Scripps",3.39567679712678,"SCIAC"
"22","Ithaca",3.2573412243084,"LL"
"23","Rowan",3.10035567080233,"NJAC"
"24","Dickinson",3.04995642365787,"CC"
"25","Oglethorpe",3.02256485733195,"SAA"
"26","Covenant",2.95848705990268,"USAC"
"27","Muhlenberg",2.93935816109658,"CC"
"28","Buffalo State",2.93262654309906,"SUNYAC"
"29","Bates",2.8471226769711,"NESCAC"
"30","Texas-Dallas",2.82016792261525,"ASC"
"31","Wheaton (Ill.)",2.72027680025452,"CCIW"
"32","Haverford",2.71980744234021,"CC"
"33","Central",2.69686212249509,"ARC"
"34","Montclair State",2.69279994091701,"NJAC"
"35","Williams",2.66573732608886,"NESCAC"
"36","St. Mary's (Md.)",2.66562934222738,"CAC"
"37","Washington U.",2.66266489323333,"UAA"
"38","Kenyon",2.64159320511037,"NCAC"
"39","Luther",2.60586725307652,"ARC"
"40","Centre",2.60152311222116,"SAA"
"41","St. Thomas",2.46246232916854,"MIAC"
"42","Swarthmore",2.43400794739359,"CC"
"43","Salisbury",2.42596047995674,"CAC"
"44","Pacific Lutheran",2.42001076102862,"NWC"
"45","Rutgers-Camden",2.38140157100305,"NJAC"
"46","Penn State-Behrend",2.37978484068709,"AMCC"
"47","Loras",2.34465683283037,"ARC"
"48","Lynchburg",2.32667866153436,"ODAC"
"49","Ohio Northern",2.30171486276981,"OAC"
"50","Gustavus Adolphus",2.29172576617367,"MIAC"
"51","Hobart",2.25704049182013,"LL"
"52","North Central (Ill.)",2.23228415465261,"CCIW"
"53","Babson",2.21662108696345,"NEWMAC"
"54","Texas Lutheran",2.18672528915513,"SCAC"
"55","Sewanee",2.18272156010656,"SAA"
"56","Gettysburg",2.12491256816115,"CC"
"57","North Park",2.10096918338768,"CCIW"
"58","John Carroll",2.08762679583588,"OAC"
"59","Wesleyan",2.08554152264425,"NESCAC"
"60","Berry",2.03581448708555,"SAA"
"61","Emory",2.03485519877718,"UAA"
"62","Brandeis",2.01755391915616,"UAA"
"63","Scranton",2.00803987466475,"LAND"
"64","Redlands",2.0070356423814,"SCIAC"
"65","Kean",1.97277688169811,"NJAC"
"66","Carthage",1.97098086725474,"CCIW"
"67","Carleton",1.96518950895737,"MIAC"
"68","Knox",1.96213412510534,"MWC"
"69","Baldwin Wallace",1.95559273385646,"OAC"
"70","Willamette",1.94581237620029,"NWC"
"71","TCNJ",1.85835553562166,"NJAC"
"72","Simpson",1.85425783722614,"ARC"
"73","Mount Union",1.84329112641164,"OAC"
"74","UW-Whitewater",1.83869200336205,"WIAC"
"75","York (Pa.)",1.82755940289087,"CAC"
"76","St. Norbert",1.80538017796914,"MWC"
"77","Eastern Connecticut",1.78012550921949,"LEC"
"78","William Paterson",1.76785901345281,"NJAC"
