"","Team","Rating","Conference"
"1","Christopher Newport",7.21259855767821,"CAC"
"2","Washington and Lee",6.59211175180145,"ODAC"
"3","Calvin",6.38991735718994,"MIAA"
"4","Johns Hopkins",6.05661271673836,"CC"
"5","Amherst",5.80638640281362,"NESCAC"
"6","Tufts",5.6232216097654,"NESCAC"
"7","Mary Washington",5.35446052556069,"CAC"
"8","Covenant",5.11524045224638,"USAC"
"9","Oneonta State",4.87277722427402,"SUNYAC"
"10","Roanoke",4.84368817852342,"ODAC"
"11","Franklin and Marshall",4.3075585907028,"CC"
"12","Rutgers-Camden",4.17491743596574,"NJAC"
"13","Loras",4.17406136369223,"ARC"
"14","Chicago",4.11090836269816,"UAA"
"15","Eastern Connecticut",4.10434289131843,"LEC"
"16","Gettysburg",4.04514744996469,"CC"
"17","Catholic",4.0134889211129,"LAND"
"18","Oglethorpe",3.9293068900673,"SAA"
"19","Gustavus Adolphus",3.78893180411279,"MIAC"
"20","Central",3.76334297115071,"ARC"
"21","Stockton",3.67440663936305,"NJAC"
"22","Centre",3.64852337804546,"SAA"
"23","Messiah",3.61436352047348,"MACC"
"24","Ithaca",3.52446732359966,"LL"
"25","Bates",3.51963507438228,"NESCAC"
"26","Claremont-Mudd-Scripps",3.49500229061353,"SCIAC"
"27","Connecticut College",3.48409807082518,"NESCAC"
"28","Rowan",3.22185681214776,"NJAC"
"29","Buffalo State",3.18471762090454,"SUNYAC"
"30","RPI",3.17644498735687,"LL"
"31","Ohio Wesleyan",3.16111257319169,"NCAC"
"32","Haverford",3.09529706136672,"CC"
"33","Middlebury",3.07500286590846,"NESCAC"
"34","Carleton",3.05805498583113,"MIAC"
"35","Dickinson",2.98955617764246,"CC"
"36","St. Thomas",2.96770122439927,"MIAC"
"37","Cortland State",2.92033432851576,"SUNYAC"
"38","Hobart",2.84331726747044,"LL"
"39","Muhlenberg",2.84128102753971,"CC"
"40","Lynchburg",2.81895486158673,"ODAC"
"41","Macalester",2.77470007583837,"MIAC"
"42","Montclair State",2.64000926403771,"NJAC"
"43","Brandeis",2.59410319607287,"UAA"
"44","Washington U.",2.58752259416612,"UAA"
"45","Wheaton (Ill.)",2.57042014275975,"CCIW"
"46","TCNJ",2.50959437774131,"NJAC"
"47","Trinity (Texas)",2.48677036367679,"SCAC"
"48","Berry",2.40606596619648,"SAA"
"49","Luther",2.40449241069221,"ARC"
"50","Maryville (Tenn.)",2.37880674248066,"USAC"
"51","North Park",2.36973511650527,"CCIW"
"52","Lycoming",2.34870856277186,"MACC"
"53","Penn State-Behrend",2.34150709963127,"AMCC"
"54","St. Mary's (Md.)",2.33767965720032,"CAC"
"55","Swarthmore",2.30994415779943,"CC"
"56","New Paltz State",2.30001618287156,"SUNYAC"
"57","North Central (Ill.)",2.29162583258893,"CCIW"
"58","Hardin-Simmons",2.28298958114757,"ASC"
"59","Texas-Dallas",2.27477774459624,"ASC"
"60","Kean",2.15425404896035,"NJAC"
"61","Kenyon",2.12943102068913,"NCAC"
"62","Ramapo",2.12458931738321,"NJAC"
"63","Stevenson",2.02442335323372,"MACC"
"64","Sewanee",1.97696755845325,"SAA"
"65","WPI",1.9659605793072,"NEWMAC"
"66","William Paterson",1.95648164809126,"NJAC"
"67","Ohio Northern",1.93681161170605,"OAC"
"68","Knox",1.93067913894549,"MWC"
"69","Pacific Lutheran",1.88848574921446,"NWC"
"70","UW-Whitewater",1.86719833079798,"WIAC"
"71","Simpson",1.84231343127233,"ARC"
"72","Carthage",1.79427588570812,"CCIW"
"73","Union",1.79256086323643,"LL"
"74","Rochester",1.77833215957687,"UAA"
"75","Salisbury",1.7674648636604,"CAC"
"76","Oswego State",1.74505856404848,"SUNYAC"
"77","Augsburg",1.74204945380742,"MIAC"
"78","Puget Sound",1.70777777812793,"NWC"
"79","Willamette",1.68040371146847,"NWC"
"80","Williams",1.6553484612228,"NESCAC"
"81","Staten Island",1.61080735146671,"CUNYAC"
"82","Lebanon Valley",1.6028713407755,"MACC"
"83","Babson",1.5865391732153,"NEWMAC"
