"","Team","Rating","Conference"
"1","Pomona-Pitzer",13.677915862757,"SCIAC"
"2","Messiah",12.1952086787973,"MACC"
"3","Christopher Newport",10.4828134259367,"CAC"
"4","Arcadia",10.1627502961092,"MACC"
"5","Gettysburg",9.50913959408875,"CC"
"6","MIT",9.3631164551734,"NEWMAC"
"7","William Smith",8.75069186278494,"LL"
"8","Washington U.",8.7383037349426,"UAA"
"9","Wheaton (Ill.)",8.15961021880464,"CCIW"
"10","TCNJ",7.91764524811169,"NJAC"
"11","Johns Hopkins",7.54118987933666,"CC"
"12","Chicago",6.80219759741632,"UAA"
"13","Tufts",6.30240283500472,"NESCAC"
"14","Centre",6.27510468220916,"SAA"
"15","Dickinson",5.77090898622337,"CC"
"16","Geneseo State",5.76207388855039,"SUNYAC"
"17","Washington and Lee",5.57907535275507,"ODAC"
"18","Haverford",5.40503227235972,"CC"
"19","McDaniel",4.91468114461837,"CC"
"20","Middlebury",4.75055336919064,"NESCAC"
"21","Chapman",4.74419545448551,"SCIAC"
"22","Stevens",4.70424664129479,"MACF"
"23","St. Thomas",4.36932669410624,"MIAC"
"24","Swarthmore",4.1505734847894,"CC"
"25","Randolph-Macon",4.03617543013439,"ODAC"
"26","Case Western Reserve",3.84921613710569,"UAA"
"27","Hamilton",3.61155428416916,"NESCAC"
"28","Otterbein",3.59703864939904,"OAC"
"29","Williams",3.59123836438653,"NESCAC"
"30","Claremont-Mudd-Scripps",3.52831762952698,"SCIAC"
"31","Trinity (Texas)",3.43118862455211,"SCAC"
"32","Rochester",3.3619611851126,"UAA"
"33","Wartburg",3.35199982627278,"ARC"
"34","Susquehanna",3.10302991507557,"LAND"
"35","Pacific Lutheran",3.05343773331803,"NWC"
"36","Elizabethtown",3.04573565906133,"LAND"
"37","Virginia Wesleyan",3.04494339981393,"ODAC"
"38","Misericordia",2.81475122148419,"MACF"
"39","Emory",2.77832643058075,"UAA"
"40","St. Lawrence",2.73045314062583,"LL"
"41","Roanoke",2.66369116861678,"ODAC"
"42","Salisbury",2.65769961323773,"CAC"
"43","Lynchburg",2.51101467994821,"ODAC"
"44","Cal Lutheran",2.39645410924981,"SCIAC"
"45","Wesleyan",2.38251575831175,"NESCAC"
"46","RIT",2.37751679188131,"LL"
"47","Ithaca",2.33862920572872,"LL"
"48","Montclair State",2.32208542448449,"NJAC"
"49","Amherst",2.3002945405837,"NESCAC"
"50","Capital",2.29623904133417,"OAC"
"51","Hardin-Simmons",2.28137093706038,"ASC"
"52","WPI",2.18302053822598,"NEWMAC"
"53","Redlands",2.08973483628708,"SCIAC"
"54","Stockton",2.08652673217707,"NJAC"
"55","Washington College",2.07191963525455,"CC"
"56","Denison",2.0030882492201,"NCAC"
"57","Ohio Northern",1.96786479857617,"OAC"
"58","Illinois Wesleyan",1.94213690786154,"CCIW"
"59","Puget Sound",1.93009350437962,"NWC"
"60","Scranton",1.89945876330026,"LAND"
"61","UW-La Crosse",1.88579855536455,"WIAC"
"62","Nazareth",1.81663294055366,"E8"
"63","New York University",1.79656820944635,"UAA"
"64","Hope",1.78250078222904,"MIAA"
"65","Augsburg",1.77358296865281,"MIAC"
"66","Occidental",1.76070107389251,"SCIAC"
"67","DeSales",1.7367193268195,"MACF"
"68","Wheaton (Mass.)",1.73603187085646,"NEWMAC"
"69","Cortland State",1.7225547010328,"SUNYAC"
"70","Bethel",1.71324998133572,"MIAC"
"71","Texas-Dallas",1.70806969575602,"ASC"
"72","Rowan",1.70083280984531,"NJAC"
"73","Connecticut College",1.66588012427427,"NESCAC"
"74","Carnegie Mellon",1.56550422540327,"UAA"
"75","Carleton",1.55942284053507,"MIAC"
"76","UW-Eau Claire",1.55129167594393,"WIAC"
"77","Franklin and Marshall",1.54007545203092,"CC"
"78","Muhlenberg",1.53224274711419,"CC"
"79","York (Pa.)",1.52588163320584,"CAC"
"80","Brandeis",1.51489778747197,"UAA"
"81","Adrian",1.50724423845674,"MIAA"
"82","Bridgewater (Va.)",1.49938470169503,"ODAC"
"83","Concordia (Wis.)",1.47056880043201,"NACC"
"84","Ohio Wesleyan",1.46872836395578,"NCAC"
"85","Ursinus",1.43017971258782,"CC"
"86","Catholic",1.39810530224071,"LAND"
"87","Skidmore",1.38842574106776,"LL"
"88","Maryville (Tenn.)",1.38555367674558,"USAC"
"89","Dominican",1.37609202011489,"NACC"
"90","Nebraska Wesleyan",1.3623119820905,"ARC"
"91","UW-Stevens Point",1.35278887170744,"WIAC"
"92","Mary Washington",1.34800272075724,"CAC"
"93","Whittier",1.34181205182364,"SCIAC"
"94","Dubuque",1.30348973620524,"ARC"
"95","Bowdoin",1.29968781581102,"NESCAC"
"96","William Paterson",1.29504889390616,"NJAC"
"97","Clarkson",1.28884601628716,"LL"
"98","Loras",1.27104793114966,"ARC"
"99","Moravian",1.25761447595,"LAND"
"100","Stevenson",1.24792336431657,"MACC"
"101","North Central (Ill.)",1.22158284151915,"CCIW"
"102","Farmingdale State",1.20967920884965,"SKY"
"103","Webster",1.19182245835525,"SLIAC"
"104","Endicott",1.17576702532152,"CCC"
"105","Colby",1.14828749835173,"NESCAC"
"106","Springfield",1.13970475689475,"NEWMAC"
"107","Pitt-Greensburg",1.13710198151898,"AMCC"
"108","Cabrini",1.11475863816378,"AEC"
"109","Greensboro",1.1101682602136,"USAC"
"110","Saint Benedict",1.10511880834652,"MIAC"
"111","Trinity (Conn.)",1.092107885254,"NESCAC"
"112","Oneonta State",1.05057808525436,"SUNYAC"
"113","Penn State-Berks",1.04626240590723,"NEAC"
"114","Willamette",1.04405760832443,"NWC"
"115","Wittenberg",1.03536218420293,"NCAC"
"116","McMurry",1.02044896733293,"ASC"
"117","Coast Guard",1.01895570265016,"NEWMAC"
"118","Piedmont",1.01652321830781,"USAC"
"119","Linfield",1.01568342701852,"NWC"
"120","DePauw",1.0144478957172,"NCAC"
"121","Brockport State",1.00860538964116,"SUNYAC"
"122","RPI",0.992837070531479,"LL"
"123","Wooster",0.990587499899447,"NCAC"
"124","Lesley",0.971909719432143,"NECC"
"125","UW-Whitewater",0.966112023133959,"WIAC"
"126","Plattsburgh State",0.945858773707688,"SUNYAC"
"127","Vassar",0.934086623010186,"LL"
"128","Eastern Mennonite",0.929959696104159,"ODAC"
"129","St. Catherine",0.927437725278651,"MIAC"
"130","Carthage",0.921303378264722,"CCIW"
"131","Shenandoah",0.906024842370042,"ODAC"
"132","UC Santa Cruz",0.892160621240977,"ACAA"
"133","Knox",0.889117732418549,"MWC"
"134","Monmouth",0.884233429024358,"MWC"
"135","John Carroll",0.884190748203886,"OAC"
"136","St. Mary's (Md.)",0.856921537605674,"CAC"
"137","Widener",0.846346402169523,"MACC"
"138","Union",0.845415335583259,"LL"
"139","Clark",0.844965858696632,"NEWMAC"
"140","Wilkes",0.826979889921925,"MACF"
"141","Mary Hardin-Baylor",0.825466194430333,"ASC"
"142","UW-Oshkosh",0.817545650435021,"WIAC"
"143","Kenyon",0.804756852618177,"NCAC"
"144","Pfeiffer",0.803229647341498,"USAC"
"145","Drew",0.793025541675813,"LAND"
"146","Rhodes",0.788143773206719,"SAA"
"147","Ferrum",0.779640272726607,"ODAC"
"148","Gordon",0.771263253205735,"CCC"
"149","Simpson",0.759557175349054,"ARC"
"150","Augustana",0.743550930403986,"CCIW"
"151","Hood",0.736918082638994,"MACC"
"152","FDU-Florham",0.73657821694352,"MACF"
"153","Utica",0.71980830800611,"E8"
"154","Kalamazoo",0.718855213385606,"MIAA"
"155","Babson",0.71656302076844,"NEWMAC"
"156","Albright",0.71335972584283,"MACC"
"157","Berry",0.705647115100811,"SAA"
"158","Western Connecticut",0.689192735155886,"LEC"
"159","Fontbonne",0.674777968714143,"SLIAC"
"160","Alfred",0.67354328479111,"E8"
"161","Hartwick",0.672004362773914,"E8"
"162","Buffalo State",0.660479967236019,"SUNYAC"
"163","Potsdam State",0.65878926136393,"SUNYAC"
"164","Smith",0.657099538639987,"NEWMAC"
"165","St. Olaf",0.647439747567539,"MIAC"
"166","Mass-Boston",0.622055093801009,"LEC"
"167","Fredonia State",0.61715034868444,"SUNYAC"
"168","Centenary (La.)",0.597249009212793,"SCAC"
"169","Hanover",0.562120338260471,"HCAC"
"170","Baldwin Wallace",0.554832222120347,"OAC"
"171","Eastern",0.553288675723955,"MACF"
"172","Roger Williams",0.546049055266333,"CCC"
"173","Salve Regina",0.535072897365058,"CCC"
"174","Carroll",0.523027430192706,"CCIW"
"175","Emerson",0.522554007221419,"NEWMAC"
"176","George Fox",0.513091810304839,"NWC"
"177","Coe",0.510969451500908,"ARC"
"178","Saint Mary's (Minn.)",0.507658590080766,"MIAC"
"179","Whitworth",0.503439147008019,"NWC"
"180","Alma",0.499780974822491,"MIAA"
"181","Elmhurst",0.499034435871954,"CCIW"
"182","Southwestern",0.496581575638165,"SCAC"
"183","Macalester",0.482269207025826,"MIAC"
"184","Houghton",0.480837422877831,"E8"
"185","Sewanee",0.461774642564852,"SAA"
"186","Sage",0.458297021467824,"E8"
"187","St. Scholastica",0.456057038589934,"UMAC"
"188","Mount St. Joseph",0.444912156494839,"HCAC"
"189","MSOE",0.443480697772641,"NACC"
"190","Worcester State",0.427592129050599,"MASCAC"
"191","Calvin",0.425849844171514,"MIAA"
"192","Birmingham-Southern",0.419860371316965,"SAA"
"193","Millikin",0.40630224258528,"CCIW"
"194","Luther",0.405269870395309,"ARC"
"195","Belhaven",0.404246259201172,"ASC"
"196","Hendrix",0.403885740525301,"SAA"
"197","St. Joseph's (Maine)",0.402483793441168,"GNAC"
"198","New Paltz State",0.39560266137056,"SUNYAC"
"199","Oswego State",0.391763429656944,"SUNYAC"
"200","Rose-Hulman",0.390938226333893,"HCAC"
"201","Westminster (Pa.)",0.388215577821604,"PrAC"
"202","LeTourneau",0.384102257581743,"ASC"
"203","Anderson",0.378444292657368,"HCAC"
"204","Wilmington",0.370734517543109,"OAC"
"205","Chatham",0.367695417721865,"PrAC"
"206","Lewis and Clark",0.365980377600516,"NWC"
"207","Lebanon Valley",0.36184072260788,"MACC"
"208","St. Norbert",0.35646706911651,"MWC"
"209","Johnson and Wales",0.354696148594635,"GNAC"
"210","Penn State-Harrisburg",0.3443842402052,"NEAC"
"211","Guilford",0.343677286359724,"ODAC"
"212","Cornell",0.343618421753154,"MWC"
"213","UW-River Falls",0.339520238431624,"WIAC"
"214","Rutgers-Newark",0.33705715820168,"NJAC"
"215","Bard",0.333141981344088,"LL"
"216","University of Dallas",0.331377769174234,"SCAC"
"217","Concordia-Moorhead",0.3262231579644,"MIAC"
"218","University of New England",0.319921360268447,"CCC"
"219","Emmanuel",0.318233938623418,"GNAC"
