"","Team","Rating","Conference"
"1","Messiah",12.8163543245575,"MACC"
"2","Dickinson",8.85829057431898,"CC"
"3","Pomona-Pitzer",8.70285902003007,"SCIAC"
"4","MIT",8.32681600647816,"NEWMAC"
"5","Centre",7.9578220180325,"SAA"
"6","TCNJ",7.93103393537173,"NJAC"
"7","Arcadia",7.9035933692431,"MACC"
"8","Christopher Newport",7.71265076210726,"CAC"
"9","Johns Hopkins",7.33258388237928,"CC"
"10","William Smith",7.18363231427553,"LL"
"11","Randolph-Macon",6.81240245793656,"ODAC"
"12","Cal Lutheran",6.36861044737771,"SCIAC"
"13","Wheaton (Ill.)",6.18471411326474,"CCIW"
"14","Haverford",6.1704506227924,"CC"
"15","Gettysburg",6.13169376041552,"CC"
"16","Washington U.",5.85550596279514,"UAA"
"17","Salisbury",5.50881943553999,"CAC"
"18","Tufts",5.27444712688933,"NESCAC"
"19","Claremont-Mudd-Scripps",4.94996521841214,"SCIAC"
"20","Swarthmore",4.66414038405805,"CC"
"21","McDaniel",4.64752685952264,"CC"
"22","Chapman",4.5961734297061,"SCIAC"
"23","Stevens",4.48817904067258,"MACF"
"24","Washington and Lee",4.22268133494502,"ODAC"
"25","Chicago",4.04903378047698,"UAA"
"26","Middlebury",4.04268083375156,"NESCAC"
"27","Emory",4.00729819428945,"UAA"
"28","Virginia Wesleyan",3.90212767870435,"ODAC"
"29","Amherst",3.88796096178154,"NESCAC"
"30","Geneseo State",3.64800232827303,"SUNYAC"
"31","Trinity (Texas)",3.31764569643995,"SCAC"
"32","Case Western Reserve",3.29773948572386,"UAA"
"33","St. Thomas",3.21750987242111,"MIAC"
"34","Pacific Lutheran",3.09338130754034,"NWC"
"35","Elizabethtown",3.05329719592559,"LAND"
"36","Susquehanna",2.99284680780394,"LAND"
"37","Lynchburg",2.98680563657353,"ODAC"
"38","Otterbein",2.9739476301088,"OAC"
"39","Misericordia",2.86441052607353,"MACF"
"40","Williams",2.84782260518281,"NESCAC"
"41","Roanoke",2.81550490321544,"ODAC"
"42","Ohio Northern",2.80657544030075,"OAC"
"43","Hardin-Simmons",2.78878906703609,"ASC"
"44","Franklin and Marshall",2.69341979351331,"CC"
"45","Muhlenberg",2.58447036966533,"CC"
"46","Rochester",2.54367348395912,"UAA"
"47","Occidental",2.50589309038153,"SCIAC"
"48","Wartburg",2.49980259112097,"ARC"
