"","Team","Rating","Conference"
"1","Lewis and Clark",47.5999746405826,"NWC"
"2","MIT",27.0005817099554,"NEWMAC"
"3","Swarthmore",24.8803450877408,"CC"
"4","Hardin-Simmons",22.1389729563493,"ASC"
"5","Mount Union",15.0159961685823,"OAC"
"6","Springfield",14.4059217185936,"NEWMAC"
"7","Piedmont",13.8844280683724,"USAC"
"8","UW-Stevens Point",13.8446064794383,"WIAC"
"9","Rhodes",13.2833753145567,"SAA"
"10","Franklin and Marshall",12.3923358930072,"CC"
"11","Keene State",12.0049347654947,"LEC"
"12","Stevens",11.1532155004468,"E8"
"13","Hood",11.1530434541139,"MACC"
"14","New York University",10.8102043928714,"UAA"
"15","Cabrini",8.33713791896725,"CSAC"
"16","Brandeis",8.00328984366314,"UAA"
"17","Amherst",7.76879825713675,"NESCAC"
"18","Macalester",7.6914454250001,"MIAC"
"19","Gordon",7.43500389417257,"CCC"
"20","Endicott",7.20296085929681,"CCC"
"21","Western Connecticut",6.66940820305262,"LEC"
"22","Colby-Sawyer",6.66940820305261,"NAC"
"23","TCNJ",6.49999999999999,"NJAC"
"24","Lasell",5.33552656244209,"GNAC"
"25","Oberlin",4.81902838888788,"NCAC"
"26","Connecticut College",4.74149141161586,"NESCAC"
"27","Greensboro",4.33333333333333,"USAC"
"28","Maryville (Tenn.)",4.02708527525274,"USAC"
"29","Puget Sound",3.79615384615387,"NWC"
"30","Vassar",3.60366751907195,"LL"
"31","Birmingham-Southern",3.40599170975016,"SAA"
"32","St. Thomas",3.36449495086987,"MIAC"
"33","UW-La Crosse",3.36449339117074,"WIAC"
"34","Gustavus Adolphus",3.36449289100415,"MIAC"
"35","Trinity (D.C.)",3,"IND"
"36","Moravian",2.875,"LAND"
"37","Howard Payne",2.77688541297676,"ASC"
"38","Hamline",2.62915786795091,"MIAC"
"39","Mount Ida",2.625,"GNAC"
"40","Claremont-Mudd-Scripps",2.53076923076925,"SCIAC"
"41","Wheaton (Mass.)",2.44174912224704,"NEWMAC"
"42","Colby",2.43519799190614,"NESCAC"
"43","Wentworth",2.40098695309894,"CCC"
"44","St. Joseph (Conn.)",2.34232365145228,"GNAC"
"45","Bowdoin",2.33063947714103,"NESCAC"
"46","Immaculata",2.23060541949882,"CSAC"
"47","George Fox",2.19096488995909,"NWC"
"48","Coast Guard",2.125,"NEWMAC"
"49","Bryn Athyn",2,"NEAC"
"50","CCNY",2,"CUNYAC"
"51","Occidental",2,"SCIAC"
"52","Sarah Lawrence",2,"SKY"
"53","Wesleyan",2,"NESCAC"
