"","Team","Rating","Conference"
"1","Chicago",23.0264224946334,"UAA"
"2","TCNJ",11.3809178113189,"NJAC"
"3","Christopher Newport",8.43980604900248,"CAC"
"4","Washington U.",7.55016352409551,"UAA"
"5","Williams",6.40729118785404,"NESCAC"
"6","William Smith",6.37315240629091,"LL"
"7","MIT",6.35221063347313,"NEWMAC"
"8","Hardin-Simmons",6.10458154862436,"ASC"
"9","Geneseo State",5.81958190117582,"SUNYAC"
"10","UW-La Crosse",5.80107010839573,"WIAC"
"11","Messiah",5.68662137320181,"MACC"
"12","Trinity (Texas)",5.37195288985149,"SCAC"
"13","Hope",5.2032397103728,"MIAA"
"14","Loras",5.06753171117557,"IIAC"
"15","Wheaton (Ill.)",5.05742846328067,"CCIW"
"16","Johns Hopkins",4.8489803992304,"CC"
"17","Illinois Wesleyan",4.61185200294183,"CCIW"
"18","Connecticut College",4.54518779583577,"NESCAC"
"19","Carnegie Mellon",3.97025906816161,"UAA"
"20","St. Thomas",3.95743687524927,"MIAC"
"21","Brandeis",3.49565258985782,"UAA"
"22","Western Connecticut",3.45582892427752,"LEC"
"23","Swarthmore",3.4072314211121,"CC"
"24","Misericordia",3.34530004936225,"MACF"
"25","Lynchburg",3.33624999655093,"ODAC"
"26","Pomona-Pitzer",3.29369332429939,"SCIAC"
"27","Wartburg",3.28556043212213,"IIAC"
"28","UW-Whitewater",3.15170362144482,"WIAC"
"29","Middlebury",2.92593279540703,"NESCAC"
"30","Tufts",2.9243928898364,"NESCAC"
"31","Springfield",2.89639135334867,"NEWMAC"
"32","Cal Lutheran",2.86950617833088,"SCIAC"
"33","Ohio Northern",2.81945740602875,"OAC"
"34","Stevens",2.79955161122123,"E8"
"35","Rowan",2.72775628886165,"NJAC"
"36","Virginia Wesleyan",2.71943880729917,"ODAC"
"37","Pacific Lutheran",2.7085800106682,"NWC"
"38","New York University",2.65504099493622,"UAA"
"39","Emory",2.59123047988213,"UAA"
"40","Augsburg",2.56702262839184,"MIAC"
"41","McDaniel",2.48687679025249,"CC"
"42","Scranton",2.47711493491764,"LAND"
"43","Wheaton (Mass.)",2.46214682632036,"NEWMAC"
"44","Amherst",2.36979683895065,"NESCAC"
"45","Adrian",2.35021269531538,"MIAA"
"46","Claremont-Mudd-Scripps",2.29785288598206,"SCIAC"
"47","Stevenson",2.26165292463145,"MACC"
"48","RIT",2.2564274013286,"LL"
"49","St. Lawrence",2.24485584986231,"LL"
"50","Nazareth",2.19870279551784,"E8"
"51","La Verne",2.15944180836914,"SCIAC"
"52","Texas-Dallas",2.13225802359263,"ASC"
"53","Vassar",2.13172766052701,"LL"
"54","Central",2.13027284143721,"IIAC"
"55","Plattsburgh State",2.12275141692252,"SUNYAC"
"56","Catholic",2.11876046361045,"LAND"
"57","Hamilton",2.1018424550108,"NESCAC"
"58","Arcadia",1.95649550661498,"MACC"
"59","Mary Hardin-Baylor",1.94463213284641,"ASC"
"60","Saint Benedict",1.92530818089333,"MIAC"
"61","Gettysburg",1.89895033454965,"CC"
"62","Texas-Tyler",1.8830259367987,"ASC"
"63","Kalamazoo",1.83507069871517,"MIAA"
"64","Johnson and Wales",1.81591120075728,"GNAC"
"65","Haverford",1.78139542436953,"CC"
"66","Albion",1.76656287388564,"MIAA"
"67","Farmingdale State",1.75334660849852,"SKY"
"68","Dickinson",1.73916725928344,"CC"
"69","Wesleyan",1.73519733874717,"NESCAC"
"70","Trinity (Conn.)",1.73156931866514,"NESCAC"
"71","Gustavus Adolphus",1.72686375278516,"MIAC"
"72","Bates",1.67491962913012,"NESCAC"
"73","Chapman",1.67114290898878,"SCIAC"
"74","Susquehanna",1.67034142816987,"LAND"
"75","Centre",1.64068844533024,"SAA"
"76","Bowdoin",1.63578564588724,"NESCAC"
"77","UW-Stevens Point",1.63244498560637,"WIAC"
"78","Bridgewater (Va.)",1.61238401509482,"ODAC"
"79","Roanoke",1.60727311926652,"ODAC"
"80","Whittier",1.59662306480356,"SCIAC"
"81","St. Mary's (Md.)",1.59477632716757,"CAC"
"82","Moravian",1.59208541456206,"LAND"
"83","Salisbury",1.54233719398495,"CAC"
