"","Team","Rating","Conference"
"1","TCNJ",23.0635526825893,"NJAC"
"2","Chicago",19.697182140521,"UAA"
"3","Johns Hopkins",10.3090778844857,"CC"
"4","Christopher Newport",9.66106973428079,"CAC"
"5","Hardin-Simmons",7.32285142728859,"ASC"
"6","Messiah",7.08057505974775,"MACC"
"7","MIT",6.99780445710394,"NEWMAC"
"8","Western Connecticut",6.90170130445429,"LEC"
"9","Geneseo State",6.85046395175871,"SUNYAC"
"10","Hope",6.81768243883579,"MIAA"
"11","William Smith",6.50350541179702,"LL"
"12","Washington U.",6.13360415063504,"UAA"
"13","Emory",5.70426177936315,"UAA"
"14","Trinity (Texas)",5.29885014899731,"SCAC"
"15","Swarthmore",5.26178074815861,"CC"
"16","Williams",4.90190244645056,"NESCAC"
"17","Loras",4.56837079518442,"IIAC"
"18","Carnegie Mellon",4.44758903290125,"UAA"
"19","Illinois Wesleyan",4.09201917573357,"CCIW"
"20","UW-La Crosse",3.95962771016284,"WIAC"
"21","St. Thomas",3.92199380063689,"MIAC"
"22","Stevens",3.58517881237718,"E8"
"23","Pacific Lutheran",3.58019285745518,"NWC"
"24","New York University",3.52792509447588,"UAA"
"25","UW-Whitewater",3.49115883555077,"WIAC"
"26","St. Lawrence",3.45606174914821,"LL"
"27","Rowan",3.12829928236242,"NJAC"
"28","Brandeis",3.00918699368683,"UAA"
"29","Virginia Wesleyan",2.98930579149874,"ODAC"
"30","Nazareth",2.89959495626837,"E8"
"31","Vassar",2.8551700238036,"LL"
"32","Wheaton (Ill.)",2.84910451904944,"CCIW"
"33","Connecticut College",2.83775865903843,"NESCAC"
"34","McDaniel",2.78803538904931,"CC"
"35","Wartburg",2.73961173349656,"IIAC"
"36","RIT",2.66962582873902,"LL"
"37","Ohio Northern",2.66415569986786,"OAC"
"38","Kalamazoo",2.64827721336113,"MIAA"
"39","Misericordia",2.56911394858,"MACF"
"40","Springfield",2.55958490970321,"NEWMAC"
"41","Lynchburg",2.4600591774091,"ODAC"
"42","UW-Stevens Point",2.346034221865,"WIAC"
"43","Texas-Dallas",2.33606600149483,"ASC"
"44","Pomona-Pitzer",2.33571239151791,"SCIAC"
"45","Susquehanna",2.29039342923632,"LAND"
"46","Cal Lutheran",2.24962467974444,"SCIAC"
"47","RPI",2.20825111514444,"LL"
"48","Catholic",2.20507250536424,"LAND"
"49","Scranton",2.20303250462027,"LAND"
"50","Coe",2.12689997775488,"IIAC"
"51","Adrian",2.08641173632043,"MIAA"
"52","Wheaton (Mass.)",2.0348428293823,"NEWMAC"
"53","Central",1.9850876623737,"IIAC"
"54","Gustavus Adolphus",1.97206834312024,"MIAC"
"55","Claremont-Mudd-Scripps",1.96899365441001,"SCIAC"
"56","Bridgewater (Va.)",1.95570609132397,"ODAC"
"57","Otterbein",1.94958673621829,"OAC"
"58","Hamline",1.91404521844489,"MIAC"
"59","Texas-Tyler",1.88777557184876,"ASC"
"60","Bates",1.86324492307733,"NESCAC"
"61","Brockport State",1.82618537276487,"SUNYAC"
"62","Cortland State",1.80130991655443,"SUNYAC"
"63","Tufts",1.78429983609087,"NESCAC"
"64","Salisbury",1.74947443492953,"CAC"
"65","Chapman",1.72561398915781,"SCIAC"
"66","Amherst",1.70055657933433,"NESCAC"
"67","Plattsburgh State",1.68106947595105,"SUNYAC"
"68","Albion",1.67485201114611,"MIAA"
"69","Hamilton",1.66332749820476,"NESCAC"
"70","Keene State",1.64670177025245,"LEC"
"71","Calvin",1.64062287013183,"MIAA"
"72","Puget Sound",1.63296216888795,"NWC"
"73","Saint Benedict",1.62693834567887,"MIAC"
"74","Willamette",1.60824571610984,"NWC"
"75","Centre",1.59091270048961,"SAA"
"76","Wesleyan",1.58650332417969,"NESCAC"
"77","La Verne",1.55966700720967,"SCIAC"
"78","Rhodes",1.52942769330554,"SAA"
"79","Farmingdale State",1.51873098232941,"SKY"
"80","Arcadia",1.50210991977251,"MACC"
"81","Oneonta State",1.49508840615338,"SUNYAC"
"82","Moravian",1.48378895348486,"LAND"
"83","Mary Hardin-Baylor",1.4601940034622,"ASC"
"84","Grove City",1.45898437214077,"PrAC"
"85","Webster",1.45232404475616,"SLIAC"
"86","Middlebury",1.44527274531443,"NESCAC"
"87","Washington and Jefferson",1.43850991014491,"PrAC"
"88","Oberlin",1.42239692811036,"NCAC"
"89","Dickinson",1.39685167553357,"CC"
"90","Augsburg",1.39362253959223,"MIAC"
"91","Hendrix",1.38771755659546,"SAA"
