"","Team","Rating","Conference"
"1","Chicago",6.76143611165005,"UAA"
"2","Drew",5.81875965023832,"LAND"
"3","Johns Hopkins",5.71114148786786,"CC"
"4","Calvin",5.29197737546214,"MIAA"
"5","Rutgers-Newark",5.26951260431247,"NJAC"
"6","Trinity (Texas)",5.22371888337202,"SCAC"
"7","Rowan",5.045673721469,"NJAC"
"8","John Carroll",4.9907975708409,"OAC"
"9","Carnegie Mellon",4.6503972561355,"UAA"
"10","Lycoming",4.49364702255483,"MACC"
"11","Messiah",4.446085632146,"MACC"
"12","Kenyon",3.8574000953939,"NCAC"
"13","Tufts",3.83666996895935,"NESCAC"
"14","Cortland State",3.65072398097289,"SUNYAC"
"15","Connecticut College",3.51275747087686,"NESCAC"
"16","Washington and Lee",3.392984431261,"ODAC"
"17","Springfield",3.38997362027881,"NEWMAC"
"18","Redlands",3.23075979799682,"SCIAC"
"19","Mary Hardin-Baylor",3.09328056731462,"ASC"
"20","Oneonta State",2.98987722958435,"SUNYAC"
"21","Haverford",2.9600306394039,"CC"
"22","Brandeis",2.93854128517199,"UAA"
"23","Puget Sound",2.91793033466586,"NWC"
"24","Ohio Wesleyan",2.90745140175908,"NCAC"
"25","Texas-Tyler",2.811240568379,"ASC"
"26","Transylvania",2.80332255356174,"HCAC"
"27","Emory",2.77204486717342,"UAA"
"28","Colorado College",2.65563551848811,"SCAC"
"29","Elmhurst",2.65258151161569,"CCIW"
"30","Rochester",2.60943697618896,"UAA"
"31","Lebanon Valley",2.59900166518036,"MACC"
"32","Gettysburg",2.43767944265304,"CC"
"33","Washington U.",2.41781785492687,"UAA"
"34","North Park",2.37441728731569,"CCIW"
"35","Case Western Reserve",2.36598688637221,"UAA"
"36","Ohio Northern",2.31282976393378,"OAC"
"37","William Paterson",2.30997594964332,"NJAC"
"38","University of Dallas",2.29663817573729,"SCAC"
"39","Pacific Lutheran",2.24131082635541,"NWC"
"40","Whitman",2.20666543063843,"NWC"
"41","Cal Lutheran",2.20074534748312,"SCIAC"
"42","Oglethorpe",2.18894562891766,"SAA"
"43","Wheaton (Ill.)",2.17630413798448,"CCIW"
"44","Lynchburg",2.15487720438103,"ODAC"
"45","Christopher Newport",2.13644697086423,"CAC"
"46","St. Thomas",2.13529130803403,"MIAC"
"47","Plattsburgh State",2.13129909039662,"SUNYAC"
"48","Penn State-Behrend",2.12889725515701,"AMCC"
"49","Western New England",2.11577650767061,"CCC"
"50","Endicott",2.06562037491618,"CCC"
"51","Randolph",2.03097089811914,"ODAC"
"52","Skidmore",2.01913370209411,"LL"
"53","Bowdoin",2.01894289700448,"NESCAC"
"54","Wartburg",2.00200707326253,"IIAC"
"55","Occidental",1.97796660664948,"SCIAC"
"56","Heidelberg",1.90962875250344,"OAC"
"57","Mary Washington",1.90897361189721,"CAC"
"58","Texas-Dallas",1.9067186444303,"ASC"
"59","WPI",1.8970831364707,"NEWMAC"
"60","Stevens",1.86625993007898,"E8"
"61","Randolph-Macon",1.85843655182248,"ODAC"
"62","Eastern",1.80741808271371,"MACF"
"63","Whitworth",1.79533792346916,"NWC"
"64","Pomona-Pitzer",1.7949493976079,"SCIAC"
"65","Scranton",1.79295738595061,"LAND"
"66","Austin",1.78277411665391,"SCAC"
"67","St. Joseph's (Maine)",1.7804745802314,"GNAC"
"68","Babson",1.77337826299839,"NEWMAC"
"69","Franklin and Marshall",1.76374973149999,"CC"
"70","Stockton",1.75142878531311,"NJAC"
"71","RPI",1.74269764681725,"LL"
"72","Oswego State",1.72323921677698,"SUNYAC"
"73","Thomas More",1.71151941701382,"PrAC"
"74","Buffalo State",1.69816180381121,"SUNYAC"
"75","Dickinson",1.68553872646053,"CC"
"76","Vassar",1.66289181478144,"LL"
"77","Elizabethtown",1.65549811925182,"LAND"
"78","Centre",1.64806087617201,"SAA"
"79","Willamette",1.62890995482434,"NWC"
"80","Marietta",1.61634812056087,"OAC"
"81","Wesleyan",1.61541134329638,"NESCAC"
"82","Roanoke",1.61504949104701,"ODAC"
"83","Oberlin",1.60513820013922,"NCAC"
"84","Colby",1.60124716663415,"NESCAC"
"85","Middlebury",1.59189745091095,"NESCAC"
"86","Otterbein",1.58607306112928,"OAC"
"87","Penn State-Harrisburg",1.53480093756738,"CAC"
"88","St. Mary's (Md.)",1.53462670677621,"CAC"
"89","Catholic",1.53232990143574,"LAND"
"90","Geneva",1.52301662833273,"PrAC"
"91","St. John Fisher",1.5119833622395,"E8"
"92","UW-Whitewater",1.51108056077591,"WIAC"
"93","Loras",1.50131519042657,"IIAC"
"94","Illinois Wesleyan",1.48795004095646,"CCIW"
"95","Macalester",1.48363104074827,"MIAC"
"96","Manhattanville",1.47554974171628,"MACF"
"97","New Paltz State",1.47320538688123,"SUNYAC"
"98","Williams",1.46495106051579,"NESCAC"
"99","Carthage",1.45173542646331,"CCIW"
"100","Simpson",1.43904206405169,"IIAC"
"101","Gordon",1.43631126866423,"CCC"
"102","Salisbury",1.42931540070888,"CAC"
"103","New York University",1.4251742117732,"UAA"
"104","York (Pa.)",1.42492719915822,"CAC"
"105","Greensboro",1.41353591333333,"USAC"
"106","Eastern Connecticut",1.3969521498079,"LEC"
"107","Brockport State",1.39397375377673,"SUNYAC"
"108","Geneseo State",1.37758981141073,"SUNYAC"
"109","Hamilton",1.35554533659077,"NESCAC"
"110","Hope",1.33047867476192,"MIAA"
"111","Hobart",1.3304624027658,"LL"
"112","Grove City",1.32033493100242,"PrAC"
"113","Mass-Boston",1.30905926731888,"LEC"
"114","Benedictine",1.30407771939464,"NACC"
"115","Dominican",1.29537433216358,"NACC"
"116","Johnson and Wales",1.28998489641303,"GNAC"
"117","Luther",1.2891734729525,"IIAC"
"118","Fredonia State",1.28484747341145,"SUNYAC"
"119","Medaille",1.28268928207243,"AMCC"
"120","Maryville (Tenn.)",1.25848508911711,"USAC"
"121","Schreiner",1.25730524567988,"SCAC"
"122","TCNJ",1.25470948493004,"NJAC"
"123","St. Lawrence",1.25283535805938,"LL"
"124","Chapman",1.2459380113214,"SCIAC"
"125","St. Norbert",1.21554697326871,"MWC"
"126","Moravian",1.20650155599315,"LAND"
"127","Denison",1.20528246412134,"NCAC"
"128","MIT",1.17012874879289,"NEWMAC"
"129","Capital",1.16553389301572,"OAC"
"130","Concordia (Texas)",1.16520621201421,"ASC"
"131","Montclair State",1.15945437762916,"NJAC"
"132","Southwestern",1.1541781819269,"SCAC"
"133","Ithaca",1.15402310017522,"LL"
"134","Union",1.12831848239657,"LL"
"135","Hampden-Sydney",1.12561281743852,"ODAC"
"136","Rutgers-Camden",1.12442863797877,"NJAC"
"137","La Verne",1.09893333275151,"SCIAC"
"138","Arcadia",1.07366038686604,"MACC"
"139","Birmingham-Southern",1.07353574565323,"SAA"
"140","Carroll",1.04827762015549,"CCIW"
"141","Nazareth",1.04737335786414,"E8"
"142","Hanover",1.04243343137986,"HCAC"
"143","Amherst",1.02338837282942,"NESCAC"
"144","Hardin-Simmons",1.0179138115245,"ASC"
"145","Sage",0.991174642227359,"E8"
"146","Wooster",0.986679701320171,"NCAC"
"147","Trinity (Conn.)",0.984341873213435,"NESCAC"
"148","Lake Forest",0.981277714637634,"MWC"
"149","Stevenson",0.977224067020609,"MACC"
"150","Ferrum",0.976456628901338,"USAC"
"151","Concordia (Wis.)",0.970726143278305,"NACC"
"152","Goucher",0.96763204548184,"LAND"
"153","LeTourneau",0.964980893427557,"ASC"
"154","Wilmington",0.962511650987217,"OAC"
"155","Franciscan",0.959901135048291,"AMCC"
"156","Dubuque",0.956518483127428,"IIAC"
"157","DeSales",0.946965465092732,"MACF"
"158","Carleton",0.93854117596903,"MIAC"
"159","Mount Union",0.931257309635516,"OAC"
"160","UW-Platteville",0.927804026039461,"WIAC"
"161","RIT",0.922356012276564,"LL"
"162","Alvernia",0.920657678734847,"MACC"
"163","Westfield State",0.915837789928887,"MASCAC"
"164","Hamline",0.904798902205174,"MIAC"
"165","Virginia Wesleyan",0.890628057827784,"ODAC"
"166","Claremont-Mudd-Scripps",0.881950735309442,"SCIAC"
"167","Ramapo",0.88187130966862,"NJAC"
"168","Berry",0.873849438630225,"SAA"
"169","University of the Ozarks",0.871105671012965,"ASC"
"170","Roger Williams",0.869419676097368,"CCC"
"171","Methodist",0.860845845898344,"USAC"
"172","Muhlenberg",0.858605094680793,"CC"
"173","Washington College",0.853098994819354,"CC"
"174","Baldwin Wallace",0.852484616566081,"OAC"
"175","MSOE",0.851589461484266,"NACC"
"176","Kean",0.850430752612047,"NJAC"
"177","Keene State",0.844307091667549,"LEC"
"178","Clarkson",0.839356739797497,"LL"
"179","Wheaton (Mass.)",0.831996544574889,"NEWMAC"
"180","Salve Regina",0.822474641925433,"CCC"
