"","Team","Rating","Conference"
"1","MIT",111.701069015727,"NEWMAC"
"2","Hardin-Simmons",36.7988434556552,"ASC"
"3","Rhodes",36.7943682160128,"SAA"
"4","UW-Stevens Point",28.3490090397997,"WIAC"
"5","Macalester",28.3486266319458,"MIAC"
"6","Amherst",26.4062971058968,"NESCAC"
"7","Piedmont",22.6699224615524,"USAC"
"8","TCNJ",19.9704136813082,"NJAC"
"9","Cabrini",11.1030450769061,"CSAC"
"10","Mount Union",6.67214630203886,"OAC"
"11","Lewis and Clark",6.64787446816486,"NWC"
"12","Oberlin",5.96411277650657,"NCAC"
"13","Gordon",5.8677100705584,"CCC"
"14","Maryville (Tenn.)",4.83132468436426,"USAC"
"15","Bowdoin",4.40103794176862,"NESCAC"
"16","Greensboro",4.33333333333334,"USAC"
"17","Connecticut College",4.17702041990218,"NESCAC"
"18","Moravian",3.49999999999999,"LAND"
"19","George Fox",3.22049632352942,"NWC"
"20","Claremont-Mudd-Scripps",3.02727272727278,"SCIAC"
"21","Trinity (D.C.)",3,"IND"
"22","Wesleyan",2.6318920649058,"NESCAC"
"23","Puget Sound",2.52272727272732,"NWC"
"24","Howard Payne",2.51884477262149,"ASC"
"25","St. Joseph (Conn.)",2.41071325855623,"GNAC"
"26","Mount Ida",2.3125,"GNAC"
"27","Birmingham-Southern",2.22975547158512,"SAA"
"28","Hamline",2.14699754901962,"MIAC"
"29","Middlebury",2.08851020995109,"NESCAC"
"30","Wheaton (Mass.)",2.07856389607898,"NEWMAC"
"31","Bryn Athyn",2,"NEAC"
"32","Occidental",2,"SCIAC"
"33","Wesleyan (Ga.)",2,"GSAC"
"34","Tufts",1.7545947099372,"NESCAC"
"35","CCNY",1.66666666666667,"CUNYAC"
"36","St. Joseph's (L.I.)",1.66666666666667,"SKY"
"37","Earlham",1.54467468805704,"HCAC"
"38","Chicago",1.54426248966266,"UAA"
"39","Emory and Henry",1.5,"ODAC"
"40","Becker",1.3875,"NECC"
"41","Illinois Wesleyan",1.38748946654045,"CCIW"
"42","North Central (Minn.)",1.33333333333333,"UMAC"
"43","Waynesburg",1.25,"PrAC"
"44","Huntingdon",1.23872215386322,"USAC"
"45","Christopher Newport",1.17307476267228,"CAC"
"46","Colby",1.05275682596232,"NESCAC"
"47","Castleton",1.03928194803949,"NAC"
"48","Bates",1,"NESCAC"
"49","Hamilton",1,"NESCAC"
"50","Penn State-Altoona",0.75,"AMCC"
"51","Millsaps",0.371611924169035,"SAA"
"52","Franklin",0.305582037147628,"HCAC"
"53","Trinity (Texas)",0.270100524618364,"SCAC"
"54","Hope",0.240054283448776,"MIAA"
"55","Virginia Wesleyan",0.20372008264339,"ODAC"
"56","Goucher",0.129878180782313,"LAND"
"57","Swarthmore",0.102346264055577,"CC"
"58","Geneseo State",0.0833321652248037,"SUNYAC"
"59","Franklin and Marshall",0.0802639196711451,"CC"
"60","Methodist",0.068256559645082,"USAC"
"61","Wesley",0.0520172924511402,"CAC"
"62","New York University",0.0513363955463391,"UAA"
"63","Stevens",0.0512949342459027,"E8"
"64","Cal Lutheran",0.0452915966438648,"SCIAC"
"65","Thomas More",0.0410985730947765,"PrAC"
"66","Misericordia",0.0400099201664785,"MACF"
"67","Ohio Northern",0.03312692298876,"OAC"
"68","Adrian",0.032993948840183,"MIAA"
"69","Williams",0.0323082235803508,"NESCAC"
"70","Keene State",0.0313189477211757,"LEC"
"71","Vassar",0.0309958094133006,"LL"
"72","Springfield",0.0280055840112352,"NEWMAC"
"73","Hood",0.0267951836042074,"MACC"
"74","Carnegie Mellon",0.0266750344545892,"UAA"
"75","William Paterson",0.0265760007465639,"NJAC"
"76","Colby-Sawyer",0.0235219206624778,"NAC"
