"","Team","Rating","Conference"
"1","Chicago",6.387458867507,"UAA"
"2","Drew",5.61639713187617,"LAND"
"3","Rowan",5.34062701033628,"NJAC"
"4","Calvin",5.17389727887845,"MIAA"
"5","Trinity (Texas)",4.7099967651397,"SCAC"
"6","Messiah",4.51049045831735,"MACC"
"7","Lycoming",4.42084811263991,"MACC"
"8","Johns Hopkins",4.36612613518227,"CC"
"9","John Carroll",4.34907291854597,"OAC"
"10","Carnegie Mellon",4.34224190579645,"UAA"
"11","Rutgers-Newark",4.30658543768374,"NJAC"
"12","Cortland State",3.7511926690897,"SUNYAC"
"13","Tufts",3.72301462567271,"NESCAC"
"14","Kenyon",3.59575531174437,"NCAC"
"15","Connecticut College",3.41217620367538,"NESCAC"
"16","Redlands",3.33011760632586,"SCIAC"
"17","Oneonta State",3.25574628311902,"SUNYAC"
"18","Lebanon Valley",3.06775206037734,"MACC"
"19","Springfield",2.95376735567974,"NEWMAC"
"20","Lynchburg",2.9087244953579,"ODAC"
"21","Mary Hardin-Baylor",2.89363067958801,"ASC"
"22","North Park",2.87930594270048,"CCIW"
"23","Gettysburg",2.77123956352309,"CC"
"24","Texas-Tyler",2.69762582044687,"ASC"
"25","St. Joseph's (Maine)",2.66729352810249,"GNAC"
"26","Brandeis",2.66605621742966,"UAA"
"27","Washington and Lee",2.64320948192736,"ODAC"
"28","Emory",2.53715084207546,"UAA"
"29","Ohio Wesleyan",2.47265883554885,"NCAC"
"30","Colorado College",2.44622562435718,"SCAC"
"31","Williams",2.37293946005798,"NESCAC"
"32","Amherst",2.3546758959433,"NESCAC"
"33","Christopher Newport",2.3153345440989,"CAC"
"34","Oglethorpe",2.30108832755768,"SAA"
"35","Elmhurst",2.29987635554782,"CCIW"
"36","Mary Washington",2.26690953932818,"CAC"
"37","Cal Lutheran",2.26284678894967,"SCIAC"
"38","William Paterson",2.25161940706122,"NJAC"
"39","Transylvania",2.24927150674338,"HCAC"
"40","Occidental",2.2392508749042,"SCIAC"
"41","Haverford",2.23760092694288,"CC"
"42","Pacific Lutheran",2.20348154192409,"NWC"
"43","Bowdoin",2.17339048634726,"NESCAC"
"44","Puget Sound",2.16652164676734,"NWC"
"45","University of Dallas",2.15882399365557,"SCAC"
"46","Case Western Reserve",2.1034910211862,"UAA"
"47","Ohio Northern",2.07943764156429,"OAC"
"48","Endicott",2.04969553234129,"CCC"
"49","Scranton",2.04733670647447,"LAND"
"50","Plattsburgh State",1.98940975579099,"SUNYAC"
"51","Whitman",1.9830702568121,"NWC"
"52","Wheaton (Ill.)",1.94459328260211,"CCIW"
"53","Washington U.",1.94047904948094,"UAA"
"54","Austin",1.93222726317235,"SCAC"
"55","St. Thomas",1.92999867532482,"MIAC"
"56","RPI",1.91938892988444,"LL"
"57","Penn State-Behrend",1.91886818197887,"AMCC"
"58","Colby",1.88701994241357,"NESCAC"
"59","Western New England",1.8710516910889,"CCC"
"60","Wartburg",1.8577194217239,"IIAC"
"61","Middlebury",1.85722706800705,"NESCAC"
"62","Dickinson",1.85719194800417,"CC"
"63","Rochester",1.82024145294697,"UAA"
"64","Randolph-Macon",1.80606450108285,"ODAC"
"65","Vassar",1.80181529798808,"LL"
"66","Pomona-Pitzer",1.80065467057718,"SCIAC"
"67","Skidmore",1.7919158479069,"LL"
"68","Willamette",1.77242117046239,"NWC"
"69","WPI",1.75340801750318,"NEWMAC"
"70","Hamilton",1.75281249250477,"NESCAC"
"71","Geneva",1.74825638249133,"PrAC"
"72","Thomas More",1.73412975275176,"PrAC"
"73","Maryville (Tenn.)",1.72151110639683,"USAC"
"74","Babson",1.71680986042354,"NEWMAC"
"75","Heidelberg",1.68993622209238,"OAC"
"76","Roanoke",1.6898406549667,"ODAC"
"77","Marietta",1.66065213184981,"OAC"
"78","Whitworth",1.65427743859752,"NWC"
"79","Centre",1.65406091256657,"SAA"
"80","Simpson",1.63480732116434,"IIAC"
"81","Salisbury",1.60571905661176,"CAC"
"82","Montclair State",1.59888278921552,"NJAC"
"83","Otterbein",1.59854103105229,"OAC"
"84","St. Mary's (Md.)",1.59051567034015,"CAC"
"85","Wesleyan",1.57163813537905,"NESCAC"
"86","Stevens",1.55787983256293,"E8"
"87","Randolph",1.55374025049955,"ODAC"
"88","Franklin and Marshall",1.54281375479933,"CC"
"89","Elizabethtown",1.52504529963567,"LAND"
"90","UW-Whitewater",1.51893029274289,"WIAC"
"91","Dominican",1.51685990850663,"NACC"
"92","Capital",1.50760150937434,"OAC"
"93","Manhattanville",1.50617586026522,"MACF"
"94","Brockport State",1.50377859395399,"SUNYAC"
"95","Benedictine",1.48888202569299,"NACC"
"96","St. Norbert",1.48846932140794,"MWC"
"97","Catholic",1.46994877799689,"LAND"
"98","Gordon",1.46592465750519,"CCC"
"99","Texas-Dallas",1.46502981023614,"ASC"
"100","Oswego State",1.46497756946557,"SUNYAC"
"101","Mass-Boston",1.46240894574356,"LEC"
"102","Eastern",1.45520861887395,"MACF"
"103","St. Lawrence",1.41947070421515,"LL"
"104","Luther",1.41572381776344,"IIAC"
"105","Chapman",1.38490350814269,"SCIAC"
"106","Denison",1.38154263332184,"NCAC"
"107","New York University",1.36503897722997,"UAA"
"108","Illinois Wesleyan",1.35092911431042,"CCIW"
"109","TCNJ",1.3489931619038,"NJAC"
"110","Muhlenberg",1.34175207086723,"CC"
"111","Penn State-Harrisburg",1.33474498380283,"CAC"
"112","Buffalo State",1.33158629205772,"SUNYAC"
"113","Johnson and Wales",1.31411471727908,"GNAC"
"114","Concordia (Texas)",1.30645678341555,"ASC"
