"","Team","Rating","Conference"
"1","Chicago",18.1098369676138,"UAA"
"2","TCNJ",17.4469347852811,"NJAC"
"3","Christopher Newport",13.6782013524942,"CAC"
"4","Johns Hopkins",11.3142940669198,"CC"
"5","Williams",8.10999591521743,"NESCAC"
"6","Western Connecticut",7.73447466182662,"LEC"
"7","Messiah",7.61708404900534,"MACC"
"8","Washington U.",7.53103207791405,"UAA"
"9","Swarthmore",7.15293226531483,"CC"
"10","Hope",6.75925760674487,"MIAA"
"11","MIT",6.68296236005267,"NEWMAC"
"12","Hardin-Simmons",6.58273967592282,"ASC"
"13","Emory",6.28041873425813,"UAA"
"14","Trinity (Texas)",5.6580418614943,"SCAC"
"15","Geneseo State",5.52781583448959,"SUNYAC"
"16","William Smith",5.47925139234418,"LL"
"17","Pacific Lutheran",4.64458870446688,"NWC"
"18","UW-La Crosse",4.28252041199397,"WIAC"
"19","Stevens",4.02297464122299,"E8"
"20","St. Thomas",3.90243531840656,"MIAC"
"21","Carnegie Mellon",3.84503595244767,"UAA"
"22","St. Lawrence",3.82540502668942,"LL"
"23","Illinois Wesleyan",3.67854349891179,"CCIW"
"24","Springfield",3.65295439860441,"NEWMAC"
"25","UW-Whitewater",3.61725826716602,"WIAC"
"26","Virginia Wesleyan",3.5895102414245,"ODAC"
"27","Loras",3.49205914412271,"IIAC"
"28","New York University",3.35728543752593,"UAA"
"29","Vassar",3.14396112212821,"LL"
"30","Brandeis",3.14174274494201,"UAA"
"31","Rowan",3.05751589679153,"NJAC"
"32","Nazareth",3.0474226316257,"E8"
"33","Lynchburg",2.87257608239645,"ODAC"
"34","Catholic",2.81673921865931,"LAND"
"35","RIT",2.65943229783903,"LL"
"36","Kalamazoo",2.59445417725756,"MIAA"
"37","Pomona-Pitzer",2.56848423263772,"SCIAC"
"38","Brockport State",2.50089030535385,"SUNYAC"
"39","Gustavus Adolphus",2.48080157023411,"MIAC"
"40","Connecticut College",2.45054057384113,"NESCAC"
"41","Scranton",2.39464112109995,"LAND"
"42","Misericordia",2.3610725928094,"MACF"
"43","UW-Stevens Point",2.33243325323931,"WIAC"
"44","Wheaton (Mass.)",2.30028533778794,"NEWMAC"
"45","Cal Lutheran",2.2727818800878,"SCIAC"
"46","Adrian",2.26692629298275,"MIAA"
"47","Texas-Tyler",2.25131408384737,"ASC"
"48","Otterbein",2.16403521104871,"OAC"
"49","Texas-Dallas",2.13622168053345,"ASC"
"50","Wartburg",2.0777883186801,"IIAC"
"51","Hamline",2.06569044236902,"MIAC"
"52","Puget Sound",2.04587223993867,"NWC"
"53","Oberlin",2.00993181901747,"NCAC"
"54","Ohio Northern",2.00368113114863,"OAC"
"55","Wheaton (Ill.)",2.00196602346154,"CCIW"
"56","Farmingdale State",1.96108906409682,"SKY"
"57","Albion",1.9271275733935,"MIAA"
"58","Hamilton",1.89876669282337,"NESCAC"
"59","Plattsburgh State",1.86549275316418,"SUNYAC"
"60","Chapman",1.85141283130083,"SCIAC"
"61","Middlebury",1.8267536244282,"NESCAC"
"62","Claremont-Mudd-Scripps",1.81390800797949,"SCIAC"
"63","Salisbury",1.79363051799294,"CAC"
"64","Saint Benedict",1.790368236492,"MIAC"
"65","Central",1.78923659186421,"IIAC"
"66","Coe",1.73820254324467,"IIAC"
"67","Keene State",1.6788185406511,"LEC"
"68","Susquehanna",1.66800213850558,"LAND"
"69","RPI",1.61775899283926,"LL"
"70","Centre",1.59229785574373,"SAA"
"71","Tufts",1.58002383922061,"NESCAC"
"72","Lasell",1.56946574608455,"GNAC"
"73","Potsdam State",1.56646310320019,"SUNYAC"
"74","Hendrix",1.5605145102076,"SAA"
"75","Dickinson",1.54681454041392,"CC"
"76","Bridgewater (Va.)",1.52239381123123,"ODAC"
"77","Rutgers-Newark",1.51974076953115,"NJAC"
"78","Arcadia",1.50155104728628,"MACC"
"79","Webster",1.47047291974413,"SLIAC"
"80","Carleton",1.44731974952149,"MIAC"
"81","Whittier",1.4463021976714,"SCIAC"
"82","Westfield State",1.41171591528095,"MASCAC"
"83","UW-River Falls",1.41021567320281,"WIAC"
"84","Mount Union",1.39501766649271,"OAC"
"85","Augsburg",1.39265331038227,"MIAC"
"86","Calvin",1.38455286481412,"MIAA"
