"","Team","Rating","Conference"
"1","Greensboro",122.286818082535,"USAC"
"2","TCNJ",10.2866417830144,"NJAC"
"3","Chicago",10.0698446952575,"UAA"
"4","Williams",9.14235546922647,"NESCAC"
"5","Swarthmore",8.19824343507163,"CC"
"6","Christopher Newport",7.76596488389416,"CAC"
"7","Western Connecticut",6.39417041667846,"LEC"
"8","Johns Hopkins",6.15043904093443,"CC"
"9","MIT",5.45955642593867,"NEWMAC"
"10","Hope",5.02525802721475,"MIAA"
"11","Geneseo State",4.64055504331433,"SUNYAC"
"12","Oberlin",4.34839153080574,"NCAC"
"13","Washington U.",4.2514932232686,"UAA"
"14","Messiah",4.08266731949375,"MACC"
"15","Springfield",3.89193733182221,"NEWMAC"
"16","Trinity (Texas)",3.87806853161079,"SCAC"
"17","Hardin-Simmons",3.58800199820518,"ASC"
"18","St. Thomas",3.47868101341206,"MIAC"
"19","Emory",3.35611730612914,"UAA"
"20","William Smith",3.16150897682158,"LL"
"21","New York University",3.13511749267735,"UAA"
"22","UW-La Crosse",3.0678957488748,"WIAC"
"23","Plattsburgh State",2.72264939402915,"SUNYAC"
"24","Pacific Lutheran",2.60974863507172,"NWC"
"25","Vassar",2.59108641955147,"LL"
"26","Connecticut College",2.58120564920673,"NESCAC"
"27","Nazareth",2.49197086932072,"E8"
"28","Illinois Wesleyan",2.44129254317868,"CCIW"
"29","St. Lawrence",2.38355736698707,"LL"
"30","Stevens",2.36192746570985,"E8"
"31","Middlebury",2.34124982998845,"NESCAC"
"32","UW-Whitewater",2.34104817736948,"WIAC"
"33","Virginia Wesleyan",2.3211323622473,"ODAC"
"34","Kalamazoo",2.27577738046338,"MIAA"
"35","Brandeis",2.19892417712111,"UAA"
"36","Lynchburg",2.1923693863047,"ODAC"
"37","Hamilton",2.16674869922069,"NESCAC"
"38","UW-Stevens Point",2.05041066102655,"WIAC"
"39","Catholic",2.03110801680705,"LAND"
"40","Brockport State",2.01569636549915,"SUNYAC"
"41","Scranton",1.91866847625811,"LAND"
"42","Loras",1.86384775676174,"IIAC"
"43","Rowan",1.84903885346504,"NJAC"
"44","Wheaton (Mass.)",1.81556890875319,"NEWMAC"
"45","Carnegie Mellon",1.80807224571289,"UAA"
"46","Farmingdale State",1.79428489414215,"SKY"
"47","Tufts",1.77790158150648,"NESCAC"
"48","Potsdam State",1.77668989447711,"SUNYAC"
"49","Otterbein",1.6707666679386,"OAC"
"50","Gustavus Adolphus",1.65966025132299,"MIAC"
"51","Montclair State",1.63052695045374,"NJAC"
"52","RPI",1.61000831446642,"LL"
"53","RIT",1.6056115095583,"LL"
